configuration,policy,state_percentile,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,correction_hamming_distance,iterations,relay_legs,relay_legs_agree_with_float,edge_saturation,state_saturation,guard_saturation,state_deliberately_clipped,state_clip_candidates,state_nonzero_to_zero,state_value_count,edge_nonzero_to_zero,edge_value_count,edge_exponent_min,edge_exponent_max,state_exponent_min,state_exponent_max,threshold_bucket_equal,threshold_bucket_above
high_success,C_p99p5,99.5,9,1,1,1,31,175,3,0,0,0,0,117402,23713200,50495,23713200,391320,136962000,0,6,0,5,925930,13051
high_success,C_p99p5,99.5,10,1,1,1,39,125,2,0,0,0,0,82952,16938000,714436,16938000,391320,97830000,0,12,0,11,779339,10729
high_success,C_p99p5,99.5,11,1,1,1,34,59,1,0,0,0,0,39257,7994736,470,7994736,0,46175760,0,2,0,1,318118,6810
high_success,C_p99p5,99.5,12,1,1,1,35,125,2,1,0,0,0,83890,16938000,10810,16938000,0,97830000,0,4,0,3,754788,11792
high_success,C_p99p5,99.5,13,1,1,1,64,134,2,0,0,0,0,88878,18157536,1240816,18157536,391320,104873760,0,15,0,15,876061,6650
high_success,C_p99p5,99.5,14,1,1,1,25,127,2,0,0,0,0,84594,17209008,929793,17209008,391320,99395280,0,13,0,13,721999,12320
high_success,C_p99p5,99.5,15,1,1,1,25,110,2,1,0,0,0,73684,14905440,10208,14905440,0,86090400,0,2,0,1,674265,11215
high_success,C_p99p5,99.5,16,1,1,1,31,57,1,0,0,0,0,37852,7723728,549,7723728,0,44610480,0,2,0,1,359037,6833
high_success,C_p99p5,99.5,17,1,1,1,35,124,2,1,0,0,0,82625,16802496,277966,16802496,391320,97047360,0,8,0,8,771099,11075
high_success,C_p99p5,99.5,18,1,1,1,48,576,10,0,0,0,0,388449,78050304,589913,78050304,391320,450800640,0,10,0,10,3267889,40998
high_success,C_p99p5,99.5,19,1,1,1,24,43,1,1,0,0,0,28356,5826672,372,5826672,0,33653520,0,3,0,2,338754,3352
high_success,C_p99p5,99.5,20,1,1,1,22,134,2,1,0,0,0,88927,18157536,1060126,18157536,391320,104873760,0,14,0,13,771552,10348
high_success,C_p99p5,99.5,21,1,1,1,9,22,1,1,0,0,0,14120,2981088,97,2981088,0,17218080,0,1,0,1,214166,820
high_success,C_p99p5,99.5,22,1,1,1,37,110,2,1,0,0,0,72646,14905440,1155951,14905440,391320,86090400,0,15,0,15,655940,9846
high_success,C_p99p5,99.5,23,1,1,1,20,130,2,1,0,0,0,87185,17615520,16129,17615520,391320,101743200,0,5,0,5,850072,14223
high_success,C_p99p5,99.5,24,1,1,1,26,118,2,0,0,0,0,78035,15989472,658951,15989472,391320,92351520,0,12,0,12,849321,8283
high_success,C_p99p5,99.5,25,1,1,1,24,179,3,0,0,0,0,119990,24255216,85470,24255216,391320,140092560,0,6,0,6,1012868,16447
high_success,C_p99p5,99.5,26,1,1,1,37,37,1,1,0,0,0,24317,5013648,284,5013648,0,28957680,0,1,0,1,246812,4185
high_success,C_p99p5,99.5,27,1,1,1,26,161,3,0,0,0,0,107678,21816144,793153,21816144,391320,126005040,0,12,0,12,801627,7912
high_success,C_p99p5,99.5,28,1,1,1,33,276,5,1,0,0,0,184861,37399104,1209014,37399104,391320,216008640,0,14,0,14,1746313,14770
high_success,C_p99p5,99.5,29,1,1,1,34,135,2,0,0,0,0,90653,18293040,15771,18293040,0,105656400,0,4,0,3,736291,15799
high_success,C_p99p5,99.5,30,1,1,1,19,162,3,0,0,0,0,108101,21951648,401288,21951648,391320,126787680,0,10,0,9,1039429,16265
high_success,C_p99p5,99.5,31,1,1,1,6,22,1,1,0,0,0,14195,2981088,163,2981088,0,17218080,0,0,0,0,191178,2776
high_success,C_p99p5,99.5,32,1,1,1,20,134,2,0,0,0,0,88903,18157536,1155095,18157536,391320,104873760,0,15,0,15,755057,11039
high_success,C_p99p5,99.5,33,1,1,1,14,51,1,1,0,0,0,33833,6910704,425,6910704,0,39914640,0,3,0,3,344101,5609
high_success,C_p99p5,99.5,34,1,1,1,31,239,4,1,0,0,0,160108,32385456,1068178,32385456,391320,187050960,0,13,0,13,1485397,18825
high_success,C_p99p5,99.5,35,1,1,1,31,108,2,1,0,0,0,72284,14634432,11337,14634432,0,84525120,0,3,0,3,595660,13463
high_success,C_p99p5,99.5,36,1,1,1,35,115,2,1,0,0,0,77072,15582960,20861,15582960,391320,90003600,0,5,0,5,673288,12473
high_success,C_p99p5,99.5,37,0,0,0,59,1940,32,0,0,0,0,1312050,262877760,848618,262877760,391320,1518321600,0,10,0,10,9417755,161418
high_success,C_p99p5,99.5,38,1,1,1,46,108,2,1,0,0,0,71960,14634432,516992,14634432,391320,84525120,0,10,0,9,609199,9199
high_success,C_p99p5,99.5,39,1,1,1,19,138,2,0,0,0,0,92142,18699552,606670,18699552,391320,108004320,0,11,0,11,802511,14465
high_success,C_p99p5,99.5,40,1,1,1,20,95,2,0,0,0,0,63525,12872880,5256,12872880,0,74350800,0,3,0,2,551454,9721
high_success,C_p99p5,99.5,41,1,1,1,18,118,2,0,0,0,0,78123,15989472,1225701,15989472,391320,92351520,0,15,0,15,679985,5838
high_success,C_p99p5,99.5,42,1,1,1,40,126,2,0,0,0,0,83854,17073504,244921,17073504,391320,98612640,0,9,0,9,674852,12751
high_success,C_p99p5,99.5,43,1,1,1,6,24,1,1,0,0,0,15508,3252096,238,3252096,0,18783360,0,1,0,0,224267,2610
high_success,C_p99p5,99.5,44,1,1,1,10,38,1,1,0,0,0,24999,5149152,279,5149152,0,29740320,0,1,0,0,293562,3803
high_success,C_p99p5,99.5,45,1,1,1,28,306,5,0,0,0,0,206532,41464224,49719,41464224,0,239487840,0,5,0,4,1802664,24803
high_success,C_p99p5,99.5,46,1,1,1,39,40,1,0,0,0,0,26351,5420160,355,5420160,0,31305600,0,0,0,0,210690,4346
high_success,C_p99p5,99.5,47,1,1,1,25,184,3,1,0,0,0,122919,24932736,991340,24932736,391320,144005760,0,13,0,13,1015793,12566
high_success,C_p99p5,99.5,48,1,1,1,51,172,3,0,0,0,0,114693,23306688,897961,23306688,391320,134614080,0,13,0,13,989941,13993
high_success,C_p99p5,99.5,49,1,1,1,29,110,2,0,0,0,0,72941,14905440,342554,14905440,391320,86090400,0,9,0,9,715567,10737
high_success,C_p99p5,99.5,50,1,1,1,26,140,2,0,0,0,0,93177,18970560,1358500,18970560,391320,109569600,0,16,0,16,901650,9066
high_success,C_p99p5,99.5,51,1,1,1,26,116,2,0,0,0,0,77297,15718464,971706,15718464,391320,90786240,0,13,0,13,721811,9835
high_success,C_p99p5,99.5,52,1,1,1,16,137,2,0,0,0,0,91058,18564048,1109231,18564048,391320,107221680,0,14,0,14,761881,8624
high_success,C_p99p5,99.5,53,1,1,1,16,128,2,0,0,0,0,85887,17344512,11244,17344512,0,100177920,0,2,0,1,633671,11570
high_success,C_p99p5,99.5,54,1,1,1,36,130,2,1,0,0,0,87214,17615520,15508,17615520,0,101743200,0,3,0,2,560537,10892
high_success,C_p99p5,99.5,55,1,1,1,47,252,4,0,0,0,0,169115,34147008,530301,34147008,391320,197225280,0,10,0,10,1537175,23234
high_success,C_p99p5,99.5,56,1,1,1,27,115,2,0,0,0,0,76475,15582960,704703,15582960,391320,90003600,0,12,0,12,722210,11643
high_success,C_p99p5,99.5,57,1,1,1,18,38,1,1,0,0,0,25001,5149152,272,5149152,0,29740320,0,2,0,2,242506,2376
high_success,C_p99p5,99.5,58,1,1,1,31,37,1,1,0,0,0,24326,5013648,374,5013648,0,28957680,0,1,0,0,311413,3717
high_success,C_p99p5,99.5,59,1,1,1,27,107,2,0,0,0,0,71165,14498928,251700,14498928,391320,83742480,0,8,0,8,609284,10694
high_success,C_p99p5,99.5,60,1,1,1,17,109,2,1,0,0,0,73070,14769936,10483,14769936,0,85307760,0,3,0,2,463437,13903
high_success,C_p99p5,99.5,61,1,1,1,38,113,2,0,0,0,0,75576,15311952,15633,15311952,0,88438320,0,5,0,4,518160,13538
high_success,C_p99p5,99.5,62,1,1,1,35,178,3,0,0,0,0,119811,24119712,21239,24119712,0,139309920,0,3,0,3,932310,13852
high_success,C_p99p5,99.5,63,1,1,1,33,41,1,0,0,0,0,27017,5555664,454,5555664,0,32088240,0,2,0,1,336923,3203
high_success,C_p99p5,99.5,64,1,1,1,3,19,1,1,0,0,0,12144,2574576,142,2574576,0,14870160,0,0,0,0,156507,1126
high_success,C_p99p5,99.5,65,1,1,1,16,25,1,1,0,0,0,16162,3387600,148,3387600,0,19566000,0,1,0,1,294268,1856
high_success,C_p99p5,99.5,66,1,1,1,17,52,1,1,0,0,0,34475,7046208,345,7046208,0,40697280,0,2,0,2,312376,6968
high_success,C_p99p5,99.5,67,1,1,1,46,111,2,1,0,0,0,74275,15040944,9943,15040944,0,86873040,0,4,0,4,677806,10905
high_success,C_p99p5,99.5,68,1,1,1,49,132,2,0,0,0,0,87971,17886528,673769,17886528,391320,103308480,0,12,0,11,824984,8881
high_success,C_p99p5,99.5,69,1,1,1,25,111,2,0,0,0,0,73913,15040944,714750,15040944,391320,86873040,0,12,0,12,722280,10235
high_success,C_p99p5,99.5,70,1,1,1,19,96,2,0,0,0,0,63974,13008384,67700,13008384,391320,75133440,0,7,0,6,611989,6668
high_success,C_p99p5,99.5,71,1,1,1,9,121,2,0,0,0,0,80312,16395984,889534,16395984,391320,94699440,0,14,0,13,730182,7878
high_success,C_p99p5,99.5,72,1,1,1,21,126,2,1,0,0,0,83753,17073504,621755,17073504,391320,98612640,0,12,0,11,751987,10547
high_success,C_p99p5,99.5,73,1,1,1,37,118,2,1,0,0,0,78277,15989472,830843,15989472,391320,92351520,0,13,0,12,622958,8297
high_success,C_p99p5,99.5,74,1,1,1,33,119,2,0,0,0,0,79232,16124976,459333,16124976,391320,93134160,0,10,0,10,686144,10182
high_success,C_p99p5,99.5,75,1,1,1,43,108,2,1,0,0,0,71690,14634432,404687,14634432,391320,84525120,0,10,0,10,709456,12794
high_success,C_p99p5,99.5,76,1,1,1,37,118,2,0,0,0,0,77973,15989472,759270,15989472,391320,92351520,0,12,0,12,751916,10538
high_success,C_p99p5,99.5,77,1,1,1,26,156,3,0,0,0,0,104507,21138624,175723,21138624,391320,122091840,0,8,0,7,963926,12727
high_success,C_p99p5,99.5,78,1,1,1,23,174,3,0,0,0,0,116474,23577696,1096936,23577696,391320,136179360,0,14,0,14,909715,10176
high_success,C_p99p5,99.5,79,1,1,1,24,166,3,0,0,0,0,111189,22493664,225126,22493664,391320,129918240,0,8,0,8,1052698,20609
high_success,C_p99p5,99.5,80,1,1,1,56,251,4,0,0,0,0,166439,34011504,951982,34011504,391320,196442640,0,12,0,12,1552087,22079
high_success,C_p99p5,99.5,81,1,1,1,45,178,3,0,0,0,0,118628,24119712,1238869,24119712,391320,139309920,0,15,0,15,1170720,14415
high_success,C_p99p5,99.5,82,1,1,1,19,115,2,1,0,0,0,76096,15582960,970390,15582960,391320,90003600,0,13,0,13,664472,8111
high_success,C_p99p5,99.5,83,1,1,1,43,113,2,0,0,0,0,73069,15311952,969336,15311952,391320,88438320,0,12,0,11,865451,10584
high_success,C_p99p5,99.5,84,1,1,1,45,79,1,0,0,0,0,52654,10704816,825,10704816,0,61828560,0,2,0,1,564553,5754
high_success,C_p99p5,99.5,85,1,1,1,36,166,3,0,0,0,0,110685,22493664,1668818,22493664,391320,129918240,0,17,0,17,1153416,11021
high_success,C_p99p5,99.5,86,1,1,1,41,135,2,0,0,0,0,89177,18293040,742144,18293040,391320,105656400,0,13,0,12,965571,13775
high_success,C_p99p5,99.5,87,1,1,1,15,185,3,1,0,0,0,122745,25068240,754311,25068240,391320,144788400,0,10,0,10,962537,19283
high_success,C_p99p5,99.5,88,1,1,1,27,119,2,0,0,0,0,78671,16124976,1155821,16124976,391320,93134160,0,15,0,15,908185,7906
high_success,C_p99p5,99.5,89,1,1,1,39,139,2,0,0,0,0,92407,18835056,971064,18835056,391320,108786960,0,13,0,13,856967,10741
high_success,C_p99p5,99.5,90,1,1,1,28,114,2,0,0,0,0,75724,15447456,1009724,15447456,391320,89220960,0,13,0,13,645033,7893
high_success,C_p99p5,99.5,91,1,1,1,35,233,4,1,0,0,0,157022,31572432,42048,31572432,0,182355120,0,1,0,1,1297086,19219
high_success,C_p99p5,99.5,92,1,1,1,50,160,3,0,0,0,0,106712,21680640,1017522,21680640,391320,125222400,0,14,0,14,947047,12878
high_success,C_p99p5,99.5,93,1,1,1,17,113,2,0,0,0,0,75692,15311952,9509,15311952,0,88438320,0,4,0,3,682115,13672
high_success,C_p99p5,99.5,94,1,1,1,44,124,2,0,0,0,0,83007,16802496,17405,16802496,391320,97047360,0,5,0,5,832872,14244
high_success,C_p99p5,99.5,95,1,1,1,15,26,1,1,0,0,0,16834,3523104,164,3523104,0,20348640,0,1,0,0,234938,996
high_success,C_p99p5,99.5,96,1,1,1,33,107,2,0,0,0,0,71564,14498928,6981,14498928,0,83742480,0,3,0,2,718618,17411
high_success,C_p99p5,99.5,97,1,1,1,25,135,2,1,0,0,0,90025,18293040,527709,18293040,391320,105656400,0,11,0,11,885992,11888
high_success,C_p99p5,99.5,98,1,1,1,22,53,1,1,0,0,0,35145,7181712,485,7181712,0,41479920,0,3,0,2,272884,6140
high_success,C_p99p5,99.5,99,1,1,1,15,51,1,0,0,0,0,33800,6910704,467,6910704,0,39914640,0,3,0,2,338604,4408
high_success,C_p99p5,99.5,100,1,1,1,33,164,3,0,0,0,0,110275,22222656,19148,22222656,0,128352960,0,3,0,2,890141,15631
high_success,C_p99p5,99.5,101,1,1,1,30,118,2,1,0,0,0,78125,15989472,683209,15989472,391320,92351520,0,12,0,11,604034,7840
high_success,C_p99p5,99.5,102,1,1,1,17,137,2,0,0,0,0,91005,18564048,1705851,18564048,391320,107221680,0,18,0,17,762489,7780
high_success,C_p99p5,99.5,103,1,1,1,44,278,5,0,0,0,0,187323,37670112,54182,37670112,391320,217573920,0,5,0,5,1522497,25014
high_success,C_p99p5,99.5,104,1,1,1,23,160,3,0,0,0,0,106605,21680640,978123,21680640,391320,125222400,0,14,0,14,927449,13177
high_success,C_p99p5,99.5,105,1,1,1,29,113,2,1,0,0,0,75778,15311952,10259,15311952,0,88438320,0,4,0,3,512878,16168
high_success,C_p99p5,99.5,106,1,1,1,19,32,1,1,0,0,0,20915,4336128,230,4336128,0,25044480,0,2,0,1,274629,1746
high_success,C_p99p5,99.5,107,1,1,1,23,113,2,1,0,0,0,75631,15311952,13255,15311952,391320,88438320,0,5,0,4,634561,8418
high_success,C_p99p5,99.5,108,1,1,1,33,129,2,1,0,0,0,85844,17480016,629260,17480016,391320,100960560,0,12,0,11,930150,11347
high_success,C_p99p5,99.5,109,1,1,1,6,35,1,1,0,0,0,22927,4742640,336,4742640,0,27392400,0,1,0,0,317581,4899
high_success,C_p99p5,99.5,110,1,1,1,67,422,7,0,0,0,0,284949,57182688,86242,57182688,0,330274080,0,3,0,2,2352179,30823
high_success,C_p99p5,99.5,111,1,1,1,37,118,2,0,0,0,0,79198,15989472,13248,15989472,391320,92351520,0,5,0,5,561019,12375
high_success,C_p99p5,99.5,112,1,1,1,45,25,1,0,0,0,0,16151,3387600,263,3387600,0,19566000,0,1,0,1,239032,2236
high_success,C_p99p5,99.5,113,1,1,1,34,123,2,0,0,0,0,81743,16666992,1231445,16666992,391320,96264720,0,16,0,15,819369,9403
high_success,C_p99p5,99.5,114,1,1,1,42,438,7,0,0,0,0,295149,59350752,535857,59350752,391320,342796320,0,10,0,10,2620037,35153
high_success,C_p99p5,99.5,115,1,1,1,12,28,1,1,0,0,0,18239,3794112,265,3794112,0,21913920,0,0,0,0,209578,2798
high_success,C_p99p5,99.5,116,1,1,1,24,33,1,0,0,0,0,21621,4471632,296,4471632,0,25827120,0,1,0,1,227278,3465
high_success,C_p99p5,99.5,117,1,1,1,38,118,2,1,0,0,0,78146,15989472,743412,15989472,391320,92351520,0,12,0,12,857971,7004
high_success,C_p99p5,99.5,118,1,1,1,46,196,3,0,0,0,0,131877,26558784,21353,26558784,0,153397440,0,3,0,2,969694,15246
high_success,C_p99p5,99.5,119,1,1,1,34,125,2,0,0,0,0,83941,16938000,16099,16938000,0,97830000,0,4,0,4,675764,12326
high_success,C_p99p5,99.5,120,1,1,1,19,115,2,0,0,0,0,75609,15582960,1129549,15582960,391320,90003600,0,14,0,14,607922,5979
high_success,C_p99p5,99.5,121,1,1,1,45,115,2,1,0,0,0,76582,15582960,400816,15582960,391320,90003600,0,9,0,9,672369,10970
high_success,C_p99p5,99.5,122,1,1,1,31,118,2,0,0,0,0,77706,15989472,748408,15989472,391320,92351520,0,11,0,11,729959,6757
high_success,C_p99p5,99.5,123,1,1,1,32,139,2,0,0,0,0,92269,18835056,775111,18835056,391320,108786960,0,12,0,12,803606,13794
high_success,C_p99p5,99.5,124,1,1,1,29,410,7,0,0,0,0,275694,55556640,1331989,55556640,391320,320882400,0,15,0,15,2249004,23636
high_success,C_p99p5,99.5,125,1,1,1,37,116,2,0,0,0,0,76779,15718464,1124946,15718464,391320,90786240,0,15,0,14,723549,10205
high_success,C_p99p5,99.5,126,1,1,1,33,109,2,0,0,0,0,73085,14769936,6880,14769936,0,85307760,0,2,0,1,681875,16565
high_success,C_p99p5,99.5,127,1,1,1,32,114,2,0,0,0,0,76030,15447456,132600,15447456,391320,89220960,0,8,0,7,736688,11284
high_success,D_p99,99.0,0,1,1,1,42,119,2,0,0,0,0,156906,16124976,1102799,16124976,391320,93134160,0,16,0,15,1054042,16178
high_success,D_p99,99.0,1,1,1,1,26,173,3,0,0,0,0,232758,23442192,22109,23442192,0,135396720,0,2,0,1,1718951,54394
high_success,D_p99,99.0,2,1,1,1,25,121,2,0,0,0,0,161498,16395984,653318,16395984,391320,94699440,0,10,0,10,1004329,19457
high_success,D_p99,99.0,3,1,1,1,48,129,2,0,0,0,0,173204,17480016,398249,17480016,0,100960560,0,7,0,5,1100185,39938
high_success,D_p99,99.0,4,1,1,1,9,70,1,1,0,0,0,93345,9485280,445,9485280,0,54784800,0,1,0,0,533632,19652
high_success,D_p99,99.0,5,1,1,1,23,49,1,1,0,0,0,64948,6639696,334,6639696,0,38349360,0,2,0,1,435274,13891
high_success,D_p99,99.0,6,1,1,1,19,121,2,1,0,0,0,162379,16395984,8997,16395984,0,94699440,0,4,0,3,795788,29413
high_success,D_p99,99.0,7,1,1,1,28,179,3,0,0,0,0,238816,24255216,1016770,24255216,391320,140092560,0,14,0,14,1451285,27886
high_success,D_p99,99.0,8,1,1,1,43,132,2,1,0,0,0,175089,17886528,568228,17886528,391320,103308480,0,11,0,11,1096307,29040
high_success,D_p99,99.0,9,1,1,1,38,173,3,0,0,0,0,232551,23442192,88178,23442192,391320,135396720,0,6,0,6,1267105,29447
high_success,D_p99,99.0,10,1,1,1,19,54,1,1,0,0,0,71732,7317216,454,7317216,0,42262560,0,3,0,2,472828,14311
high_success,D_p99,99.0,11,1,1,1,40,234,4,0,0,0,0,314597,31707936,147803,31707936,391320,183137760,0,7,0,7,1759113,35324
high_success,D_p99,99.0,12,1,1,1,26,103,2,1,0,0,0,138021,13956912,7345,13956912,0,80611920,0,4,0,3,1005775,27233
high_success,D_p99,99.0,13,1,1,1,76,303,5,0,0,0,0,406384,41057712,1180864,41057712,391320,237139920,0,15,0,15,2416759,43182
high_success,D_p99,99.0,14,1,1,1,23,106,2,0,0,0,0,140127,14363424,814221,14363424,391320,82959840,0,13,0,12,888625,25335
high_success,D_p99,99.0,15,1,1,1,32,127,2,1,0,0,0,170230,17209008,15138,17209008,0,99395280,0,2,0,1,1111478,29621
high_success,D_p99,99.0,16,1,1,1,41,52,1,0,0,0,0,68960,7046208,530,7046208,0,40697280,0,2,0,1,467777,12608
high_success,D_p99,99.0,17,1,1,1,42,118,2,1,0,0,0,156881,15989472,417284,15989472,391320,92351520,0,9,0,9,1071314,24261
high_success,D_p99,99.0,18,1,1,1,52,784,13,0,0,0,0,1058691,106235136,606155,106235136,391320,613589760,0,10,0,10,6161691,112743
high_success,D_p99,99.0,19,1,1,1,35,165,3,0,0,0,0,220257,22358160,543620,22358160,391320,129135600,0,11,0,10,1561665,40011
high_success,D_p99,99.0,20,1,1,1,29,175,3,0,0,0,0,233230,23713200,841696,23713200,391320,136962000,0,14,0,13,1424130,31106
high_success,D_p99,99.0,21,1,1,1,9,23,1,1,0,0,0,29725,3116592,98,3116592,0,18000720,0,1,0,1,300864,3411
high_success,D_p99,99.0,22,1,1,1,37,111,2,1,0,0,0,146709,15040944,1045159,15040944,391320,86873040,0,15,0,15,988023,22005
high_success,D_p99,99.0,23,1,1,1,28,129,2,1,0,0,0,173182,17480016,14373,17480016,0,100960560,0,4,0,3,1061513,29110
high_success,D_p99,99.0,24,1,1,1,23,135,2,0,0,0,0,179388,18293040,568925,18293040,391320,105656400,0,12,0,11,1250434,22086
high_success,D_p99,99.0,25,1,1,1,16,173,3,0,0,0,0,232808,23442192,38447,23442192,391320,135396720,0,6,0,5,1509009,47984
high_success,D_p99,99.0,26,1,1,1,44,123,2,0,0,0,0,162882,16666992,754854,16666992,391320,96264720,0,13,0,13,1125451,26870
high_success,D_p99,99.0,27,1,1,1,15,140,2,1,0,0,0,186822,18970560,788656,18970560,391320,109569600,0,13,0,13,1138382,22034
high_success,D_p99,99.0,28,1,1,1,17,221,4,0,0,0,0,295477,29946384,1073034,29946384,391320,172963440,0,14,0,14,1858367,29520
high_success,D_p99,99.0,29,1,1,1,29,109,2,0,0,0,0,146117,14769936,10218,14769936,0,85307760,0,2,0,1,738695,29244
high_success,D_p99,99.0,30,1,1,1,16,108,2,0,0,0,0,144718,14634432,9101,14634432,0,84525120,0,4,0,3,755745,20137
high_success,D_p99,99.0,31,1,1,1,6,22,1,1,0,0,0,28413,2981088,163,2981088,0,17218080,0,0,0,0,250305,5355
high_success,D_p99,99.0,32,1,1,1,33,259,4,0,0,0,0,347230,35095536,1175121,35095536,391320,202703760,0,15,0,15,2116577,37821
high_success,D_p99,99.0,33,1,1,1,30,129,2,0,0,0,0,171495,17480016,466555,17480016,391320,100960560,0,11,0,10,1059955,25745
high_success,D_p99,99.0,34,1,1,1,29,197,3,0,0,0,0,261899,26694288,942272,26694288,391320,154180080,0,13,0,13,1852273,39079
high_success,D_p99,99.0,35,1,1,1,54,348,6,0,0,0,0,467865,47155392,542848,47155392,391320,272358720,0,11,0,10,2721802,64216
high_success,D_p99,99.0,36,1,1,1,37,227,4,0,0,0,0,304603,30759408,425066,30759408,391320,177659280,0,10,0,9,1834900,43027
high_success,D_p99,99.0,37,0,0,0,53,1940,32,0,0,0,0,2623413,262877760,808987,262877760,391320,1518321600,0,10,0,9,15244106,476132
high_success,D_p99,99.0,38,1,1,1,45,278,5,0,0,0,0,372516,37670112,530515,37670112,391320,217573920,0,10,0,9,2038619,44443
high_success,D_p99,99.0,39,1,1,1,15,119,2,0,0,0,0,158199,16124976,561665,16124976,391320,93134160,0,11,0,11,1025400,30063
high_success,D_p99,99.0,40,1,1,1,22,116,2,0,0,0,0,155509,15718464,10028,15718464,0,90786240,0,4,0,3,926594,24483
high_success,D_p99,99.0,41,1,1,1,12,104,2,0,0,0,0,136762,14092416,1051177,14092416,391320,81394560,0,15,0,15,927755,26581
high_success,D_p99,99.0,42,1,1,1,40,159,3,1,0,0,0,212759,21545136,240064,21545136,391320,124439760,0,9,0,8,1280228,32658
high_success,D_p99,99.0,43,1,1,1,6,24,1,1,0,0,0,31083,3252096,238,3252096,0,18783360,0,1,0,0,289093,4772
high_success,D_p99,99.0,44,1,1,1,10,38,1,1,0,0,0,50040,5149152,279,5149152,0,29740320,0,1,0,0,341916,6334
high_success,D_p99,99.0,45,1,1,1,19,137,2,0,0,0,0,183904,18564048,34951,18564048,0,107221680,0,5,0,4,1057705,29436
high_success,D_p99,99.0,46,1,1,1,39,40,1,0,0,0,0,52740,5420160,355,5420160,0,31305600,0,0,0,0,328504,11329
high_success,D_p99,99.0,47,1,1,1,28,34,1,0,0,0,0,44631,4607136,248,4607136,0,26609760,0,2,0,2,338851,6384
high_success,D_p99,99.0,48,1,1,1,34,155,3,0,0,0,0,206178,21003120,819968,21003120,391320,121309200,0,13,0,13,1369826,25677
high_success,D_p99,99.0,49,1,1,1,34,114,2,0,0,0,0,152742,15447456,172757,15447456,391320,89220960,0,8,0,8,1053052,23852
high_success,D_p99,99.0,50,1,1,1,19,31,1,1,0,0,0,40570,4200624,201,4200624,0,24261840,0,2,0,2,409036,5653
high_success,D_p99,99.0,51,1,1,1,14,42,1,1,0,0,0,55409,5691168,220,5691168,0,32870880,0,3,0,2,447580,8262
high_success,D_p99,99.0,52,1,1,1,11,30,1,1,0,0,0,39167,4065120,269,4065120,0,23479200,0,1,0,0,355393,8891
high_success,D_p99,99.0,53,1,1,1,20,291,5,0,0,0,0,392338,39431664,42516,39431664,0,227748240,0,3,0,2,2304770,53124
high_success,D_p99,99.0,54,1,1,1,52,197,3,0,0,0,0,265369,26694288,29023,26694288,0,154180080,0,3,0,2,1481632,41311
high_success,D_p99,99.0,55,1,1,1,42,227,4,0,0,0,0,304712,30759408,429856,30759408,391320,177659280,0,10,0,10,1829527,41558
high_success,D_p99,99.0,56,1,1,1,28,110,2,0,0,0,0,144556,14905440,634465,14905440,391320,86090400,0,12,0,11,899169,17899
high_success,D_p99,99.0,57,1,1,1,13,34,1,1,0,0,0,44577,4607136,257,4607136,0,26609760,0,2,0,1,319810,6813
high_success,D_p99,99.0,58,1,1,1,31,37,1,1,0,0,0,48668,5013648,374,5013648,0,28957680,0,1,0,0,444365,9051
high_success,D_p99,99.0,59,1,1,1,19,60,1,1,0,0,0,79786,8130240,645,8130240,0,46958400,0,4,0,3,534803,17735
high_success,D_p99,99.0,60,1,1,1,23,96,2,1,0,0,0,128535,13008384,10351,13008384,0,75133440,0,3,0,2,571001,23029
high_success,D_p99,99.0,61,1,1,1,38,103,2,0,0,0,0,137164,13956912,153651,13956912,391320,80611920,0,7,0,7,772359,28195
high_success,D_p99,99.0,62,1,1,1,40,185,3,0,0,0,0,249040,25068240,22059,25068240,0,144788400,0,3,0,3,1484663,53779
high_success,D_p99,99.0,63,1,1,1,33,41,1,0,0,0,0,53954,5555664,454,5555664,0,32088240,0,2,0,1,573933,12602
high_success,D_p99,99.0,64,1,1,1,3,19,1,1,0,0,0,24273,2574576,142,2574576,0,14870160,0,0,0,0,202276,2963
high_success,D_p99,99.0,65,1,1,1,16,25,1,1,0,0,0,32427,3387600,148,3387600,0,19566000,0,1,0,1,345260,3832
high_success,D_p99,99.0,66,1,1,1,17,52,1,1,0,0,0,68954,7046208,345,7046208,0,40697280,0,2,0,2,436056,13417
high_success,D_p99,99.0,67,1,1,1,43,104,2,1,0,0,0,138964,14092416,122364,14092416,391320,81394560,0,7,0,6,865614,22043
high_success,D_p99,99.0,68,1,1,1,64,128,2,0,0,0,0,169786,17344512,586944,17344512,391320,100177920,0,12,0,12,1102128,21746
high_success,D_p99,99.0,69,1,1,1,28,132,2,0,0,0,0,175842,17886528,774081,17886528,391320,103308480,0,12,0,12,1156991,29041
high_success,D_p99,99.0,70,1,1,1,26,104,2,0,0,0,0,139009,14092416,40780,14092416,391320,81394560,0,6,0,6,977144,27500
high_success,D_p99,99.0,71,1,1,1,12,96,2,0,0,0,0,128334,13008384,6800,13008384,0,75133440,0,4,0,3,820773,37734
high_success,D_p99,99.0,72,1,1,1,26,45,1,0,0,0,0,59528,6097680,366,6097680,0,35218800,0,3,0,2,460409,12118
high_success,D_p99,99.0,73,1,1,1,28,152,3,0,0,0,0,202643,20596608,803866,20596608,391320,118961280,0,13,0,12,1211557,27575
high_success,D_p99,99.0,74,1,1,1,14,45,1,1,0,0,0,59534,6097680,407,6097680,0,35218800,0,2,0,1,423576,13084
