configuration,b,M,shot,syndrome_converged,logically_correct,logical_classification_agrees_with_float,decision_agrees_with_float,decision_hamming_distance,iterations,relay_legs,iterations_agree_with_float,legs_agree_with_float,selected_solution_weight,saturation_physical_prior,saturation_lambda_bias,saturation_check_messages,saturation_guard_accumulator,saturation_variable_messages,saturation_marginals
balanced,8,16,124,1,1,1,0,30,53,1,0,0,328.94615599261283,0,0,0,0,17381658,2998467
balanced,8,16,125,1,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,10754964,1862511
balanced,8,16,126,1,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,7842882,1363981
balanced,8,16,127,1,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,7941526,1379576
balanced,10,4,0,1,1,1,0,31,37,1,0,1,318.1463945999453,0,0,0,0,8755517,1500970
balanced,10,4,1,1,1,1,0,25,42,1,0,1,319.244503996015,0,0,0,0,8748972,1521017
balanced,10,4,2,1,1,1,0,33,40,1,0,1,386.867476264577,0,0,0,0,7711241,1343554
balanced,10,4,3,1,1,1,0,24,41,1,0,1,367.00421729754777,0,0,0,0,10203518,1745486
balanced,10,4,4,1,1,1,0,20,17,1,0,1,410.41626611945526,0,0,0,0,1837253,326726
balanced,10,4,5,1,1,1,0,12,53,1,0,1,263.4989090628512,0,0,0,0,12316023,2140659
balanced,10,4,6,1,1,1,0,26,105,2,0,0,294.2260396709131,0,0,0,0,28615642,4910114
balanced,10,4,7,1,1,1,0,29,34,1,0,0,367.54835723090434,0,0,0,0,6191948,1073331
balanced,10,4,8,1,1,1,0,27,28,1,0,1,353.32071911028163,0,0,0,0,4295307,756499
balanced,10,4,9,1,1,1,0,39,234,4,0,0,366.43386477204945,0,0,0,0,55280537,9558804
balanced,10,4,10,1,1,1,0,24,23,1,0,1,338.3058737049273,0,0,0,0,2807258,497720
balanced,10,4,11,1,1,1,0,36,165,3,0,0,389.2488254753526,0,0,0,0,40326776,6944780
balanced,10,4,12,1,1,1,0,26,42,1,0,1,390.6551592319578,0,0,0,0,8479325,1478196
balanced,10,4,13,1,1,1,0,56,108,2,0,0,416.7166379186766,0,0,0,0,23526383,4073318
balanced,10,4,14,1,1,1,0,24,32,1,0,1,338.5979398863363,0,0,0,0,5306706,927370
balanced,10,4,15,1,1,1,0,63,110,2,0,0,376.4133199812436,0,0,0,0,27371755,4713997
balanced,10,4,16,1,1,1,0,31,104,2,0,0,463.87558823876634,0,0,0,0,24600665,4224587
balanced,10,4,17,1,1,1,0,26,37,1,0,1,305.6760592640092,0,0,0,0,8951559,1533224
balanced,10,4,18,1,1,1,0,34,171,3,0,0,463.9279435390807,0,0,0,0,39932031,6870626
balanced,10,4,19,1,1,1,0,16,27,1,0,1,381.1940697065229,0,0,0,0,3694531,647528
balanced,10,4,20,1,1,1,0,6,44,1,0,1,286.36505775018753,0,0,0,0,10814274,1862469
balanced,10,4,21,1,1,1,1,0,14,1,1,1,273.57854771508386,0,0,0,0,1082379,197951
balanced,10,4,22,1,1,1,0,16,25,1,0,1,308.5124129581066,0,0,0,0,3834891,669555
balanced,10,4,23,1,1,1,0,17,38,1,0,1,348.9287107278032,0,0,0,0,8047344,1383662
balanced,10,4,24,1,1,1,0,20,29,1,0,1,311.34676067526306,0,0,0,0,5320723,925989
balanced,10,4,25,1,1,1,0,12,27,1,0,1,233.46049367038287,0,0,0,0,4635677,812680
balanced,10,4,26,1,1,1,0,21,27,1,1,1,287.54706712272224,0,0,0,0,3844656,680428
balanced,10,4,27,1,1,1,0,27,19,1,0,1,282.4251143019695,0,0,0,0,2384555,422399
balanced,10,4,28,1,1,1,0,25,109,2,0,0,345.9552305754624,0,0,0,0,27666408,4773969
balanced,10,4,29,1,1,1,0,39,29,1,0,1,342.08492718851875,0,0,0,0,5457149,950050
balanced,10,4,30,1,1,1,0,7,17,1,0,1,332.7156967748629,0,0,0,0,1588677,284709
balanced,10,4,31,1,1,1,0,7,26,1,0,1,282.4417930129109,0,0,0,0,4864146,841892
balanced,10,4,32,1,1,1,0,16,23,1,0,1,353.87693487265017,0,0,0,0,3951686,685044
balanced,10,4,33,1,1,1,0,7,17,1,0,1,351.2539752513059,0,0,0,0,1592428,285121
balanced,10,4,34,1,1,1,0,32,212,4,0,1,351.59235923478275,0,0,0,0,54006908,9257766
balanced,10,4,35,1,1,1,0,24,45,1,0,1,441.364641160651,0,0,0,0,10009728,1719995
balanced,10,4,36,1,1,1,0,15,44,1,0,1,385.2338679066979,0,0,0,0,9379217,1625771
balanced,10,4,37,0,0,1,0,57,980,16,1,1,,0,0,0,0,163144249,29155868
balanced,10,4,38,1,1,1,0,43,109,2,0,0,428.07102103571344,0,0,0,0,26799679,4598372
balanced,10,4,39,1,1,1,0,19,25,1,0,1,343.76950382381267,0,0,0,0,3044419,538130
balanced,10,4,40,1,1,1,0,11,16,1,0,1,280.6114019145944,0,0,0,0,1134604,209874
balanced,10,4,41,1,1,1,0,13,18,1,1,1,293.7052144960676,0,0,0,0,2358537,414127
balanced,10,4,42,1,1,1,0,21,47,1,0,1,328.7853623556117,0,0,0,0,10896693,1886219
balanced,10,4,43,1,1,1,0,12,29,1,0,1,327.8708032616791,0,0,0,0,5538198,953686
balanced,10,4,44,1,1,1,0,32,32,1,0,1,415.53792045987825,0,0,0,0,6025972,1038500
balanced,10,4,45,1,1,1,0,10,21,1,0,1,260.790073795145,0,0,0,0,3041055,533554
balanced,10,4,46,1,1,1,0,18,112,2,0,0,403.11368280928207,0,0,0,0,25225631,4369904
balanced,10,4,47,1,1,1,0,21,133,2,0,0,305.75662122618627,0,0,0,0,36916270,6330589
balanced,10,4,48,1,1,1,0,32,31,1,0,1,411.17963838383093,0,0,0,0,5208548,910139
balanced,10,4,49,1,1,1,0,14,29,1,0,1,383.9185769363319,0,0,0,0,3882945,689537
balanced,10,4,50,1,1,1,0,16,30,1,0,1,317.9132485500227,0,0,0,0,5752205,1001662
balanced,10,4,51,1,1,1,0,9,30,1,0,1,263.7509668181009,0,0,0,0,5918192,1024630
balanced,10,4,52,1,1,1,0,16,41,1,0,1,296.2232499367866,0,0,0,0,10477142,1794759
balanced,10,4,53,1,1,1,0,13,48,1,0,1,340.8877484362215,0,0,0,0,11481579,1988698
balanced,10,4,54,1,1,1,0,18,30,1,0,1,388.574463848896,0,0,0,0,5350168,933152
balanced,10,4,55,1,1,1,0,26,36,1,0,1,391.83426521971865,0,0,0,0,7551513,1293773
balanced,10,4,56,1,1,1,0,31,29,1,0,0,330.546580202735,0,0,0,0,5712661,984385
balanced,10,4,57,1,1,1,0,29,17,1,0,1,319.78759681830473,0,0,0,0,1373565,247974
balanced,10,4,58,1,1,1,0,21,28,1,0,1,317.1992605606455,0,0,0,0,5104132,881777
balanced,10,4,59,1,1,1,0,43,44,1,0,1,442.29743084299844,0,0,0,0,8600801,1488409
balanced,10,4,60,1,1,1,0,16,108,2,0,0,297.09334641429274,0,0,0,0,29039254,4973983
balanced,10,4,61,1,1,1,0,56,196,3,0,0,436.5430558244189,0,0,0,0,38068571,6697960
balanced,10,4,62,1,1,1,0,26,35,1,0,1,375.23815819477284,0,0,0,0,6509234,1133378
balanced,10,4,63,1,1,1,0,27,129,2,0,0,400.55075485923817,0,0,0,0,32184455,5546034
balanced,10,4,64,1,1,1,0,10,21,1,0,1,292.47487136357347,0,0,0,0,2295401,413730
balanced,10,4,65,1,1,1,0,12,15,1,0,1,285.58125895758644,0,0,0,0,1112058,200726
balanced,10,4,66,1,1,1,0,12,33,1,0,1,306.2017227738768,0,0,0,0,6933791,1191310
balanced,10,4,67,1,1,1,0,13,35,1,0,1,430.6190126023324,0,0,0,0,7291816,1256803
balanced,10,4,68,1,1,1,0,9,24,1,0,1,285.73332162990243,0,0,0,0,3702831,648779
balanced,10,4,69,1,1,1,0,23,36,1,0,1,371.4201925964611,0,0,0,0,7266412,1255531
balanced,10,4,70,1,1,1,0,25,40,1,0,1,307.2022832024958,0,0,0,0,8177345,1418879
balanced,10,4,71,1,1,1,0,8,24,1,0,1,228.5749587491972,0,0,0,0,4232993,734357
balanced,10,4,72,1,1,1,0,16,22,1,0,1,370.64213244020436,0,0,0,0,2162198,390608
balanced,10,4,73,1,1,1,0,12,40,1,0,1,271.09474733407797,0,0,0,0,8745925,1514772
balanced,10,4,74,1,1,1,0,26,42,1,0,1,438.8387048398205,0,0,0,0,8804292,1537521
balanced,10,4,75,1,1,1,0,18,125,2,0,1,389.4263401589063,0,0,0,0,33065336,5713326
balanced,10,4,76,1,1,1,0,17,29,1,0,1,386.6004632550951,0,0,0,0,4054483,711316
balanced,10,4,77,1,1,1,0,18,39,1,0,1,341.35240873970747,0,0,0,0,8855896,1519943
balanced,10,4,78,1,1,1,0,41,392,7,0,0,331.66306654971106,0,0,0,0,102769456,17504757
balanced,10,4,79,1,1,1,0,26,47,1,0,1,303.32468129049903,0,0,0,0,12210298,2090703
balanced,10,4,80,1,1,1,0,18,20,1,0,1,384.1977355660755,0,0,0,0,1994734,356762
balanced,10,4,81,1,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,4622098,806508
balanced,10,4,82,1,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,7884767,1360704
balanced,10,4,83,1,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,2224883,397159
balanced,10,4,84,1,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,10253760,1765200
balanced,10,4,85,1,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,2543368,453116
balanced,10,4,86,1,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,7828690,1341278
balanced,10,4,87,1,1,1,0,17,37,1,0,0,303.125243753404,0,0,0,0,7839012,1355442
balanced,10,4,88,1,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,5134496,887513
balanced,10,4,89,1,1,1,0,24,126,2,0,0,371.0785572695281,0,0,0,0,31651919,5456144
balanced,10,4,90,1,1,1,0,20,21,1,0,1,304.36271079121286,0,0,0,0,2434773,428076
balanced,10,4,91,1,1,1,0,48,126,2,0,0,486.5739068184734,0,0,0,0,29642752,5137397
balanced,10,4,92,1,1,1,0,20,41,1,0,1,322.7155043235801,0,0,0,0,9345802,1616016
balanced,10,4,93,1,1,1,0,22,21,1,0,1,330.4522182724087,0,0,0,0,2668760,471975
balanced,10,4,94,1,1,1,0,30,31,1,0,1,344.76009683693974,0,0,0,0,5161493,896547
balanced,10,4,95,1,1,1,0,12,17,1,0,1,348.3839892393951,0,0,0,0,1459958,260085
balanced,10,4,96,1,1,1,0,29,98,2,0,0,326.0991380505302,0,0,0,0,25333578,4326495
balanced,10,4,97,1,1,1,0,55,33,1,0,0,466.1886615022887,0,0,0,0,6902731,1189092
balanced,10,4,98,1,1,1,0,19,22,1,0,1,327.33594158445766,0,0,0,0,2962461,518564
balanced,10,4,99,1,1,1,0,36,25,1,0,1,355.7805720157923,0,0,0,0,2147467,392262
balanced,10,4,100,1,1,1,0,49,35,1,0,0,376.2285641786908,0,0,0,0,6746791,1169477
balanced,10,4,101,1,1,1,0,33,96,2,0,0,351.70912355986735,0,0,0,0,25492851,4352521
balanced,10,4,102,1,1,1,0,21,26,1,0,0,272.6439639243604,0,0,0,0,5731712,985486
balanced,10,4,103,1,1,1,0,46,286,5,0,0,477.3505052075181,0,0,0,0,68220041,11697010
balanced,10,4,104,1,1,1,0,13,25,1,0,1,290.83895956349977,0,0,0,0,3938025,692921
balanced,10,4,105,1,1,1,0,30,31,1,0,1,422.2582574949289,0,0,0,0,5347489,924753
balanced,10,4,106,1,1,1,0,24,32,1,0,1,308.1091799185616,0,0,0,0,6144055,1065945
balanced,10,4,107,1,1,1,0,28,55,1,0,0,296.3432288872443,0,0,0,0,14670093,2525253
balanced,10,4,108,1,1,1,0,32,18,1,0,0,357.0339576978198,0,0,0,0,995489,185023
balanced,10,4,109,1,1,1,0,19,38,1,0,1,368.5845542802915,0,0,0,0,6238794,1090171
balanced,10,4,110,1,1,1,0,27,37,1,0,1,441.6374304536615,0,0,0,0,5407779,966150
balanced,10,4,111,1,1,1,0,23,37,1,0,1,398.0083123076955,0,0,0,0,6928412,1213718
balanced,10,4,112,1,1,1,0,12,28,1,0,1,330.3181042673114,0,0,0,0,4829320,838735
balanced,10,4,113,1,1,1,0,9,41,1,0,1,280.98431817549726,0,0,0,0,10006292,1725388
balanced,10,4,114,1,1,1,0,56,283,5,0,0,396.8872723999598,0,0,0,0,69593919,11943936
balanced,10,4,115,1,1,1,0,17,30,1,0,1,280.29823150691584,0,0,0,0,5575493,976804
balanced,10,4,116,1,1,1,0,6,25,1,0,1,323.21488746233183,0,0,0,0,4225277,735246
balanced,10,4,117,1,1,1,0,50,191,3,0,0,436.45231774534926,0,0,0,0,43790599,7588497
balanced,10,4,118,1,1,1,0,18,24,1,0,1,347.4686720716745,0,0,0,0,3444442,607380
balanced,10,4,119,1,1,1,0,17,22,1,0,1,291.67056369975626,0,0,0,0,3343847,589612
balanced,10,4,120,1,1,1,0,18,56,1,0,1,292.9333712977218,0,0,0,0,15906986,2713911
balanced,10,4,121,1,1,1,0,27,32,1,0,1,442.7166953769953,0,0,0,0,5471563,953947
balanced,10,4,122,1,1,1,0,12,48,1,0,1,337.08276075473293,0,0,0,0,12933068,2213816
balanced,10,4,123,1,1,1,0,13,18,1,0,1,365.0605178432185,0,0,0,0,848872,157204
balanced,10,4,124,1,1,1,0,30,53,1,0,0,328.94615599261283,0,0,0,0,14874033,2539267
balanced,10,4,125,1,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,8098796,1391866
balanced,10,4,126,1,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,4724441,822339
balanced,10,4,127,1,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,4812283,846001
balanced,10,16,0,1,1,1,0,31,37,1,0,1,318.1463945999453,0,0,0,0,8755517,1500970
balanced,10,16,1,1,1,1,0,25,42,1,0,1,319.244503996015,0,0,0,0,8748972,1521017
balanced,10,16,2,1,1,1,0,33,40,1,0,1,386.867476264577,0,0,0,0,7711241,1343554
balanced,10,16,3,1,1,1,0,24,41,1,0,1,367.00421729754777,0,0,0,0,10203518,1745486
balanced,10,16,4,1,1,1,0,20,17,1,0,1,410.41626611945526,0,0,0,0,1837253,326726
balanced,10,16,5,1,1,1,0,12,53,1,0,1,263.4989090628512,0,0,0,0,12316023,2140659
balanced,10,16,6,1,1,1,0,38,108,2,0,0,308.34834403332104,0,0,0,0,28026759,4820064
balanced,10,16,7,1,1,1,0,29,34,1,0,0,367.54835723090434,0,0,0,0,6191948,1073331
balanced,10,16,8,1,1,1,0,27,28,1,0,1,353.32071911028163,0,0,0,0,4295307,756499
balanced,10,16,9,1,1,1,0,36,358,6,0,1,347.11083521895677,0,0,0,0,72982541,13113426
balanced,10,16,10,1,1,1,0,24,23,1,0,1,338.3058737049273,0,0,0,0,2807258,497720
balanced,10,16,11,1,1,1,0,47,129,2,0,0,397.81814819398255,0,0,0,0,28959633,5041373
balanced,10,16,12,1,1,1,0,26,42,1,0,1,390.6551592319578,0,0,0,0,8479325,1478196
balanced,10,16,13,1,1,1,0,62,117,2,0,0,418.1752430044477,0,0,0,0,26751862,4655742
balanced,10,16,14,1,1,1,0,24,32,1,0,1,338.5979398863363,0,0,0,0,5306706,927370
balanced,10,16,15,1,1,1,0,62,108,2,0,0,358.4711846687818,0,0,0,0,25040536,4311364
balanced,10,16,16,1,1,1,0,11,98,2,0,0,413.09577586309393,0,0,0,0,24165138,4138528
balanced,10,16,17,1,1,1,0,26,37,1,0,1,305.6760592640092,0,0,0,0,8951559,1533224
balanced,10,16,18,1,1,1,0,65,234,4,0,0,491.82549007640785,0,0,0,0,48525903,8595206
balanced,10,16,19,1,1,1,0,16,27,1,0,1,381.1940697065229,0,0,0,0,3694531,647528
balanced,10,16,20,1,1,1,0,6,44,1,0,1,286.36505775018753,0,0,0,0,10814274,1862469
balanced,10,16,21,1,1,1,1,0,14,1,1,1,273.57854771508386,0,0,0,0,1082379,197951
balanced,10,16,22,1,1,1,0,16,25,1,0,1,308.5124129581066,0,0,0,0,3834891,669555
balanced,10,16,23,1,1,1,0,17,38,1,0,1,348.9287107278032,0,0,0,0,8047344,1383662
balanced,10,16,24,1,1,1,0,20,29,1,0,1,311.34676067526306,0,0,0,0,5320723,925989
balanced,10,16,25,1,1,1,0,12,27,1,0,1,233.46049367038287,0,0,0,0,4635677,812680
balanced,10,16,26,1,1,1,0,21,27,1,1,1,287.54706712272224,0,0,0,0,3844656,680428
balanced,10,16,27,1,1,1,0,27,19,1,0,1,282.4251143019695,0,0,0,0,2384555,422399
balanced,10,16,28,1,1,1,0,27,107,2,0,0,347.78364192381554,0,0,0,0,25903457,4470518
balanced,10,16,29,1,1,1,0,39,29,1,0,1,342.08492718851875,0,0,0,0,5457149,950050
balanced,10,16,30,1,1,1,0,7,17,1,0,1,332.7156967748629,0,0,0,0,1588677,284709
balanced,10,16,31,1,1,1,0,7,26,1,0,1,282.4417930129109,0,0,0,0,4864146,841892
balanced,10,16,32,1,1,1,0,16,23,1,0,1,353.87693487265017,0,0,0,0,3951686,685044
balanced,10,16,33,1,1,1,0,7,17,1,0,1,351.2539752513059,0,0,0,0,1592428,285121
balanced,10,16,34,1,1,1,0,25,225,4,0,1,360.81871969572694,0,0,0,0,54455284,9561012
balanced,10,16,35,1,1,1,0,24,45,1,0,1,441.364641160651,0,0,0,0,10009728,1719995
balanced,10,16,36,1,1,1,0,15,44,1,0,1,385.2338679066979,0,0,0,0,9379217,1625771
balanced,10,16,37,0,0,1,0,54,980,16,1,1,,0,0,0,0,137617674,25931422
balanced,10,16,38,1,1,1,0,40,179,3,0,0,410.2847211622673,0,0,0,0,39718049,6969449
balanced,10,16,39,1,1,1,0,19,25,1,0,1,343.76950382381267,0,0,0,0,3044419,538130
balanced,10,16,40,1,1,1,0,11,16,1,0,1,280.6114019145944,0,0,0,0,1134604,209874
balanced,10,16,41,1,1,1,0,13,18,1,1,1,293.7052144960676,0,0,0,0,2358537,414127
balanced,10,16,42,1,1,1,0,21,47,1,0,1,328.7853623556117,0,0,0,0,10896693,1886219
balanced,10,16,43,1,1,1,0,12,29,1,0,1,327.8708032616791,0,0,0,0,5538198,953686
balanced,10,16,44,1,1,1,0,32,32,1,0,1,415.53792045987825,0,0,0,0,6025972,1038500
balanced,10,16,45,1,1,1,0,10,21,1,0,1,260.790073795145,0,0,0,0,3041055,533554
balanced,10,16,46,1,1,1,0,31,229,4,0,0,434.9397655451605,0,0,0,0,32710338,5939406
balanced,10,16,47,1,1,1,0,28,237,4,0,0,331.28082460418983,0,0,0,0,54665934,9663774
balanced,10,16,48,1,1,1,0,32,31,1,0,1,411.17963838383093,0,0,0,0,5208548,910139
balanced,10,16,49,1,1,1,0,14,29,1,0,1,383.9185769363319,0,0,0,0,3882945,689537
balanced,10,16,50,1,1,1,0,16,30,1,0,1,317.9132485500227,0,0,0,0,5752205,1001662
balanced,10,16,51,1,1,1,0,9,30,1,0,1,263.7509668181009,0,0,0,0,5918192,1024630
balanced,10,16,52,1,1,1,0,16,41,1,0,1,296.2232499367866,0,0,0,0,10477142,1794759
balanced,10,16,53,1,1,1,0,13,48,1,0,1,340.8877484362215,0,0,0,0,11481579,1988698
balanced,10,16,54,1,1,1,0,18,30,1,0,1,388.574463848896,0,0,0,0,5350168,933152
balanced,10,16,55,1,1,1,0,26,36,1,0,1,391.83426521971865,0,0,0,0,7551513,1293773
balanced,10,16,56,1,1,1,0,31,29,1,0,0,330.546580202735,0,0,0,0,5712661,984385
balanced,10,16,57,1,1,1,0,29,17,1,0,1,319.78759681830473,0,0,0,0,1373565,247974
balanced,10,16,58,1,1,1,0,21,28,1,0,1,317.1992605606455,0,0,0,0,5104132,881777
balanced,10,16,59,1,1,1,0,43,44,1,0,1,442.29743084299844,0,0,0,0,8600801,1488409
balanced,10,16,60,1,1,1,0,20,97,2,0,0,297.3276026842375,0,0,0,0,26113517,4461463
balanced,10,16,61,1,1,1,0,38,176,3,0,0,385.3952359033128,0,0,0,0,28692651,5107395
balanced,10,16,62,1,1,1,0,26,35,1,0,1,375.23815819477284,0,0,0,0,6509234,1133378
balanced,10,16,63,1,1,1,0,30,110,2,0,0,423.74897425043514,0,0,0,0,24358787,4243345
balanced,10,16,64,1,1,1,0,10,21,1,0,1,292.47487136357347,0,0,0,0,2295401,413730
balanced,10,16,65,1,1,1,0,12,15,1,0,1,285.58125895758644,0,0,0,0,1112058,200726
balanced,10,16,66,1,1,1,0,12,33,1,0,1,306.2017227738768,0,0,0,0,6933791,1191310
balanced,10,16,67,1,1,1,0,13,35,1,0,1,430.6190126023324,0,0,0,0,7291816,1256803
balanced,10,16,68,1,1,1,0,9,24,1,0,1,285.73332162990243,0,0,0,0,3702831,648779
balanced,10,16,69,1,1,1,0,23,36,1,0,1,371.4201925964611,0,0,0,0,7266412,1255531
balanced,10,16,70,1,1,1,0,25,40,1,0,1,307.2022832024958,0,0,0,0,8177345,1418879
balanced,10,16,71,1,1,1,0,8,24,1,0,1,228.5749587491972,0,0,0,0,4232993,734357
balanced,10,16,72,1,1,1,0,16,22,1,0,1,370.64213244020436,0,0,0,0,2162198,390608
balanced,10,16,73,1,1,1,0,12,40,1,0,1,271.09474733407797,0,0,0,0,8745925,1514772
balanced,10,16,74,1,1,1,0,26,42,1,0,1,438.8387048398205,0,0,0,0,8804292,1537521
balanced,10,16,75,1,1,1,0,17,95,2,0,1,382.59106322149245,0,0,0,0,24444658,4183338
balanced,10,16,76,1,1,1,0,17,29,1,0,1,386.6004632550951,0,0,0,0,4054483,711316
balanced,10,16,77,1,1,1,0,18,39,1,0,1,341.35240873970747,0,0,0,0,8855896,1519943
balanced,10,16,78,1,1,1,0,28,105,2,0,1,325.65662983670154,0,0,0,0,26890308,4615783
balanced,10,16,79,1,1,1,0,26,47,1,0,1,303.32468129049903,0,0,0,0,12210298,2090703
balanced,10,16,80,1,1,1,0,18,20,1,0,1,384.1977355660755,0,0,0,0,1994734,356762
balanced,10,16,81,1,1,1,0,18,28,1,0,1,378.978317567707,0,0,0,0,4622098,806508
balanced,10,16,82,1,1,1,0,12,35,1,0,1,314.07108307873284,0,0,0,0,7884767,1360704
balanced,10,16,83,1,1,1,0,17,22,1,0,1,404.13317694081593,0,0,0,0,2224883,397159
balanced,10,16,84,1,1,1,0,23,46,1,0,1,415.59369971343506,0,0,0,0,10253760,1765200
balanced,10,16,85,1,1,1,0,17,19,1,0,1,214.33441560825503,0,0,0,0,2543368,453116
balanced,10,16,86,1,1,1,0,16,35,1,0,1,315.43982862278983,0,0,0,0,7828690,1341278
balanced,10,16,87,1,1,1,0,17,37,1,0,0,303.125243753404,0,0,0,0,7839012,1355442
balanced,10,16,88,1,1,1,0,23,28,1,0,1,340.3919498461496,0,0,0,0,5134496,887513
balanced,10,16,89,1,1,1,0,23,104,2,0,0,372.70592724753567,0,0,0,0,25363465,4359712
balanced,10,16,90,1,1,1,0,20,21,1,0,1,304.36271079121286,0,0,0,0,2434773,428076
balanced,10,16,91,1,1,1,0,47,112,2,0,0,476.4079101030419,0,0,0,0,24646772,4245212
balanced,10,16,92,1,1,1,0,20,41,1,0,1,322.7155043235801,0,0,0,0,9345802,1616016
balanced,10,16,93,1,1,1,0,22,21,1,0,1,330.4522182724087,0,0,0,0,2668760,471975
balanced,10,16,94,1,1,1,0,30,31,1,0,1,344.76009683693974,0,0,0,0,5161493,896547
balanced,10,16,95,1,1,1,0,12,17,1,0,1,348.3839892393951,0,0,0,0,1459958,260085
balanced,10,16,96,1,1,1,0,27,107,2,0,0,325.34199390688894,0,0,0,0,28457759,4892399
balanced,10,16,97,1,1,1,0,55,33,1,0,0,466.1886615022887,0,0,0,0,6902731,1189092
balanced,10,16,98,1,1,1,0,19,22,1,0,1,327.33594158445766,0,0,0,0,2962461,518564
balanced,10,16,99,1,1,1,0,36,25,1,0,1,355.7805720157923,0,0,0,0,2147467,392262
balanced,10,16,100,1,1,1,0,49,35,1,0,0,376.2285641786908,0,0,0,0,6746791,1169477
balanced,10,16,101,1,1,1,0,28,99,2,0,0,342.8506922188817,0,0,0,0,25514751,4360025
balanced,10,16,102,1,1,1,0,21,26,1,0,0,272.6439639243604,0,0,0,0,5731712,985486
balanced,10,16,103,1,1,1,0,35,117,2,0,0,403.45366823890515,0,0,0,0,25519242,4404835
balanced,10,16,104,1,1,1,0,13,25,1,0,1,290.83895956349977,0,0,0,0,3938025,692921
balanced,10,16,105,1,1,1,0,30,31,1,0,1,422.2582574949289,0,0,0,0,5347489,924753
balanced,10,16,106,1,1,1,0,24,32,1,0,1,308.1091799185616,0,0,0,0,6144055,1065945
balanced,10,16,107,1,1,1,0,28,55,1,0,0,296.3432288872443,0,0,0,0,14670093,2525253
balanced,10,16,108,1,1,1,0,32,18,1,0,0,357.0339576978198,0,0,0,0,995489,185023
balanced,10,16,109,1,1,1,0,19,38,1,0,1,368.5845542802915,0,0,0,0,6238794,1090171
balanced,10,16,110,1,1,1,0,27,37,1,0,1,441.6374304536615,0,0,0,0,5407779,966150
balanced,10,16,111,1,1,1,0,23,37,1,0,1,398.0083123076955,0,0,0,0,6928412,1213718
balanced,10,16,112,1,1,1,0,12,28,1,0,1,330.3181042673114,0,0,0,0,4829320,838735
balanced,10,16,113,1,1,1,0,9,41,1,0,1,280.98431817549726,0,0,0,0,10006292,1725388
balanced,10,16,114,1,1,1,0,38,459,8,0,0,356.61711676841327,0,0,0,0,94971006,16969885
balanced,10,16,115,1,1,1,0,17,30,1,0,1,280.29823150691584,0,0,0,0,5575493,976804
balanced,10,16,116,1,1,1,0,6,25,1,0,1,323.21488746233183,0,0,0,0,4225277,735246
balanced,10,16,117,1,1,1,0,45,102,2,0,1,383.8932829499871,0,0,0,0,24964901,4281921
balanced,10,16,118,1,1,1,0,18,24,1,0,1,347.4686720716745,0,0,0,0,3444442,607380
balanced,10,16,119,1,1,1,0,17,22,1,0,1,291.67056369975626,0,0,0,0,3343847,589612
balanced,10,16,120,1,1,1,0,18,56,1,0,1,292.9333712977218,0,0,0,0,15906986,2713911
balanced,10,16,121,1,1,1,0,27,32,1,0,1,442.7166953769953,0,0,0,0,5471563,953947
balanced,10,16,122,1,1,1,0,12,48,1,0,1,337.08276075473293,0,0,0,0,12933068,2213816
balanced,10,16,123,1,1,1,0,13,18,1,0,1,365.0605178432185,0,0,0,0,848872,157204
balanced,10,16,124,1,1,1,0,30,53,1,0,0,328.94615599261283,0,0,0,0,14874033,2539267
balanced,10,16,125,1,1,1,0,16,37,1,0,1,358.01359672029184,0,0,0,0,8098796,1391866
balanced,10,16,126,1,1,1,0,26,30,1,0,1,408.04438006846533,0,0,0,0,4724441,822339
balanced,10,16,127,1,1,1,0,12,30,1,0,1,368.04427371581585,0,0,0,0,4812283,846001
balanced,12,4,0,1,1,1,0,31,37,1,0,1,318.1463945999453,0,0,0,0,6610199,1122416
balanced,12,4,1,1,1,1,0,25,42,1,0,1,319.244503996015,0,0,0,0,5167864,903944
balanced,12,4,2,1,1,1,0,33,40,1,0,1,386.867476264577,0,0,0,0,4456318,779434
balanced,12,4,3,1,1,1,0,24,41,1,0,1,367.00421729754777,0,0,0,0,7865995,1333604
balanced,12,4,4,1,1,1,0,20,17,1,0,1,410.41626611945526,0,0,0,0,217590,45225
balanced,12,4,5,1,1,1,0,12,53,1,0,1,263.4989090628512,0,0,0,0,6477827,1173615
balanced,12,4,6,1,1,1,0,30,96,2,0,0,294.97346064935374,0,0,0,0,22019786,3701406
balanced,12,4,7,1,1,1,0,29,34,1,0,0,367.54835723090434,0,0,0,0,3464137,594419
balanced,12,4,8,1,1,1,0,27,28,1,0,1,353.32071911028163,0,0,0,0,1373566,250836
