configuration,b,M,guard_bits,sample_seed,shot,syndrome_converged,logical_action_match,logically_correct,syndrome_valid_logical_error,non_convergence,float_logically_correct,iterations,float_iterations,relay_legs,float_relay_legs,selected_solution_weight,float_selected_solution_weight,prior_clipping,lambda_saturation,check_message_saturation,variable_message_saturation,marginal_saturation,accumulator_saturation,stored_operation_count,marginal_operation_count
balanced,16,16,4,20260809,0,1,1,1,0,0,1,37,23,1,1,318.1463945999453,328.6641794878916,0,0,0,3260636,558714,0,34039080,2506824
balanced,16,16,4,20260809,1,1,1,1,0,0,1,42,17,1,1,319.244503996015,298.31313780294295,0,0,0,678662,133653,0,38629800,2845584
balanced,16,16,4,20260809,2,1,1,1,0,0,1,40,25,1,1,386.867476264577,388.67262118387396,0,0,0,145555,34389,0,36793512,2710080
balanced,16,16,4,20260809,3,1,1,1,0,0,1,41,36,1,1,367.00421729754777,362.1952545164906,0,0,0,3068077,544300,0,37711656,2777832
balanced,16,16,4,20260809,4,1,1,1,0,0,1,17,15,1,1,410.41626611945526,319.89038709201327,0,0,0,0,0,0,15676200,1151784
balanced,16,16,4,20260809,5,1,1,1,0,0,1,53,16,1,1,263.4989090628512,274.69419033665883,0,0,0,377133,84732,0,48729384,3590856
balanced,16,16,4,20260809,6,1,1,1,0,0,1,112,23,2,1,292.70493146364004,302.4205950937307,0,0,0,17819493,2951483,0,102899880,7588224
balanced,16,16,4,20260809,7,1,1,1,0,0,1,34,114,1,2,367.54835723090434,343.06178101531583,0,0,0,330650,67073,0,31284648,2303568
balanced,16,16,4,20260809,8,1,1,1,0,0,1,28,56,1,1,353.32071911028163,359.70213395503305,0,0,0,0,0,0,25775784,1897056
balanced,16,16,4,20260809,9,1,1,1,0,0,1,258,334,4,6,366.6000527719956,342.90550571574124,0,0,0,16714173,2773904,0,236948904,17480016
balanced,16,16,4,20260809,10,1,1,1,0,0,1,23,39,1,1,338.3058737049273,351.1709519540915,0,0,0,0,0,0,21185064,1558296
balanced,16,16,4,20260809,11,1,1,1,0,0,1,289,21,5,1,403.43640741397036,361.91901569493524,0,0,0,16072471,2672177,0,265411368,19580328
balanced,16,16,4,20260809,12,1,1,1,0,0,1,42,52,1,1,390.6551592319578,385.6277491698546,0,0,0,568042,113187,0,38629800,2845584
balanced,16,16,4,20260809,13,1,1,1,0,0,1,110,471,2,8,427.4320978705345,444.04929026291046,0,0,0,11164098,1886767,0,101063592,7452720
balanced,16,16,4,20260809,14,1,1,1,0,0,1,32,61,1,1,338.5979398863363,344.9932359701255,0,0,0,5196,1227,0,29448360,2168064
balanced,16,16,4,20260809,15,1,1,1,0,0,1,122,185,2,3,353.9673039297087,392.8371303649066,0,0,0,13933017,2316469,0,112081320,8265744
balanced,16,16,4,20260809,16,1,1,1,0,0,1,118,34,2,1,428.2475738057816,393.06636497611544,0,0,0,15792321,2620835,0,108408744,7994736
balanced,16,16,4,20260809,17,1,1,1,0,0,1,37,22,1,1,305.6760592640092,350.00538713651184,0,0,0,3604371,614872,0,34039080,2506824
balanced,16,16,4,20260809,18,1,1,1,0,0,1,177,22,3,1,472.1753071822053,453.84616372582457,0,0,0,16216717,2689015,0,162579240,11992104
balanced,16,16,4,20260809,19,1,1,1,0,0,1,27,25,1,1,381.1940697065229,387.839971311754,0,0,0,0,0,0,24857640,1829304
balanced,16,16,4,20260809,20,1,1,1,0,0,1,44,24,1,1,286.36505775018753,279.96045497823843,0,0,0,3320630,579103,0,40466088,2981088
balanced,16,16,4,20260809,21,1,1,1,0,0,1,14,14,1,1,273.57854771508386,273.57854771508386,0,0,0,0,0,0,12921768,948528
balanced,16,16,4,20260809,22,1,1,1,0,0,1,25,22,1,1,308.5124129581066,360.3091827740966,0,0,0,18,12,0,23021352,1693800
balanced,16,16,4,20260809,23,1,1,1,0,0,1,38,16,1,1,348.9287107278032,360.65008896626534,0,0,0,1590504,285187,0,34957224,2574576
balanced,16,16,4,20260809,24,1,1,1,0,0,1,29,19,1,1,311.34676067526306,299.5748059099719,0,0,0,43051,9944,0,26693928,1964808
balanced,16,16,4,20260809,25,1,1,1,0,0,1,27,22,1,1,233.46049367038287,231.49009693130174,0,0,0,3811,1041,0,24857640,1829304
balanced,16,16,4,20260809,26,1,1,1,0,0,1,27,27,1,1,287.54706712272224,298.1364026687779,0,0,0,0,0,0,24857640,1829304
balanced,16,16,4,20260809,27,1,1,1,0,0,1,19,38,1,1,282.4251143019695,279.68360395475577,0,0,0,0,0,0,17512488,1287288
balanced,16,16,4,20260809,28,1,1,1,0,0,1,762,249,13,4,351.76596320147996,332.2408439188472,0,0,0,17541485,2904891,0,699693480,51627024
balanced,16,16,4,20260809,29,1,1,1,0,0,1,29,43,1,1,342.08492718851875,385.2152367537198,0,0,0,15690,3613,0,26693928,1964808
balanced,16,16,4,20260809,30,1,1,1,0,0,1,17,33,1,1,332.7156967748629,325.8828210696963,0,0,0,0,0,0,15676200,1151784
balanced,16,16,4,20260809,31,1,1,1,0,0,1,26,20,1,1,282.4417930129109,285.52694858161897,0,0,0,25292,5332,0,23939496,1761552
balanced,16,16,4,20260809,32,1,1,1,0,0,1,23,28,1,1,353.87693487265017,340.4050680907237,0,0,0,8,8,0,21185064,1558296
balanced,16,16,4,20260809,33,1,1,1,0,0,1,17,18,1,1,351.2539752513059,346.02187035022496,0,0,0,0,0,0,15676200,1151784
balanced,16,16,4,20260809,34,1,1,1,0,0,1,227,226,4,4,360.8187196957269,385.6033038513326,0,0,0,17215158,2849248,0,208486440,15379704
balanced,16,16,4,20260809,35,1,1,1,0,0,1,45,52,1,1,441.364641160651,407.4045599519107,0,0,0,3316232,569273,0,41384232,3048840
balanced,16,16,4,20260809,36,1,1,1,0,0,1,44,25,1,1,385.2338679066979,396.351264363206,0,0,0,1317164,240317,0,40466088,2981088
balanced,16,16,4,20260809,37,0,0,0,0,1,0,980,980,16,16,,,0,0,0,12852105,2139701,0,899848872,66396960
balanced,16,16,4,20260809,38,1,1,1,0,0,1,112,37,2,1,424.0336994106734,391.12588992694896,0,0,0,14175667,2368532,0,102899880,7588224
balanced,16,16,4,20260809,39,1,1,1,0,0,1,25,37,1,1,343.76950382381267,360.0953822279208,0,0,0,0,0,0,23021352,1693800
balanced,16,16,4,20260809,40,1,1,1,0,0,1,16,33,1,1,280.6114019145944,293.50734883469914,0,0,0,0,0,0,14758056,1084032
balanced,16,16,4,20260809,41,1,1,1,0,0,1,18,18,1,1,293.7052144960676,226.82538599575787,0,0,0,0,0,0,16594344,1219536
balanced,16,16,4,20260809,42,1,1,1,0,0,1,47,25,1,1,328.7853623556117,328.3955906081728,0,0,0,1696047,318385,0,43220520,3184344
balanced,16,16,4,20260809,43,1,1,1,0,0,1,29,21,1,1,327.8708032616791,343.36213996198785,0,0,0,237987,48768,0,26693928,1964808
balanced,16,16,4,20260809,44,1,1,1,0,0,1,32,18,1,1,415.53792045987825,396.4687337538469,0,0,0,196964,40149,0,29448360,2168064
balanced,16,16,4,20260809,45,1,1,1,0,0,1,21,26,1,1,260.790073795145,247.19065710579184,0,0,0,0,0,0,19348776,1422792
balanced,16,16,4,20260809,46,1,1,1,0,0,1,111,25,2,1,409.58740438325236,399.623139095343,0,0,0,15555253,2576274,0,101981736,7520472
balanced,16,16,4,20260809,47,1,1,1,0,0,1,223,22,4,1,307.76632450019235,300.8377827556977,0,0,0,15118400,2509816,0,204813864,15108696
balanced,16,16,4,20260809,48,1,1,1,0,0,1,31,27,1,1,411.17963838383093,391.10301773934555,0,0,0,332,126,0,28530216,2100312
balanced,16,16,4,20260809,49,1,1,1,0,0,1,29,25,1,1,383.9185769363319,379.82016155951317,0,0,0,0,0,0,26693928,1964808
balanced,16,16,4,20260809,50,1,1,1,0,0,1,30,31,1,1,317.9132485500227,313.24746694633507,0,0,0,4718,1115,0,27612072,2032560
balanced,16,16,4,20260809,51,1,1,1,0,0,1,30,17,1,1,263.7509668181009,272.420109038991,0,0,0,259555,53508,0,27612072,2032560
balanced,16,16,4,20260809,52,1,1,1,0,0,1,41,44,1,1,296.2232499367866,258.6872963628482,0,0,0,4796736,811259,0,37711656,2777832
balanced,16,16,4,20260809,53,1,1,1,0,0,1,48,80,1,1,340.8877484362215,353.6181848264015,0,0,0,283217,63434,0,44138664,3252096
balanced,16,16,4,20260809,54,1,1,1,0,0,1,30,46,1,1,388.574463848896,385.9629727434567,0,0,0,44493,9365,0,27612072,2032560
balanced,16,16,4,20260809,55,1,1,1,0,0,1,36,25,1,1,391.83426521971865,405.4659368855956,0,0,0,1644963,299908,0,33120936,2439072
balanced,16,16,4,20260809,56,1,1,1,0,0,1,29,184,1,3,330.546580202735,348.3060198881217,0,0,0,178551,37144,0,26693928,1964808
balanced,16,16,4,20260809,57,1,1,1,0,0,1,17,19,1,1,319.78759681830473,335.1588456344334,0,0,0,0,0,0,15676200,1151784
balanced,16,16,4,20260809,58,1,1,1,0,0,1,28,16,1,1,317.1992605606455,303.81979552907956,0,0,0,130961,27044,0,25775784,1897056
balanced,16,16,4,20260809,59,1,1,1,0,0,1,44,45,1,1,442.29743084299844,452.26105662239297,0,0,0,345015,73571,0,40466088,2981088
balanced,16,16,4,20260809,60,1,1,1,0,0,1,105,30,2,1,313.8368464497967,331.04892371412643,0,0,0,17396141,2886230,0,96472872,7113960
balanced,16,16,4,20260809,61,1,1,1,0,0,1,176,247,3,4,413.57292041868203,419.521480659494,0,0,0,5086466,916032,0,161661096,11924352
balanced,16,16,4,20260809,62,1,1,1,0,0,1,35,28,1,1,375.23815819477284,414.8972389588573,0,0,0,209768,42567,0,32202792,2371320
balanced,16,16,4,20260809,63,1,1,1,0,0,1,99,37,2,1,413.0120941652665,385.642096417405,0,0,0,4187863,769434,0,90964008,6707448
balanced,16,16,4,20260809,64,1,1,1,0,0,1,21,23,1,1,292.47487136357347,278.7770616951118,0,0,0,0,0,0,19348776,1422792
balanced,16,16,4,20260809,65,1,1,1,0,0,1,15,31,1,1,285.58125895758644,298.46332625844525,0,0,0,0,0,0,13839912,1016280
balanced,16,16,4,20260809,66,1,1,1,0,0,1,33,22,1,1,306.2017227738768,310.05971627856,0,0,0,629733,121564,0,30366504,2235816
balanced,16,16,4,20260809,67,1,1,1,0,0,1,35,31,1,1,430.6190126023324,428.84117822222026,0,0,0,935747,177476,0,32202792,2371320
balanced,16,16,4,20260809,68,1,1,1,0,0,1,24,20,1,1,285.73332162990243,290.45936733726637,0,0,0,1367,448,0,22103208,1626048
balanced,16,16,4,20260809,69,1,1,1,0,0,1,36,35,1,1,371.4201925964611,355.31448491275955,0,0,0,689928,133512,0,33120936,2439072
balanced,16,16,4,20260809,70,1,1,1,0,0,1,40,32,1,1,307.2022832024958,324.2738142332343,0,0,0,78886,18882,0,36793512,2710080
balanced,16,16,4,20260809,71,1,1,1,0,0,1,24,19,1,1,228.5749587491972,253.9745954435926,0,0,0,1011,347,0,22103208,1626048
balanced,16,16,4,20260809,72,1,1,1,0,0,1,22,30,1,1,370.64213244020436,345.2601536845826,0,0,0,0,0,0,20266920,1490544
balanced,16,16,4,20260809,73,1,1,1,0,0,1,40,16,1,1,271.09474733407797,272.94166483059627,0,0,0,1098473,205702,0,36793512,2710080
balanced,16,16,4,20260809,74,1,1,1,0,0,1,42,30,1,1,438.8387048398205,393.94997139003056,0,0,0,93747,20565,0,38629800,2845584
balanced,16,16,4,20260809,75,1,1,1,0,0,1,110,104,2,2,391.1384943108595,379.9423287006333,0,0,0,16974519,2812699,0,101063592,7452720
balanced,16,16,4,20260809,76,1,1,1,0,0,1,29,30,1,1,386.6004632550951,386.90030226549425,0,0,0,0,0,0,26693928,1964808
balanced,16,16,4,20260809,77,1,1,1,0,0,1,39,27,1,1,341.35240873970747,335.72277966329,0,0,0,2484949,432612,0,35875368,2642328
balanced,16,16,4,20260809,78,1,1,1,0,0,1,105,120,2,2,323.69281361419314,334.84901268840355,0,0,0,18928587,3133779,0,96472872,7113960
balanced,16,16,4,20260809,79,1,1,1,0,0,1,47,16,1,1,303.32468129049903,273.0699800584164,0,0,0,6409145,1076225,0,43220520,3184344
balanced,16,16,4,20260809,80,1,1,1,0,0,1,20,29,1,1,384.1977355660755,390.7174692338731,0,0,0,0,0,0,18430632,1355040
balanced,16,16,4,20260809,81,1,1,1,0,0,1,28,20,1,1,378.978317567707,363.0386420998793,0,0,0,4,4,0,25775784,1897056
balanced,16,16,4,20260809,82,1,1,1,0,0,1,35,30,1,1,314.07108307873284,303.2887316188873,0,0,0,261078,53695,0,32202792,2371320
balanced,16,16,4,20260809,83,1,1,1,0,0,1,22,34,1,1,404.13317694081593,363.06592510765,0,0,0,0,0,0,20266920,1490544
balanced,16,16,4,20260809,84,1,1,1,0,0,1,46,27,1,1,415.59369971343506,357.15246147857147,0,0,0,2611880,466323,0,42302376,3116592
balanced,16,16,4,20260809,85,1,1,1,0,0,1,19,29,1,1,214.33441560825503,257.4272679986892,0,0,0,0,0,0,17512488,1287288
balanced,16,16,4,20260809,86,1,1,1,0,0,1,35,50,1,1,315.43982862278983,338.1824667100422,0,0,0,1580139,288967,0,32202792,2371320
balanced,16,16,4,20260809,87,1,1,1,0,0,1,37,162,1,3,303.125243753404,322.8378844463758,0,0,0,816540,155181,0,34039080,2506824
balanced,16,16,4,20260809,88,1,1,1,0,0,1,28,42,1,1,340.3919498461496,377.6572523052703,0,0,0,124234,26111,0,25775784,1897056
balanced,16,16,4,20260809,89,1,1,1,0,0,1,115,32,2,1,392.53329341297206,366.4414296001787,0,0,0,16736779,2777815,0,105654312,7791480
balanced,16,16,4,20260809,90,1,1,1,0,0,1,21,16,1,1,304.36271079121286,311.677600028673,0,0,0,0,0,0,19348776,1422792
balanced,16,16,4,20260809,91,1,1,1,0,0,1,137,524,2,9,503.4132880698481,507.0068833867473,0,0,0,13155235,2195497,0,125853480,9282024
balanced,16,16,4,20260809,92,1,1,1,0,0,1,41,26,1,1,322.7155043235801,343.5577990850549,0,0,0,450837,92825,0,37711656,2777832
balanced,16,16,4,20260809,93,1,1,1,0,0,1,21,31,1,1,330.4522182724087,300.4789985779083,0,0,0,0,0,0,19348776,1422792
balanced,16,16,4,20260809,94,1,1,1,0,0,1,31,33,1,1,344.76009683693974,362.5856886511678,0,0,0,5662,1418,0,28530216,2100312
balanced,16,16,4,20260809,95,1,1,1,0,0,1,17,18,1,1,348.3839892393951,339.04132144161815,0,0,0,0,0,0,15676200,1151784
balanced,16,16,4,20260809,96,1,1,1,0,0,1,107,16,2,1,313.26296663806676,300.6408532896441,0,0,0,17918141,2970465,0,98309160,7249464
balanced,16,16,4,20260809,97,1,1,1,0,0,1,33,345,1,6,466.1886615022887,417.980230749307,0,0,0,442129,90193,0,30366504,2235816
balanced,16,16,4,20260809,98,1,1,1,0,0,1,22,25,1,1,327.33594158445766,326.960255386557,0,0,0,0,0,0,20266920,1490544
balanced,16,16,4,20260809,99,1,1,1,0,0,1,25,44,1,1,355.7805720157923,326.94040353973685,0,0,0,0,0,0,23021352,1693800
balanced,16,16,4,20260809,100,1,1,1,0,0,1,35,161,1,3,376.2285641786908,399.8671233225304,0,0,0,86939,20295,0,32202792,2371320
balanced,16,16,4,20260809,101,1,1,1,0,0,1,101,18,2,1,336.1811701978843,309.140936455733,0,0,0,16693420,2773645,0,92800296,6842952
balanced,16,16,4,20260809,102,1,1,1,0,0,1,26,113,1,2,272.6439639243604,251.44306191146518,0,0,0,250895,52122,0,23939496,1761552
balanced,16,16,4,20260809,103,1,1,1,0,0,1,289,54,5,1,413.98049490177,410.70648991171845,0,0,0,16971625,2812997,0,265411368,19580328
balanced,16,16,4,20260809,104,1,1,1,0,0,1,25,18,1,1,290.83895956349977,295.380544476776,0,0,0,0,0,0,23021352,1693800
balanced,16,16,4,20260809,105,1,1,1,0,0,1,31,58,1,1,422.2582574949289,391.04841419798083,0,0,0,54958,11772,0,28530216,2100312
balanced,16,16,4,20260809,106,1,1,1,0,0,1,32,35,1,1,308.1091799185616,302.2556580886102,0,0,0,42595,9831,0,29448360,2168064
balanced,16,16,4,20260809,107,1,1,1,0,0,1,55,133,1,2,296.3432288872443,356.0995573300848,0,0,0,5635162,972099,0,50565672,3726360
balanced,16,16,4,20260809,108,1,1,1,0,0,1,18,228,1,4,357.0339576978198,366.3840904689731,0,0,0,0,0,0,16594344,1219536
balanced,16,16,4,20260809,109,1,1,1,0,0,1,38,34,1,1,368.5845542802915,379.0741094134602,0,0,0,167273,34111,0,34957224,2574576
balanced,16,16,4,20260809,110,1,1,1,0,0,1,37,49,1,1,441.6374304536615,413.1985613690827,0,0,0,0,0,0,34039080,2506824
balanced,16,16,4,20260809,111,1,1,1,0,0,1,37,54,1,1,398.0083123076955,404.2715570445873,0,0,0,11244,2574,0,34039080,2506824
balanced,16,16,4,20260809,112,1,1,1,0,0,1,28,48,1,1,330.3181042673114,329.8719165750861,0,0,0,3186,761,0,25775784,1897056
balanced,16,16,4,20260809,113,1,1,1,0,0,1,41,26,1,1,280.98431817549726,276.2851926126827,0,0,0,456389,96648,0,37711656,2777832
balanced,16,16,4,20260809,114,1,1,1,0,0,1,237,20,4,1,417.86317035888965,349.97869022261057,0,0,0,17190087,2852896,0,217667880,16057224
balanced,16,16,4,20260809,115,1,1,1,0,0,1,30,19,1,1,280.29823150691584,261.4680266731877,0,0,0,48,32,0,27612072,2032560
balanced,16,16,4,20260809,116,1,1,1,0,0,1,25,34,1,1,323.21488746233183,334.35677903390723,0,0,0,36,23,0,23021352,1693800
balanced,16,16,4,20260809,117,1,1,1,0,0,1,113,120,2,2,409.65161369897737,419.127855815928,0,0,0,16218273,2698159,0,103818024,7655976
balanced,16,16,4,20260809,118,1,1,1,0,0,1,24,18,1,1,347.4686720716745,344.0011686597601,0,0,0,0,0,0,22103208,1626048
balanced,16,16,4,20260809,119,1,1,1,0,0,1,22,28,1,1,291.67056369975626,293.7021099222694,0,0,0,0,0,0,20266920,1490544
balanced,16,16,4,20260809,120,1,1,1,0,0,1,56,20,1,1,292.9333712977218,285.0630681786598,0,0,0,7607504,1296527,0,51483816,3794112
balanced,16,16,4,20260809,121,1,1,1,0,0,1,32,29,1,1,442.7166953769953,463.4497246426643,0,0,0,950,312,0,29448360,2168064
balanced,16,16,4,20260809,122,1,1,1,0,0,1,48,33,1,1,337.08276075473293,323.65360269006106,0,0,0,6783057,1140011,0,44138664,3252096
balanced,16,16,4,20260809,123,1,1,1,0,0,1,18,29,1,1,365.0605178432185,403.87720113420835,0,0,0,0,0,0,16594344,1219536
balanced,16,16,4,20260809,124,1,1,1,0,0,1,53,440,1,7,328.94615599261283,350.3179562433677,0,0,0,8174974,1373383,0,48729384,3590856
balanced,16,16,4,20260809,125,1,1,1,0,0,1,37,61,1,1,358.01359672029184,354.7803852639372,0,0,0,2115078,371797,0,34039080,2506824
balanced,16,16,4,20260809,126,1,1,1,0,0,1,30,25,1,1,408.04438006846533,354.90696138202713,0,0,0,4,4,0,27612072,2032560
balanced,16,16,4,20260809,127,1,1,1,0,0,1,30,38,1,1,368.04427371581585,369.43141632645563,0,0,0,19099,4203,0,27612072,2032560
balanced,16,16,4,20260810,0,1,1,1,0,0,1,34,50,1,1,500.9250440338453,502.49721104526446,0,0,0,16024,3574,0,31284648,2303568
balanced,16,16,4,20260810,1,1,1,1,0,0,1,15,50,1,1,315.2086960472403,319.08627542985323,0,0,0,0,0,0,13839912,1016280
balanced,16,16,4,20260810,2,1,1,1,0,0,1,27,34,1,1,328.4555325767011,333.84935737985114,0,0,0,43475,9541,0,24857640,1829304
balanced,16,16,4,20260810,3,1,1,1,0,0,1,245,63,4,1,364.846706262799,348.1625220704026,0,0,0,17965726,2974466,0,225013032,16599240
balanced,16,16,4,20260810,4,1,1,1,0,0,1,133,109,2,2,380.898334248175,367.39040561063484,0,0,0,14725340,2448868,0,122180904,9011016
balanced,16,16,4,20260810,5,1,1,1,0,0,1,33,26,1,1,376.6419291294545,381.153274841904,0,0,0,801668,152019,0,30366504,2235816
balanced,16,16,4,20260810,6,1,1,1,0,0,1,24,33,1,1,323.41076255152734,322.41231137976,0,0,0,4571,1093,0,22103208,1626048
balanced,16,16,4,20260810,7,1,1,1,0,0,1,26,117,1,2,300.77962120470977,339.54945456192297,0,0,0,6209,1488,0,23939496,1761552
balanced,16,16,4,20260810,8,1,1,1,0,0,1,47,41,1,1,395.78526449464493,403.7327931923545,0,0,0,89145,20277,0,43220520,3184344
balanced,16,16,4,20260810,9,1,1,1,0,0,1,654,178,11,3,437.7732171562254,413.17602964338323,0,0,0,15112023,2524383,0,600533928,44309808
balanced,16,16,4,20260810,10,1,1,1,0,0,1,29,21,1,1,391.1208559091043,390.5269860841997,0,0,0,48,28,0,26693928,1964808
balanced,16,16,4,20260810,11,1,1,1,0,0,1,19,44,1,1,322.48308138886375,328.14111163253386,0,0,0,0,0,0,17512488,1287288
balanced,16,16,4,20260810,12,1,1,1,0,0,1,26,23,1,1,363.29005184646144,309.88896537221774,0,0,0,234868,48390,0,23939496,1761552
balanced,16,16,4,20260810,13,1,1,1,0,0,1,34,28,1,1,309.2197442624654,308.7297321968356,0,0,0,1019152,191117,0,31284648,2303568
balanced,16,16,4,20260810,14,1,1,1,0,0,1,136,21,2,1,348.5466698686019,292.0137652710964,0,0,0,18273279,3027820,0,124935336,9214272
balanced,16,16,4,20260810,15,1,1,1,0,0,1,16,40,1,1,273.29692897709754,339.24973309515616,0,0,0,0,0,0,14758056,1084032
balanced,16,16,4,20260810,16,1,1,1,0,0,1,29,24,1,1,271.83376783809126,270.0420088370274,0,0,0,138,62,0,26693928,1964808
balanced,16,16,4,20260810,17,1,1,1,0,0,1,26,13,1,1,393.2434727162663,381.6427260802042,0,0,0,0,0,0,23939496,1761552
balanced,16,16,4,20260810,18,1,1,1,0,0,1,54,18,1,1,306.332404546578,299.6085724802879,0,0,0,7770800,1298607,0,49647528,3658608
balanced,16,16,4,20260810,19,1,1,1,0,0,1,29,36,1,1,377.47886895757136,368.8315699259588,0,0,0,0,0,0,26693928,1964808
balanced,16,16,4,20260810,20,1,1,1,0,0,1,16,35,1,1,307.02095243760357,323.12511019006047,0,0,0,0,0,0,14758056,1084032
balanced,16,16,4,20260810,21,1,1,1,0,0,1,134,30,2,1,339.7979436601418,296.4717643378872,0,0,0,18566845,3076634,0,123099048,9078768
balanced,16,16,4,20260810,22,1,1,1,0,0,1,26,33,1,1,258.8488401344117,273.4804678591191,0,0,0,9213,2207,0,23939496,1761552
balanced,16,16,4,20260810,23,1,1,1,0,0,1,136,28,2,1,414.44454464203875,351.1825132953932,0,0,0,15080470,2508510,0,124935336,9214272
balanced,16,16,4,20260810,24,1,1,1,0,0,1,28,26,1,1,341.5640614914419,349.4407365165133,0,0,0,20,16,0,25775784,1897056
balanced,16,16,4,20260810,25,1,1,1,0,0,1,29,45,1,1,339.0157676881215,407.60111912158175,0,0,0,3922,884,0,26693928,1964808
balanced,16,16,4,20260810,26,1,1,1,0,0,1,300,66,5,1,508.6328700561561,455.28849804885164,0,0,0,10989636,1856237,0,275510952,20325600
balanced,16,16,4,20260810,27,1,1,1,0,0,1,44,25,1,1,366.1912450757294,382.17007459500917,0,0,0,555697,108665,0,40466088,2981088
balanced,16,16,4,20260810,28,1,1,1,0,0,1,16,15,1,1,397.2290254529588,398.52242230150136,0,0,0,0,0,0,14758056,1084032
balanced,16,16,4,20260810,29,1,1,1,0,0,1,160,126,3,2,336.36621511878025,337.72514575306855,0,0,0,12768967,2126944,0,146970792,10840320
balanced,16,16,4,20260810,30,1,1,1,0,0,1,32,21,1,1,263.3198737606095,248.57562665168305,0,0,0,271737,58968,0,29448360,2168064
balanced,16,16,4,20260810,31,1,1,1,0,0,1,20,69,1,1,336.5171363064717,322.96210429496466,0,0,0,0,0,0,18430632,1355040
balanced,16,16,4,20260810,32,1,1,1,0,0,1,52,16,1,1,353.5959157507848,388.1751902535789,0,0,0,6532875,1103724,0,47811240,3523104
balanced,16,16,4,20260810,33,1,1,1,0,0,1,121,47,2,1,373.05898540964546,439.3346654948589,0,0,0,11813577,1965930,0,111163176,8197992
balanced,16,16,4,20260810,34,1,1,1,0,0,1,28,20,1,1,413.55825711524534,402.1761809856231,0,0,0,0,0,0,25775784,1897056
balanced,16,16,4,20260810,35,1,1,1,0,0,1,20,36,1,1,263.591571947936,263.76366473461053,0,0,0,0,0,0,18430632,1355040
balanced,16,16,4,20260810,36,1,1,1,0,0,1,38,37,1,1,252.3353940488227,247.66362282152159,0,0,0,3782292,646916,0,34957224,2574576
balanced,16,16,4,20260810,37,1,1,1,0,0,1,23,21,1,1,257.9066197750411,273.0842234902355,0,0,0,4458,1234,0,21185064,1558296
balanced,16,16,4,20260810,38,1,1,1,0,0,1,21,16,1,1,224.96356980016563,232.0928665866565,0,0,0,0,0,0,19348776,1422792
balanced,16,16,4,20260810,39,1,1,1,0,0,1,26,23,1,1,301.2387626345279,311.1790682404327,0,0,0,22144,4644,0,23939496,1761552
balanced,16,16,4,20260810,40,1,1,1,0,0,1,34,33,1,1,316.1874079489505,339.1082961229702,0,0,0,69852,14985,0,31284648,2303568
balanced,16,16,4,20260810,41,1,1,1,0,0,1,49,20,1,1,425.2630744084266,432.7248528330902,0,0,0,3036565,535788,0,45056808,3319848
balanced,16,16,4,20260810,42,1,1,1,0,0,1,34,18,1,1,328.27332835472896,313.7804428261875,0,0,0,953151,179742,0,31284648,2303568
balanced,16,16,4,20260810,43,1,1,1,0,0,1,17,14,1,1,260.6769847589577,273.66490937024776,0,0,0,0,0,0,15676200,1151784
