original_fault_id,metis_locality_partition,BA1_residue,BA2_residue,BA3_residue
52835,3,1,1,3
52836,3,0,0,0
52837,3,0,0,0
52838,3,2,2,3
52839,3,3,3,1
52840,3,3,3,0
52841,3,1,1,2
52842,3,2,2,0
52843,2,0,0,3
52844,3,1,1,2
52845,3,0,0,0
52846,3,1,1,1
52847,3,3,3,2
52848,3,0,0,2
52849,3,1,1,1
52850,3,2,2,0
52851,3,1,1,3
52852,3,1,1,3
52853,3,3,3,2
52854,2,0,0,2
52855,3,2,2,1
52856,3,2,2,0
52857,3,3,3,3
52858,2,3,3,2
52859,2,2,2,2
52860,3,1,1,3
52861,2,0,0,2
52862,3,3,3,0
52863,2,1,1,3
52864,2,2,2,2
52865,2,1,1,3
52866,2,3,3,1
52867,3,1,1,0
52868,2,2,2,2
52869,2,3,3,3
52870,2,1,1,0
52871,2,2,2,2
52872,2,0,0,2
52873,2,3,3,1
52874,2,1,1,0
52875,3,0,0,3
52876,3,2,2,2
52877,3,1,1,1
52878,3,2,2,0
52879,3,3,3,3
52880,3,0,0,2
52881,3,2,2,3
52882,3,1,1,0
52883,3,3,3,2
52884,3,0,0,1
52885,3,1,1,3
52886,2,2,2,2
52887,3,0,0,1
52888,3,3,3,0
52889,3,0,0,3
52890,3,1,1,2
52891,3,2,2,0
52892,2,3,3,1
52893,3,2,2,0
52894,3,0,0,1
52895,2,1,0,2
52896,3,3,3,1
52897,3,2,2,2
52898,3,0,1,3
52899,3,1,0,0
52900,3,3,3,3
52901,3,2,2,1
52902,2,0,1,2
52903,3,3,0,3
52904,3,1,3,0
52905,3,3,3,2
52906,3,2,2,3
52907,3,2,1,3
52908,2,0,0,1
52909,3,3,3,2
52910,3,1,2,0
52911,3,2,2,3
52912,3,0,1,1
52913,3,1,1,0
52914,3,0,0,1
52915,2,2,2,3
52916,3,0,0,2
52917,3,3,3,1
52918,3,0,0,3
52919,3,3,3,1
52920,3,0,0,0
52921,3,1,1,3
52922,3,2,2,2
52923,3,3,3,1
52924,3,0,0,0
52925,3,2,2,3
52926,3,3,3,2
52927,3,1,1,1
52928,3,2,2,3
52929,3,0,0,0
52930,3,0,0,3
52931,3,3,3,1
52932,3,1,1,2
52933,3,2,2,0
52934,3,0,0,3
52935,3,3,3,1
52936,3,3,3,0
52937,3,2,2,2
52938,3,0,0,3
52939,3,1,1,1
52940,3,3,3,2
52941,3,0,0,0
52942,3,1,1,3
52943,3,2,2,2
52944,3,0,0,3
52945,3,3,3,1
52946,3,1,1,3
52947,3,2,2,2
52948,3,2,2,0
52949,3,3,3,1
52950,3,1,1,2
52951,3,3,3,3
52952,3,0,0,0
52953,3,0,0,3
52954,3,1,1,1
52955,3,2,2,2
52956,3,3,3,0
52957,3,0,0,3
52958,3,3,3,1
52959,3,0,0,0
52960,3,2,2,2
52961,3,1,1,0
52962,3,0,0,3
52963,3,3,3,2
52964,3,2,2,1
52965,3,1,1,3
52966,3,1,1,0
52967,3,3,3,3
52968,3,0,0,3
52969,3,3,3,1
52970,3,1,1,3
52971,3,3,3,2
52972,3,0,0,0
52973,3,2,2,3
52974,2,2,2,0
52975,2,3,3,2
52976,3,2,2,3
52977,2,1,1,2
52978,2,0,0,0
52979,2,1,1,1
52980,2,1,1,0
52981,2,0,0,2
52982,3,3,3,3
52983,3,2,2,2
52984,3,2,2,0
52985,3,0,0,3
52986,3,1,1,1
52987,3,0,0,2
52988,3,0,0,3
52989,3,2,2,0
52990,3,3,3,2
52991,2,1,1,1
52992,2,0,0,3
52993,2,2,2,1
52994,2,1,1,2
52995,3,2,2,0
52996,3,3,3,3
52997,3,1,1,1
52998,3,0,0,3
52999,3,2,2,2
53000,3,3,3,1
53001,3,0,0,3
53002,3,1,1,0
53003,3,1,1,1
53004,3,2,2,0
53005,3,0,0,3
53006,3,3,3,2
53007,3,2,2,0
53008,3,1,1,3
53009,3,0,0,1
53010,3,3,3,2
53011,3,1,1,3
53012,3,0,0,0
53013,3,2,2,1
53014,3,3,3,2
53015,3,3,3,0
53016,3,0,0,1
53017,3,3,3,3
53018,2,2,2,2
53019,3,2,2,2
53020,3,0,0,1
53021,3,2,2,0
53022,3,3,3,3
53023,3,1,1,1
53024,2,2,2,2
53025,3,1,1,2
53026,3,0,0,0
53027,3,3,3,2
53028,3,1,1,3
53029,3,0,0,3
53030,3,2,2,1
53031,3,3,3,2
53032,3,1,1,0
53033,3,2,2,0
53034,3,0,0,3
53035,2,2,2,0
53036,3,3,3,1
53037,3,1,1,3
53038,3,0,0,2
53039,3,0,0,3
53040,3,1,1,0
53041,3,3,3,3
53042,3,2,2,2
53043,3,1,1,3
53044,3,3,3,0
53045,3,3,3,1
53046,3,0,0,3
53047,3,1,1,0
53048,3,3,3,1
53049,3,0,0,3
53050,3,2,2,2
53051,2,1,1,0
53052,2,3,3,1
53053,2,0,0,3
53054,2,1,1,1
53055,2,3,3,2
53056,3,2,2,3
53057,3,0,0,1
53058,2,1,1,2
53059,3,2,2,3
53060,3,3,3,0
53061,3,0,0,1
53062,3,1,1,2
53063,3,2,2,1
53064,3,0,0,3
53065,3,3,3,0
53066,3,2,2,1
53067,3,1,1,3
53068,3,3,3,2
53069,2,0,0,0
53070,3,3,3,0
53071,3,2,2,1
53072,3,0,0,3
53073,3,1,1,2
53074,3,0,0,0
53075,3,2,2,3
53076,2,3,3,1
53077,2,1,1,2
53078,3,0,0,3
53079,3,2,2,2
53080,3,1,1,1
53081,3,2,2,2
53082,3,0,0,3
53083,2,0,0,2
53084,3,3,3,1
53085,3,1,1,2
53086,3,3,3,3
53087,3,2,2,0
53088,3,1,1,1
53089,3,2,2,2
53090,3,0,0,0
53091,3,2,2,3
53092,3,2,2,3
53093,3,3,3,1
53094,3,1,1,2
53095,3,0,0,0
53096,3,3,3,3
53097,3,0,0,2
53098,2,3,3,2
53099,2,2,2,1
53100,3,1,1,2
53101,3,0,0,0
53102,2,3,3,2
53103,3,2,2,3
53104,3,1,1,1
53105,3,3,3,2
53106,3,0,0,0
53107,3,2,2,3
53108,3,1,1,1
53109,3,2,2,3
53110,3,2,2,3
53111,3,0,0,0
53112,3,1,1,1
53113,3,3,3,2
53114,3,1,1,1
53115,3,0,0,3
53116,3,3,3,0
53117,3,0,0,2
53118,3,2,2,3
53119,3,1,1,0
53120,3,3,3,1
53121,3,2,2,3
53122,3,0,0,0
53123,3,1,1,2
53124,3,3,3,1
53125,3,3,3,3
53126,3,1,1,0
53127,3,0,0,1
53128,3,2,2,2
53129,3,3,3,0
53130,3,2,2,3
53131,3,3,3,3
53132,3,0,0,2
53133,3,2,2,1
53134,3,1,1,0
53135,3,2,2,1
53136,3,0,0,3
53137,3,1,1,0
53138,3,3,3,2
53139,3,2,2,3
53140,3,0,1,0
53141,3,1,1,0
53142,3,3,3,3
53143,3,2,2,0
53144,3,3,3,2
53145,3,0,0,1
53146,3,2,1,3
53147,3,1,3,2
53148,3,2,2,3
53149,3,0,0,2
53150,3,1,1,1
53151,3,2,2,3
53152,3,3,3,0
53153,3,0,0,2
53154,3,1,1,0
53155,3,2,2,3
53156,3,3,3,0
53157,3,3,3,3
53158,3,1,1,0
53159,3,2,2,1
53160,3,0,0,2
53161,3,2,2,3
53162,3,3,3,1
53163,2,1,1,2
53164,3,3,3,3
53165,3,1,1,1
53166,3,0,0,0
53167,3,2,2,2
53168,3,1,1,1
53169,2,2,2,1
53170,2,3,3,2
53171,2,1,1,0
53172,3,0,0,3
53173,3,2,2,1
53174,3,1,1,0
53175,3,3,3,3
53176,2,0,0,2
53177,2,2,2,1
53178,3,1,1,0
53179,2,0,0,2
53180,3,1,1,3
53181,3,2,2,2
53182,3,3,3,0
53183,3,1,1,3
53184,3,0,0,1
53185,3,2,2,2
53186,3,3,3,3
53187,3,0,0,2
53188,2,1,1,0
53189,3,2,2,1
53190,3,3,3,3
53191,3,0,0,2
53192,3,0,0,3
53193,3,2,2,2
53194,3,1,1,0
53195,3,3,3,1
53196,3,0,0,2
53197,3,2,2,3
53198,3,1,1,0
53199,3,3,3,1
53200,3,2,2,3
53201,3,3,3,2
53202,3,3,3,3
53203,3,1,1,3
53204,3,0,0,1
53205,3,1,1,0
53206,3,1,1,2
53207,3,0,0,2
53208,3,0,0,1
53209,3,2,2,3
53210,3,3,3,0
53211,3,2,2,2
53212,3,1,1,3
53213,3,3,3,0
53214,3,1,2,2
53215,3,0,0,3
53216,3,0,3,0
53217,3,3,1,1
53218,3,3,3,2
53219,3,0,0,3
53220,3,1,1,3
53221,3,3,2,1
53222,3,3,1,3
53223,3,2,3,0
53224,2,0,0,2
53225,3,2,2,0
53226,3,3,3,3
53227,3,1,1,2
53228,3,0,0,1
53229,3,3,3,3
53230,2,2,2,1
53231,2,0,0,2
53232,3,1,1,0
53233,3,3,3,1
53234,2,2,2,2
53235,2,0,0,3
53236,3,2,2,0
53237,3,1,1,3
53238,3,3,3,1
53239,3,0,0,2
53240,2,1,1,1
53241,3,2,2,3
53242,3,0,0,0
53243,3,1,1,2
53244,3,3,3,3
53245,3,0,0,0
53246,3,2,2,1
53247,3,1,1,3
53248,3,2,2,0
53249,3,3,3,2
53250,3,0,0,1
53251,3,1,1,0
53252,3,3,3,1
53253,3,2,2,3
53254,3,0,0,1
53255,3,3,3,2
53256,3,1,1,0
53257,3,2,2,1
53258,3,0,0,3
53259,3,1,1,2
53260,3,3,3,1
53261,3,0,0,3
53262,3,2,2,0
53263,3,1,1,3
53264,3,0,0,0
53265,3,1,1,0
53266,3,3,3,1
53267,3,3,3,2
53268,3,0,0,3
53269,3,2,2,1
53270,3,0,0,3
53271,3,3,3,1
53272,3,2,2,2
53273,3,0,0,0
53274,3,1,1,3
53275,3,3,3,2
53276,3,2,2,3
53277,3,1,1,1
53278,3,2,2,0
53279,3,3,3,3
53280,3,0,0,0
53281,3,2,2,1
53282,3,1,1,2
53283,3,1,1,3
53284,3,0,0,1
53285,2,0,0,0
53286,2,1,1,2
53287,2,2,2,3
53288,3,3,3,1
53289,3,0,0,0
53290,3,1,1,2
53291,3,3,3,3
53292,3,0,0,1
53293,3,2,2,0
53294,3,3,3,3
53295,3,1,1,2
53296,3,2,2,3
53297,3,0,0,1
53298,3,1,1,2
53299,3,3,3,3
53300,3,2,2,1
53301,3,0,0,0
53302,3,0,0,0
53303,3,1,1,1
53304,3,3,3,3
53305,3,2,2,2
53306,3,1,1,1
53307,3,0,0,0
53308,3,3,3,3
53309,3,1,1,2
53310,3,2,2,3
53311,3,3,3,0
53312,3,0,0,0
53313,3,1,1,1
53314,3,2,2,2
53315,3,3,3,3
53316,3,1,1,1
53317,3,0,0,2
53318,3,3,3,3
53319,3,2,2,0
53320,3,1,1,3
53321,3,0,0,0
53322,3,0,0,2
53323,3,2,2,1
53324,3,2,2,0
53325,3,3,3,3
53326,3,0,0,2
53327,3,1,1,1
53328,3,3,3,1
53329,3,2,2,3
53330,3,0,0,2
53331,3,1,1,3
53332,3,1,1,0
53333,3,2,2,1
53334,3,3,3,3
53335,3,2,2,0
53336,3,1,1,2
53337,3,0,0,1
53338,3,1,1,0
53339,3,3,3,3
53340,2,3,3,3
53341,2,3,3,0
53342,2,0,0,2
53343,2,2,2,1
53344,2,1,1,3
53345,2,0,0,2
53346,2,0,0,2
53347,3,2,2,1
53348,3,1,1,3
53349,3,0,0,2
53350,3,3,3,0
53351,3,2,1,1
53352,3,2,2,3
53353,3,0,0,2
53354,3,3,3,0
53355,3,1,1,3
53356,3,0,0,2
53357,3,1,1,1
53358,2,3,3,0
53359,2,0,0,2
53360,3,3,3,3
53361,3,2,2,1
53362,3,1,1,0
53363,3,0,0,3
53364,2,3,3,2
53365,3,2,2,1
53366,2,1,1,2
53367,2,0,0,0
53368,2,3,3,2
53369,3,2,2,3
53370,3,0,0,0
53371,3,3,3,3
53372,3,1,1,2
53373,3,0,0,0
53374,2,2,2,1
53375,3,0,0,0
53376,3,2,2,3
53377,3,1,1,2
53378,3,2,2,1
53379,3,3,3,3
53380,3,0,0,0
53381,3,2,2,1
53382,3,0,0,0
53383,3,1,1,2
53384,2,1,1,2
53385,3,3,3,3
53386,3,0,0,3
53387,3,2,2,1
53388,3,1,1,0
53389,3,3,3,3
53390,3,2,1,1
53391,3,2,2,1
53392,2,0,0,0
53393,3,1,1,2
53394,3,3,3,3
53395,3,2,2,3
53396,3,1,1,2
53397,3,0,0,0
53398,3,2,2,1
53399,3,3,3,3
53400,3,1,1,2
53401,3,0,0,1
53402,3,2,2,0
53403,2,1,0,2
53404,3,3,2,2
53405,3,3,3,3
53406,3,1,1,0
53407,2,3,3,1
53408,3,0,0,0
53409,3,3,3,3
53410,3,2,2,2
53411,2,1,1,1
53412,3,0,0,3
53413,3,2,2,3
53414,3,0,0,0
53415,2,3,3,1
53416,3,2,2,3
53417,2,1,1,2
53418,2,0,0,0
53419,2,2,2,3
53420,2,3,3,1
53421,2,0,0,2
53422,2,1,1,0
53423,2,2,2,2
53424,2,0,0,3
53425,2,3,3,1
53426,2,1,1,2
53427,2,2,2,0
53428,2,3,3,1
53429,2,0,0,2
53430,3,1,1,2
53431,3,3,3,3
53432,2,0,0,0
53433,2,2,2,1
53434,3,3,3,3
53435,3,1,1,2
53436,2,2,2,2
53437,3,3,3,3
53438,2,3,3,1
53439,2,1,1,3
53440,2,0,0,2
53441,3,2,2,0
53442,3,1,1,3
53443,3,3,3,0
53444,3,2,2,1
53445,3,1,1,3
53446,2,0,0,2
53447,3,2,2,0
53448,3,2,2,2
53449,3,1,1,3
53450,2,0,0,2
53451,3,3,2,0
53452,3,2,1,3
53453,3,0,0,1
53454,3,3,3,0
53455,3,1,2,2
53456,3,0,0,2
53457,2,3,3,2
53458,3,1,3,3
53459,3,3,1,1
53460,3,3,3,1
53461,3,0,0,2
53462,3,0,0,3
53463,3,1,1,2
53464,3,2,2,3
53465,3,1,1,0
53466,3,0,0,3
53467,3,2,2,2
53468,2,3,3,2
53469,3,1,1,1
53470,3,3,3,0
53471,3,2,2,2
53472,3,0,0,3
53473,3,1,1,0
53474,3,0,0,1
53475,3,2,2,3
53476,3,3,3,2
53477,3,1,1,1
53478,3,0,0,1
53479,3,1,1,3
53480,3,1,1,3
53481,3,3,3,2
53482,3,2,2,0
53483,3,0,0,3
53484,3,1,3,2
53485,3,3,1,1
53486,3,2,2,0
53487,3,1,0,3
53488,3,0,3,1
53489,3,3,1,2
53490,3,2,2,0
53491,3,2,2,2
53492,3,1,1,0
53493,3,3,3,3
53494,3,0,0,1
53495,3,2,2,0
53496,3,1,1,3
53497,3,1,1,0
53498,3,2,2,2
53499,3,2,2,3
53500,3,0,0,0
53501,3,3,3,2
53502,3,0,0,1
53503,3,3,3,3
53504,3,2,2,0
53505,3,1,1,2
53506,3,0,0,3
53507,3,3,2,2
53508,3,0,0,1
53509,3,1,1,3
53510,3,3,3,0
53511,3,3,3,0
53512,3,1,2,3
53513,3,2,3,1
53514,3,3,1,3
53515,3,2,2,2
53516,3,0,0,1
53517,3,0,3,0
53518,3,1,2,3
53519,3,2,0,2
53520,3,3,1,1
53521,3,3,3,3
53522,3,0,0,0
53523,3,1,1,0
53524,3,2,2,3
53525,3,3,3,3
53526,3,2,2,2
53527,3,1,2,3
53528,3,0,0,1
53529,2,1,1,2
53530,3,0,0,3
53531,3,3,3,1
53532,3,1,1,2
53533,3,2,2,0
53534,3,3,3,1
53535,3,2,2,3
53536,2,3,3,2
53537,3,1,1,0
53538,3,2,2,1
53539,3,0,0,3
53540,3,3,3,2
53541,3,1,1,0
53542,3,3,3,3
53543,3,0,0,1
53544,3,2,2,2
53545,3,1,1,0
53546,3,3,3,3
53547,3,2,2,1
53548,3,0,0,2
53549,3,1,1,3
53550,3,2,2,0
53551,3,0,0,1
53552,3,3,3,3
53553,3,1,1,0
53554,3,0,0,2
53555,3,2,2,1
53556,3,1,1,3
53557,3,3,3,0
53558,3,1,1,0
53559,3,2,2,2
53560,3,3,3,3
53561,3,1,1,1
53562,3,2,2,2
53563,3,1,1,3
53564,3,0,0,1
53565,3,2,2,0
53566,3,3,3,2
53567,3,0,0,3
53568,3,1,1,2
53569,3,0,0,1
53570,3,3,3,3
53571,3,2,2,1
53572,3,2,2,0
53573,3,1,1,3
53574,3,2,2,0
53575,3,1,1,3
53576,3,1,1,2
53577,3,0,0,0
53578,3,0,0,3
53579,3,3,3,2
53580,3,1,1,1
53581,3,3,3,2
53582,3,2,2,0
53583,3,3,3,3
53584,3,1,1,3
53585,3,2,2,0
53586,3,0,1,2
53587,3,3,3,1
53588,3,2,2,0
53589,3,0,0,3
53590,3,2,0,0
53591,3,0,2,2
53592,3,1,1,3
53593,3,3,0,1
53594,3,0,3,0
53595,3,1,1,3
53596,2,2,2,2
53597,2,0,0,3
53598,3,3,3,1
53599,3,1,1,0
53600,3,2,2,3
53601,3,0,0,2
53602,3,3,3,3
53603,3,1,1,0
53604,3,2,2,1
53605,3,0,0,2
53606,2,3,3,1
53607,3,0,0,3
53608,2,1,1,2
53609,3,2,2,1
53610,3,0,0,3
53611,3,3,3,2
53612,3,1,1,0
53613,3,3,3,3
53614,3,1,1,0
53615,3,0,0,2
53616,3,2,2,1
53617,3,1,1,3
53618,3,3,3,0
53619,3,3,3,2
53620,3,0,0,1
53621,3,0,0,3
53622,3,1,1,1
53623,3,3,3,0
53624,3,2,2,3
53625,3,1,1,2
53626,3,1,1,2
53627,3,3,3,1
53628,3,2,2,3
53629,3,3,3,2
53630,3,3,3,1
53631,3,2,2,0
53632,3,2,2,3
53633,3,1,1,0
53634,3,2,2,2
53635,3,0,0,1
53636,3,2,2,0
53637,3,1,1,2
53638,3,0,0,3
53639,3,2,2,3
53640,3,3,3,2
53641,3,1,1,3
53642,3,2,2,1
53643,3,3,3,3
53644,3,0,0,0
53645,3,2,2,1
53646,3,1,1,3
53647,3,3,3,0
53648,3,2,2,2
53649,3,1,1,0
53650,3,3,3,1
53651,3,2,2,2
53652,3,3,3,3
53653,3,0,0,0
53654,3,1,1,0
53655,3,2,2,1
53656,3,3,3,2
53657,3,1,1,3
53658,3,2,2,3
53659,3,3,3,0
53660,3,1,1,1
53661,3,0,0,2
53662,3,0,0,3
53663,3,3,3,1
53664,3,1,1,2
53665,3,0,0,3
53666,3,2,2,0
53667,3,3,3,1
53668,3,3,3,0
53669,3,2,2,3
53670,3,0,0,2
53671,3,1,1,1
53672,3,2,2,0
53673,3,3,3,3
53674,3,3,3,0
53675,3,2,2,2
53676,3,1,1,3
53677,3,0,0,2
53678,3,0,0,3
53679,3,2,2,1
53680,3,3,3,2
53681,3,2,2,0
53682,3,1,1,3
53683,3,1,1,1
53684,3,0,0,2
53685,3,1,1,3
53686,3,3,3,0
53687,3,1,1,0
53688,3,2,2,1
53689,3,1,1,2
53690,3,3,3,0
53691,3,2,2,3
53692,3,2,2,2
53693,3,0,0,1
53694,3,0,0,3
53695,3,1,1,2
53696,3,2,2,0
53697,3,3,3,2
53698,3,3,3,1
53699,3,0,0,2
53700,3,2,2,3
53701,3,3,3,0
53702,3,0,0,1
53703,3,1,1,3
53704,3,3,3,3
53705,3,0,0,0
53706,2,1,1,2
53707,3,3,3,0
53708,3,2,2,3
53709,3,1,1,2
53710,3,0,0,1
53711,3,3,3,3
53712,3,1,1,0
53713,3,2,2,2
53714,3,3,3,3
53715,3,0,0,0
53716,3,1,1,1
53717,3,1,1,2
53718,3,0,0,3
53719,3,3,3,1
53720,3,2,2,0
53721,3,1,1,2
53722,3,3,3,3
53723,3,0,0,1
53724,3,1,1,1
53725,3,0,0,3
53726,3,2,2,2
53727,2,3,3,0
53728,3,1,1,1
53729,3,0,0,3
53730,2,2,2,2
53731,3,3,3,0
53732,3,1,1,1
53733,3,0,0,0
53734,3,1,1,2
53735,3,2,2,3
53736,3,3,3,1
53737,3,1,1,2
53738,3,0,0,0
53739,3,2,2,0
53740,3,0,0,1
53741,3,3,3,2
53742,3,0,0,0
53743,3,2,2,3
53744,3,1,1,3
53745,3,0,0,1
53746,3,1,1,2
53747,3,2,2,0
53748,3,3,3,3
53749,3,2,2,2
53750,3,1,1,1
53751,3,0,0,1
53752,3,3,3,0
53753,3,2,2,3
53754,3,3,3,1
53755,3,1,1,0
53756,3,0,0,1
53757,3,2,2,2
53758,3,1,1,3
53759,3,0,0,3
53760,3,3,3,2
53761,3,1,1,1
53762,3,2,0,2
53763,3,3,2,3
53764,3,2,3,0
53765,3,3,3,0
53766,3,0,0,1
53767,3,0,0,3
53768,3,1,1,2
53769,3,3,3,0
53770,3,0,2,3
53771,2,1,1,0
53772,3,3,3,1
53773,3,2,2,3
53774,3,1,1,2
53775,3,0,0,0
53776,3,3,3,3
53777,3,0,0,3
53778,3,2,2,1
53779,3,3,3,0
53780,3,0,0,3
53781,3,2,2,2
53782,2,1,1,1
53783,3,1,1,3
53784,2,0,0,2
53785,2,3,3,0
53786,3,1,2,3
53787,2,2,1,1
53788,3,1,0,3
53789,2,0,2,2
53790,2,3,3,1
53791,2,2,0,0
53792,3,1,1,0
53793,3,2,2,3
53794,3,0,0,2
53795,3,3,3,1
53796,3,2,2,0
53797,2,3,3,2
53798,3,2,2,0
53799,3,1,1,3
53800,3,3,3,1
53801,3,2,0,2
53802,3,1,1,3
53803,3,2,2,0
53804,3,0,0,2
53805,3,2,2,3
53806,3,3,3,1
53807,3,3,3,3
53808,2,2,2,0
53809,3,0,0,0
53810,3,0,0,1
53811,3,1,1,3
53812,3,2,1,3
53813,3,1,1,2
53814,3,0,0,1
53815,3,3,3,2
53816,3,2,2,0
53817,3,1,1,0
53818,3,3,3,3
53819,2,0,0,2
53820,3,2,2,2
53821,3,0,0,1
53822,3,3,3,1
53823,3,1,1,3
53824,3,1,1,3
53825,3,0,0,1
53826,3,1,2,3
53827,3,0,0,2
53828,3,3,3,3
53829,3,2,2,0
53830,2,2,2,2
53831,3,1,1,3
53832,3,2,2,0
53833,3,0,0,2
53834,3,3,3,1
53835,3,1,1,3
53836,3,0,0,1
53837,3,2,2,3
53838,3,3,3,0
53839,3,2,2,1
53840,3,0,0,3
53841,3,1,1,2
53842,3,1,1,3
53843,3,0,0,2
53844,2,2,2,2
53845,2,1,1,1
53846,3,3,3,0
53847,3,1,1,3
53848,3,2,2,1
53849,3,0,0,2
53850,2,3,3,0
53851,3,1,1,2
53852,3,2,2,0
53853,3,0,0,3
53854,3,3,3,1
53855,3,2,2,0
53856,3,1,1,1
53857,3,2,2,0
53858,3,0,0,3
53859,3,3,3,3
53860,3,0,0,2
53861,3,1,1,1
53862,3,1,1,1
53863,3,3,3,2
53864,3,2,2,0
53865,3,0,0,3
53866,3,3,3,3
53867,3,1,1,0
53868,3,2,2,0
53869,3,0,0,3
53870,3,3,3,2
53871,3,2,2,1
53872,3,3,3,2
53873,3,1,1,2
53874,3,0,0,3
53875,3,2,2,1
53876,3,1,1,0
53877,3,0,0,2
53878,3,3,3,3
53879,3,2,2,0
53880,3,1,1,2
53881,3,3,3,1
53882,3,0,0,3
53883,3,0,0,3
53884,3,2,2,0
53885,3,1,1,1
53886,3,3,3,2
53887,3,2,2,3
53888,3,1,1,1
53889,2,0,0,2
53890,3,3,3,3
53891,3,1,1,0
53892,3,3,3,2
53893,2,0,0,1
53894,3,2,2,3
53895,3,2,2,1
53896,3,1,1,2
53897,3,3,3,3
53898,3,0,0,0
53899,3,2,2,3
53900,3,3,3,1
53901,3,1,1,0
53902,3,0,2,2
53903,3,2,0,3
53904,3,0,0,3
53905,3,3,3,2
53906,3,2,2,0
53907,3,0,0,3
53908,3,3,3,1
53909,3,2,2,0
53910,3,1,1,3
53911,3,3,3,2
53912,3,0,0,0
53913,3,2,2,1
53914,3,3,3,2
53915,3,2,2,3
53916,3,1,1,2
53917,3,3,3,0
53918,3,3,3,3
53919,3,0,0,0
53920,3,2,2,1
53921,3,1,1,2
53922,3,0,0,3
53923,3,2,2,2
53924,3,3,3,0
53925,3,2,2,3
53926,3,1,1,1
53927,3,0,0,2
53928,3,2,2,3
53929,3,0,0,1
53930,3,2,2,1
53931,3,1,1,3
53932,3,0,0,2
53933,3,2,2,3
53934,3,3,3,0
53935,3,1,1,2
53936,3,1,1,3
53937,3,3,3,1
53938,3,1,1,2
53939,3,0,0,0
53940,3,3,3,3
53941,3,2,2,0
53942,3,2,2,1
53943,3,0,0,3
53944,3,3,3,3
53945,3,1,1,2
53946,3,2,2,3
53947,3,3,3,1
53948,3,0,0,0
53949,2,2,2,2
53950,3,3,3,3
53951,3,0,0,0
53952,3,1,1,1
53953,3,0,0,3
53954,3,0,0,0
53955,3,3,3,3
53956,2,2,2,2
53957,2,1,1,1
53958,2,0,0,2
53959,2,2,2,3
53960,2,3,3,0
53961,2,2,2,2
53962,2,0,3,0
53963,2,1,1,2
53964,2,0,0,1
53965,3,2,2,0
53966,3,3,3,3
53967,3,0,0,1
53968,2,1,1,2
53969,3,1,1,3
53970,3,0,0,2
53971,2,3,3,0
53972,3,2,2,1
53973,3,0,0,3
53974,2,3,3,2
53975,3,1,1,2
53976,3,3,3,0
53977,3,3,3,3
53978,3,0,2,1
53979,3,1,1,0
53980,2,0,0,2
53981,3,2,2,1
53982,3,1,1,3
53983,3,3,3,2
53984,3,2,2,3
53985,2,1,1,2
53986,3,0,0,3
53987,3,2,2,1
53988,3,2,0,3
53989,3,0,0,1
53990,3,2,2,0
53991,3,1,1,0
53992,3,0,0,3
53993,3,3,3,2
53994,3,1,1,0
53995,3,0,0,1
53996,3,2,2,3
53997,3,3,3,2
53998,3,1,1,0
53999,3,3,3,3
54000,3,1,1,0
54001,3,1,1,1
54002,3,2,2,3
54003,2,3,3,2
54004,3,0,0,1
54005,2,1,1,1
54006,2,3,3,2
54007,3,3,3,1
54008,3,1,1,0
54009,3,2,2,3
54010,3,3,3,2
54011,3,0,0,3
54012,3,1,1,0
54013,3,2,2,2
54014,3,3,3,1
54015,3,0,0,3
54016,3,0,0,3
54017,3,1,1,1
54018,3,2,2,2
54019,3,3,3,3
54020,3,1,1,1
54021,3,0,0,0
54022,3,0,0,3
54023,3,2,2,0
54024,3,3,3,2
54025,3,1,1,1
54026,3,2,2,0
54027,3,1,1,3
54028,3,3,3,0
54029,3,0,0,2
54030,3,1,1,3
54031,3,3,3,0
54032,3,0,0,3
54033,3,2,2,0
54034,3,1,1,2
54035,3,2,2,3
54036,3,3,3,1
54037,3,1,1,0
54038,3,0,0,2
54039,3,1,1,3
54040,3,0,0,1
54041,3,2,2,3
54042,3,1,1,0
54043,3,3,3,1
54044,3,0,0,1
54045,3,2,2,3
54046,3,2,2,2
54047,3,3,3,0
54048,3,1,1,3
54049,3,0,0,1
54050,3,2,2,2
54051,3,3,3,0
54052,3,3,3,0
54053,3,1,0,3
54054,3,1,1,3
54055,3,0,0,1
54056,3,3,3,0
54057,3,0,0,2
54058,3,1,1,2
54059,3,2,2,3
54060,2,1,1,1
54061,2,3,3,2
54062,3,2,2,3
54063,3,1,1,0
54064,3,0,0,1
54065,3,3,3,3
54066,3,2,2,3
54067,3,1,1,2
54068,3,3,3,3
54069,3,0,0,2
54070,3,2,2,0
54071,3,3,3,3
54072,3,0,0,0
54073,3,1,1,3
54074,3,2,2,1
54075,3,3,3,0
54076,3,3,3,3
54077,3,0,0,2
54078,3,1,1,3
54079,3,0,0,2
54080,3,2,2,1
54081,3,1,1,3
54082,3,0,0,0
54083,3,3,1,3
54084,3,1,3,1
54085,3,2,2,2
54086,3,0,0,0
54087,3,0,0,2
54088,3,2,2,0
54089,3,1,1,3
54090,3,3,3,1
54091,3,2,2,0
54092,3,3,3,2
54093,3,2,2,1
54094,3,0,0,3
54095,3,3,3,0
54096,3,0,0,2
54097,3,1,1,3
54098,3,2,2,1
54099,3,0,0,2
54100,3,2,2,0
54101,3,3,3,1
54102,3,3,3,3
54103,3,0,0,0
