configuration,b,M,guard_bits,shot,syndrome_converged,logically_correct,decision_agrees_with_float,decision_hamming_distance,iterations,relay_legs,iterations_agree_with_float,legs_agree_with_float,selected_solution_weight,saturation_physical_prior,saturation_lambda_bias,saturation_check_messages,saturation_guard_accumulator,saturation_variable_messages,saturation_marginals
high_success,8,4,4,99,1,1,0,31,25,1,0,0,355.7805720157923,0,0,0,0,5856031,1033241
high_success,8,4,4,100,1,1,0,35,35,1,0,0,376.2285641786908,0,0,0,0,9961391,1731258
high_success,8,4,4,101,1,1,0,31,160,3,0,0,345.3907573775002,0,0,0,0,51760863,8928647
high_success,8,4,4,102,1,1,0,12,26,1,0,1,272.6439639243604,0,0,0,0,7815189,1351355
high_success,8,4,4,103,1,1,0,52,253,4,0,0,451.3044919179119,0,0,0,0,80495542,13899973
high_success,8,4,4,104,1,1,0,19,25,1,0,1,290.83895956349977,0,0,0,0,6710388,1167069
high_success,8,4,4,105,1,1,0,42,31,1,0,0,422.2582574949289,0,0,0,0,8111172,1408130
high_success,8,4,4,106,1,1,0,20,32,1,0,1,308.1091799185616,0,0,0,0,9031560,1569111
high_success,8,4,4,107,1,1,0,20,55,1,0,0,296.3432288872443,0,0,0,0,17941577,3101331
high_success,8,4,4,108,1,1,0,33,18,1,0,0,357.0339576978198,0,0,0,0,3428272,604660
high_success,8,4,4,109,1,1,0,6,38,1,0,1,368.5845542802915,0,0,0,0,10102067,1760174
high_success,8,4,4,110,1,1,0,63,37,1,0,0,441.6374304536615,0,0,0,0,9739003,1696560
high_success,8,4,4,111,1,1,0,25,37,1,0,1,398.0083123076955,0,0,0,0,10433062,1811538
high_success,8,4,4,112,1,1,0,35,28,1,0,0,330.3181042673114,0,0,0,0,7415643,1283819
high_success,8,4,4,113,1,1,0,6,41,1,0,1,280.98431817549726,0,0,0,0,12857758,2226498
high_success,8,4,4,114,1,1,0,58,245,4,0,0,382.85031976904656,0,0,0,0,79759189,13736581
high_success,8,4,4,115,1,1,0,23,30,1,0,1,280.29823150691584,0,0,0,0,8598426,1493181
high_success,8,4,4,116,1,1,0,16,25,1,0,0,323.21488746233183,0,0,0,0,6426053,1117882
high_success,8,4,4,117,1,1,0,41,137,2,0,1,405.5307278975956,0,0,0,0,45593379,7850053
high_success,8,4,4,118,1,1,0,16,24,1,0,1,347.4686720716745,0,0,0,0,6117251,1062447
high_success,8,4,4,119,1,1,0,16,22,1,0,1,291.67056369975626,0,0,0,0,5720641,992799
high_success,8,4,4,120,1,1,0,16,56,1,0,0,292.9333712977218,0,0,0,0,18411750,3173575
high_success,8,4,4,121,1,1,0,37,32,1,0,0,442.7166953769953,0,0,0,0,8440111,1463478
high_success,8,4,4,122,1,1,0,22,48,1,0,1,337.08276075473293,0,0,0,0,15585814,2687547
high_success,8,4,4,123,1,1,0,21,18,1,0,1,365.0605178432185,0,0,0,0,3184573,565547
high_success,8,4,4,124,1,1,0,23,53,1,0,0,328.94615599261283,0,0,0,0,17381658,2998467
high_success,8,4,4,125,1,1,0,24,37,1,0,1,358.01359672029184,0,0,0,0,10754964,1862511
high_success,8,4,4,126,1,1,0,36,30,1,0,1,408.04438006846533,0,0,0,0,7842882,1363981
high_success,8,4,4,127,1,1,0,19,30,1,0,1,368.04427371581585,0,0,0,0,7941526,1379576
high_success,8,8,4,0,1,1,0,10,37,1,0,1,305.55001081021453,0,0,0,0,8568286,1490328
high_success,8,8,4,1,1,1,0,3,51,1,0,1,301.4131020079944,0,0,0,0,12541342,2214741
high_success,8,8,4,2,1,1,0,24,74,1,0,1,390.05367717959547,0,0,0,0,20653645,3575367
high_success,8,8,4,3,1,1,0,20,56,1,0,1,355.07409456717556,0,0,0,0,15595543,2688329
high_success,8,8,4,4,1,1,0,9,53,1,0,1,319.88950307662157,0,0,0,0,12842620,2271843
high_success,8,8,4,5,1,1,0,22,106,2,0,0,291.01830038895685,0,0,0,0,28248160,4925704
high_success,8,8,4,6,1,1,0,19,102,2,0,1,279.44189702013523,0,0,0,0,27991035,4863886
high_success,8,8,4,7,1,1,0,17,56,1,0,1,357.31860687854106,0,0,0,0,16458663,2832603
high_success,8,8,4,8,1,1,0,26,54,1,0,0,337.51386556784337,0,0,0,0,13777060,2411350
high_success,8,8,4,9,1,1,0,35,345,6,0,0,372.2114990740122,0,0,0,0,100013778,17365296
high_success,8,8,4,10,1,1,0,22,53,1,0,1,310.5067186071732,0,0,0,0,14350881,2505332
high_success,8,8,4,11,1,1,0,36,155,3,0,0,382.1808062014768,0,0,0,0,42279834,7356942
high_success,8,8,4,12,1,1,0,27,60,1,0,0,409.8993753164099,0,0,0,0,13478344,2377916
high_success,8,8,4,13,1,1,0,43,129,2,0,0,394.4670383101359,0,0,0,0,39191122,6750631
high_success,8,8,4,14,1,1,0,22,39,1,0,1,423.85757918949764,0,0,0,0,9209177,1618657
high_success,8,8,4,15,1,1,0,48,176,3,0,0,380.77291185281285,0,0,0,0,47742496,8324977
high_success,8,8,4,16,1,1,0,36,167,3,0,0,415.04727747276974,0,0,0,0,46156795,8009760
high_success,8,8,4,17,1,1,0,41,58,1,0,0,294.5323698581094,0,0,0,0,16539169,2851042
high_success,8,8,4,18,1,1,0,59,845,14,0,0,479.6312828653962,0,0,0,0,241057278,41748449
high_success,8,8,4,19,1,1,0,27,41,1,0,1,375.8485716269149,0,0,0,0,8714279,1537147
high_success,8,8,4,20,1,1,0,14,74,1,0,0,295.8497901266065,0,0,0,0,23326925,4019322
high_success,8,8,4,21,1,1,0,9,26,1,0,1,271.03848372018774,0,0,0,0,6494532,1133587
high_success,8,8,4,22,1,1,0,31,40,1,0,0,320.50100238223763,0,0,0,0,8591981,1516934
high_success,8,8,4,23,1,1,0,35,213,4,0,0,377.37882165606396,0,0,0,0,60046942,10377282
high_success,8,8,4,24,1,1,0,33,104,2,0,0,335.4204689383829,0,0,0,0,29032284,5051659
high_success,8,8,4,25,1,1,0,20,104,2,0,1,240.53685398843547,0,0,0,0,28292222,4934767
high_success,8,8,4,26,1,1,0,41,105,2,0,0,318.3822093039693,0,0,0,0,28014285,4885622
high_success,8,8,4,27,1,1,0,18,112,2,0,1,277.2605176329936,0,0,0,0,34603015,5973487
high_success,8,8,4,28,1,1,0,35,112,2,0,0,374.10462036856643,0,0,0,0,31750749,5491612
high_success,8,8,4,29,1,1,0,22,124,2,0,0,346.3401214073753,0,0,0,0,35293251,6151698
high_success,8,8,4,30,1,1,0,20,56,1,0,1,335.8874928717877,0,0,0,0,15428780,2695668
high_success,8,8,4,31,1,1,0,6,22,1,0,1,275.3124962264201,0,0,0,0,3775499,680335
high_success,8,8,4,32,1,1,0,9,52,1,0,1,334.1424512311711,0,0,0,0,13308537,2312956
high_success,8,8,4,33,1,1,0,24,104,2,0,0,374.9779978403241,0,0,0,0,28978539,5015043
high_success,8,8,4,34,1,1,0,27,221,4,0,1,372.59751280103404,0,0,0,0,64721143,11204740
high_success,8,8,4,35,1,1,0,31,64,1,0,0,412.50528973540565,0,0,0,0,16617156,2891611
high_success,8,8,4,36,1,1,0,50,111,2,0,1,421.30321047005606,0,0,0,0,29974137,5196247
high_success,8,8,4,37,0,0,0,61,1940,32,0,0,,0,0,0,0,488399605,85940139
high_success,8,8,4,38,1,1,0,56,256,4,0,0,461.70642045726316,0,0,0,0,72780335,12601677
high_success,8,8,4,39,1,1,0,6,75,1,0,1,336.89212124604023,0,0,0,0,21321133,3695933
high_success,8,8,4,40,1,1,0,15,101,2,0,0,303.8129302302799,0,0,0,0,28055757,4892089
high_success,8,8,4,41,1,1,0,20,40,1,0,1,239.4027688953207,0,0,0,0,11048449,1910630
high_success,8,8,4,42,1,1,0,43,290,5,0,0,356.33043613708946,0,0,0,0,81874268,14295409
high_success,8,8,4,43,1,1,0,16,50,1,0,1,402.01405949414766,0,0,0,0,13772004,2370355
high_success,8,8,4,44,1,1,0,7,40,1,0,1,384.61057828523064,0,0,0,0,9217348,1624577
high_success,8,8,4,45,1,1,0,16,108,2,0,0,267.3078788245996,0,0,0,0,31982672,5534917
high_success,8,8,4,46,1,1,0,39,40,1,0,0,392.36621478311866,0,0,0,0,7366397,1341540
high_success,8,8,4,47,1,1,0,15,104,2,0,0,321.7936764546943,0,0,0,0,30803473,5312308
high_success,8,8,4,48,1,1,0,41,49,1,0,0,392.6752934211929,0,0,0,0,11771975,2059254
high_success,8,8,4,49,1,1,0,16,51,1,0,1,326.4988095837539,0,0,0,0,14091883,2437460
high_success,8,8,4,50,1,1,0,18,29,1,0,1,312.3957280116331,0,0,0,0,6668097,1164608
high_success,8,8,4,51,1,1,0,14,46,1,0,1,270.88026360459173,0,0,0,0,12077118,2098449
high_success,8,8,4,52,1,1,0,9,42,1,0,1,252.36892901675873,0,0,0,0,10486995,1824831
high_success,8,8,4,53,1,1,0,22,103,2,0,0,345.5843145447215,0,0,0,0,25069580,4442135
high_success,8,8,4,54,1,1,0,39,38,1,0,0,378.1257195381372,0,0,0,0,8562958,1502851
high_success,8,8,4,55,1,1,0,45,121,2,0,0,431.6795122311953,0,0,0,0,31271311,5443451
high_success,8,8,4,56,1,1,0,40,134,2,0,0,349.63351080801885,0,0,0,0,41272808,7119131
high_success,8,8,4,57,1,1,0,13,75,1,0,1,316.688516628645,0,0,0,0,22839276,3929815
high_success,8,8,4,58,1,1,0,28,46,1,0,1,344.88527933146213,0,0,0,0,10157602,1793103
high_success,8,8,4,59,1,1,0,15,62,1,0,1,434.81272223819707,0,0,0,0,15980943,2782189
high_success,8,8,4,60,1,1,0,16,168,3,0,0,305.3064464250725,0,0,0,0,48889348,8457387
high_success,8,8,4,61,1,1,0,30,111,2,0,0,393.86301051838734,0,0,0,0,29397651,5122332
high_success,8,8,4,62,1,1,0,19,70,1,0,1,365.1642157454962,0,0,0,0,19245848,3351152
high_success,8,8,4,63,1,1,0,33,44,1,0,0,428.8281907903941,0,0,0,0,8177033,1472680
high_success,8,8,4,64,1,1,0,3,19,1,0,1,278.7770616951118,0,0,0,0,2974422,548146
high_success,8,8,4,65,1,1,0,13,30,1,0,1,291.32337817013274,0,0,0,0,7241889,1259626
high_success,8,8,4,66,1,1,0,22,105,2,0,0,316.3795582667597,0,0,0,0,28408131,4948767
high_success,8,8,4,67,1,1,0,29,103,2,0,1,467.274750001941,0,0,0,0,26415830,4610371
high_success,8,8,4,68,1,1,0,44,35,1,0,0,278.0653128719078,0,0,0,0,7667371,1361445
high_success,8,8,4,69,1,1,0,12,44,1,0,1,359.1234501595909,0,0,0,0,9934533,1735488
high_success,8,8,4,70,1,1,0,22,57,1,0,1,310.88219261150005,0,0,0,0,13293808,2352729
high_success,8,8,4,71,1,1,0,12,73,1,0,1,233.1465689666065,0,0,0,0,22880200,3931378
high_success,8,8,4,72,1,1,0,29,105,2,1,1,399.05263330594266,0,0,0,0,28392569,4923338
high_success,8,8,4,73,1,1,0,36,52,1,0,0,331.86996921267814,0,0,0,0,13611439,2375390
high_success,8,8,4,74,1,1,0,17,61,1,0,1,398.7787774029572,0,0,0,0,16069020,2813554
high_success,8,8,4,75,1,1,0,41,70,1,0,0,430.7796585502889,0,0,0,0,19511774,3396041
high_success,8,8,4,76,1,1,0,26,114,2,0,0,392.8928590382311,0,0,0,0,32311445,5579386
high_success,8,8,4,77,1,1,0,16,101,2,0,1,343.0986959246826,0,0,0,0,28171175,4883307
high_success,8,8,4,78,1,1,0,22,105,2,0,1,382.1018893188501,0,0,0,0,30696242,5299699
high_success,8,8,4,79,1,1,0,21,47,1,0,1,335.311299049251,0,0,0,0,11666163,2052932
high_success,8,8,4,80,1,1,0,41,115,2,1,1,455.76393933474776,0,0,0,0,31998815,5541161
high_success,8,8,4,81,1,1,0,33,122,2,0,0,373.1766173583658,0,0,0,0,35044169,6061282
high_success,8,8,4,82,1,1,0,26,105,2,0,1,349.8708513022141,0,0,0,0,29778406,5153292
high_success,8,8,4,83,1,1,0,16,61,1,0,1,370.4829043143718,0,0,0,0,15392316,2701440
high_success,8,8,4,84,1,1,0,44,123,2,0,1,424.70115289982175,0,0,0,0,27643238,4887621
high_success,8,8,4,85,1,1,0,10,35,1,0,1,218.80674915219106,0,0,0,0,9686438,1680652
high_success,8,8,4,86,1,1,0,39,77,1,0,1,352.4878697897103,0,0,0,0,20960882,3630541
high_success,8,8,4,87,1,1,0,19,166,3,0,1,337.4300406081504,0,0,0,0,47302277,8216098
high_success,8,8,4,88,1,1,0,16,71,1,0,1,377.12830770045304,0,0,0,0,21410959,3687644
high_success,8,8,4,89,1,1,0,27,225,4,0,0,373.5170696176376,0,0,0,0,64671364,11198170
high_success,8,8,4,90,1,1,0,32,94,2,0,0,336.39473520302613,0,0,0,0,25516924,4428871
high_success,8,8,4,91,1,1,0,76,1927,32,0,0,570.5981263892168,0,0,0,0,464112468,81948611
high_success,8,8,4,92,1,1,0,19,41,1,0,0,317.1575995245718,0,0,0,0,10562698,1838697
high_success,8,8,4,93,1,1,0,6,43,1,1,1,295.6517768406006,0,0,0,0,11588584,2018449
high_success,8,8,4,94,1,1,0,42,121,2,0,0,365.92187481448593,0,0,0,0,27716328,4890993
high_success,8,8,4,95,1,1,0,16,34,1,0,1,348.0778008716408,0,0,0,0,8265892,1439086
high_success,8,8,4,96,1,1,0,30,294,5,0,0,336.77076001686135,0,0,0,0,89386593,15442681
high_success,8,8,4,97,1,1,0,32,102,2,0,1,398.0964356729314,0,0,0,0,28794248,4982197
high_success,8,8,4,98,1,1,0,24,56,1,0,1,343.75970392707166,0,0,0,0,14874896,2597818
high_success,8,8,4,99,1,1,0,19,61,1,0,0,318.1060524796931,0,0,0,0,15529856,2732370
high_success,8,8,4,100,1,1,0,38,44,1,0,0,413.8353972973408,0,0,0,0,9952338,1755445
high_success,8,8,4,101,1,1,0,28,161,3,0,0,325.04326882774706,0,0,0,0,46948552,8112330
high_success,8,8,4,102,1,1,0,10,117,2,0,0,243.0827900284306,0,0,0,0,37791835,6482857
high_success,8,8,4,103,1,1,0,50,127,2,0,0,434.57780117037805,0,0,0,0,33128097,5790587
high_success,8,8,4,104,1,1,0,13,46,1,0,1,279.1098242470955,0,0,0,0,12441864,2168130
high_success,8,8,4,105,1,1,0,33,77,1,0,0,379.49944335620603,0,0,0,0,21750388,3756179
high_success,8,8,4,106,1,1,0,19,37,1,0,1,297.62888873369275,0,0,0,0,8753752,1536911
high_success,8,8,4,107,1,1,0,30,168,3,0,0,329.1592171919204,0,0,0,0,46405393,8154470
high_success,8,8,4,108,1,1,0,45,227,4,0,0,414.01101715554756,0,0,0,0,63249381,11052076
high_success,8,8,4,109,1,1,0,6,35,1,0,1,376.2589780051825,0,0,0,0,6287507,1127294
high_success,8,8,4,110,1,1,0,76,413,7,0,0,473.5691738986994,0,0,0,0,112942588,19665647
high_success,8,8,4,111,1,1,0,15,74,1,0,1,388.37976696980843,0,0,0,0,18340725,3255186
high_success,8,8,4,112,1,1,0,39,26,1,0,0,329.4982912348448,0,0,0,0,4560547,807508
high_success,8,8,4,113,1,1,0,28,110,2,0,0,310.85072241876276,0,0,0,0,31599420,5478953
high_success,8,8,4,114,1,1,0,39,119,2,0,0,379.45059724091686,0,0,0,0,33037875,5744463
high_success,8,8,4,115,1,1,0,12,28,1,0,1,275.2668813669328,0,0,0,0,3991675,747314
high_success,8,8,4,116,1,1,0,14,59,1,0,0,332.15867053481225,0,0,0,0,16390550,2839907
high_success,8,8,4,117,1,1,0,42,104,2,0,1,437.28230605556377,0,0,0,0,28384081,4929281
high_success,8,8,4,118,1,1,0,23,80,1,0,1,348.66873767960703,0,0,0,0,23211706,4030167
high_success,8,8,4,119,1,1,0,39,122,2,0,0,340.60751650430825,0,0,0,0,33338369,5839580
high_success,8,8,4,120,1,1,0,14,120,2,0,0,306.92897502243693,0,0,0,0,36294270,6255527
high_success,8,8,4,121,1,1,0,47,119,2,0,1,485.5182955703814,0,0,0,0,30307112,5263332
high_success,8,8,4,122,1,1,0,20,34,1,0,1,333.0571256048586,0,0,0,0,7330482,1309748
high_success,8,8,4,123,1,1,0,26,47,1,0,1,374.37340679766857,0,0,0,0,11041150,1932794
high_success,8,8,4,124,1,1,0,36,108,2,0,1,350.41566572883875,0,0,0,0,31511895,5427156
high_success,8,8,4,125,1,1,0,15,35,1,0,1,351.5145790985248,0,0,0,0,7766912,1359263
high_success,8,8,4,126,1,1,0,36,167,3,0,0,376.89863968386317,0,0,0,0,47960768,8319831
high_success,8,8,4,127,1,1,0,37,222,4,0,0,406.36305659211973,0,0,0,0,60003890,10469482
high_success,8,16,4,0,1,1,0,10,37,1,0,1,305.55001081021453,0,0,0,0,8568286,1490328
high_success,8,16,4,1,1,1,0,3,51,1,0,1,301.4131020079944,0,0,0,0,12541342,2214741
high_success,8,16,4,2,1,1,0,24,74,1,0,1,390.05367717959547,0,0,0,0,20653645,3575367
high_success,8,16,4,3,1,1,0,20,56,1,0,1,355.07409456717556,0,0,0,0,15595543,2688329
high_success,8,16,4,4,1,1,0,9,53,1,0,1,319.88950307662157,0,0,0,0,12842620,2271843
high_success,8,16,4,5,1,1,0,17,95,2,0,0,279.8929865679738,0,0,0,0,24465256,4267898
high_success,8,16,4,6,1,1,0,19,109,2,0,1,295.3061455840219,0,0,0,0,30368317,5268590
high_success,8,16,4,7,1,1,0,17,56,1,0,1,357.31860687854106,0,0,0,0,16458663,2832603
high_success,8,16,4,8,1,1,0,26,54,1,0,0,337.51386556784337,0,0,0,0,13777060,2411350
high_success,8,16,4,9,1,1,0,32,220,4,0,0,356.50760437519557,0,0,0,0,61525906,10701965
high_success,8,16,4,10,1,1,0,22,53,1,0,1,310.5067186071732,0,0,0,0,14350881,2505332
high_success,8,16,4,11,1,1,0,33,114,2,0,1,382.9898096008525,0,0,0,0,30682536,5348835
high_success,8,16,4,12,1,1,0,27,60,1,0,0,409.8993753164099,0,0,0,0,13478344,2377916
high_success,8,16,4,13,1,1,0,55,111,2,0,0,409.8600119552624,0,0,0,0,32503573,5609263
high_success,8,16,4,14,1,1,0,22,39,1,0,1,423.85757918949764,0,0,0,0,9209177,1618657
high_success,8,16,4,15,1,1,0,28,122,2,0,1,347.3979070323463,0,0,0,0,32309091,5644164
high_success,8,16,4,16,1,1,0,38,116,2,0,1,445.84415729860837,0,0,0,0,30948104,5376843
high_success,8,16,4,17,1,1,0,41,58,1,0,0,294.5323698581094,0,0,0,0,16539169,2851042
high_success,8,16,4,18,1,1,0,46,364,6,0,1,499.7980106425729,0,0,0,0,103133038,17862032
high_success,8,16,4,19,1,1,0,27,41,1,0,1,375.8485716269149,0,0,0,0,8714279,1537147
high_success,8,16,4,20,1,1,0,14,74,1,0,0,295.8497901266065,0,0,0,0,23326925,4019322
high_success,8,16,4,21,1,1,0,9,26,1,0,1,271.03848372018774,0,0,0,0,6494532,1133587
high_success,8,16,4,22,1,1,0,31,40,1,0,0,320.50100238223763,0,0,0,0,8591981,1516934
high_success,8,16,4,23,1,1,0,18,110,2,0,1,387.81125541904237,0,0,0,0,29621109,5105121
high_success,8,16,4,24,1,1,0,19,102,2,0,0,289.78255619171364,0,0,0,0,28215151,4917175
high_success,8,16,4,25,1,1,0,20,99,2,0,1,253.52654663050882,0,0,0,0,26256537,4590987
high_success,8,16,4,26,1,1,0,32,113,2,0,0,308.0188167247054,0,0,0,0,31869726,5537489
high_success,8,16,4,27,1,1,0,18,128,2,0,1,277.26140164838523,0,0,0,0,40615660,7000028
high_success,8,16,4,28,1,1,0,26,356,6,0,0,355.7439143082278,0,0,0,0,107502009,18552033
high_success,8,16,4,29,1,1,0,35,137,2,0,0,360.06947762892025,0,0,0,0,40488065,7046791
high_success,8,16,4,30,1,1,0,20,56,1,0,1,335.8874928717877,0,0,0,0,15428780,2695668
high_success,8,16,4,31,1,1,0,6,22,1,0,1,275.3124962264201,0,0,0,0,3775499,680335
high_success,8,16,4,32,1,1,0,9,52,1,0,1,334.1424512311711,0,0,0,0,13308537,2312956
high_success,8,16,4,33,1,1,0,48,173,3,0,0,402.4521829434171,0,0,0,0,49941040,8649128
high_success,8,16,4,34,1,1,0,18,214,4,0,1,349.983016291264,0,0,0,0,63186975,10918133
high_success,8,16,4,35,1,1,0,31,64,1,0,0,412.50528973540565,0,0,0,0,16617156,2891611
high_success,8,16,4,36,1,1,0,26,117,2,0,1,416.7305849115679,0,0,0,0,31367847,5453542
high_success,8,16,4,37,0,0,0,69,1940,32,0,0,,0,0,0,0,492612745,86511875
high_success,8,16,4,38,1,1,0,50,129,2,0,1,427.93173880871984,0,0,0,0,34936023,6061116
high_success,8,16,4,39,1,1,0,6,75,1,0,1,336.89212124604023,0,0,0,0,21321133,3695933
high_success,8,16,4,40,1,1,0,17,104,2,0,0,298.7888437882532,0,0,0,0,29488709,5136456
high_success,8,16,4,41,1,1,0,20,40,1,0,1,239.4027688953207,0,0,0,0,11048449,1910630
high_success,8,16,4,42,1,1,0,37,106,2,0,0,344.8599214588118,0,0,0,0,27932315,4900376
high_success,8,16,4,43,1,1,0,16,50,1,0,1,402.01405949414766,0,0,0,0,13772004,2370355
high_success,8,16,4,44,1,1,0,7,40,1,0,1,384.61057828523064,0,0,0,0,9217348,1624577
high_success,8,16,4,45,1,1,0,17,99,2,0,0,265.6266391478595,0,0,0,0,28710061,4964943
high_success,8,16,4,46,1,1,0,39,40,1,0,0,392.36621478311866,0,0,0,0,7366397,1341540
high_success,8,16,4,47,1,1,0,18,105,2,0,0,321.1060599447404,0,0,0,0,31122847,5370066
high_success,8,16,4,48,1,1,0,41,49,1,0,0,392.6752934211929,0,0,0,0,11771975,2059254
high_success,8,16,4,49,1,1,0,16,51,1,0,1,326.4988095837539,0,0,0,0,14091883,2437460
high_success,8,16,4,50,1,1,0,18,29,1,0,1,312.3957280116331,0,0,0,0,6668097,1164608
high_success,8,16,4,51,1,1,0,14,46,1,0,1,270.88026360459173,0,0,0,0,12077118,2098449
high_success,8,16,4,52,1,1,0,9,42,1,0,1,252.36892901675873,0,0,0,0,10486995,1824831
high_success,8,16,4,53,1,1,0,22,286,5,0,0,349.94256277884097,0,0,0,0,78095332,13659350
high_success,8,16,4,54,1,1,0,39,38,1,0,0,378.1257195381372,0,0,0,0,8562958,1502851
high_success,8,16,4,55,1,1,0,57,179,3,0,0,433.46246216688945,0,0,0,0,48936485,8477772
high_success,8,16,4,56,1,1,0,27,241,4,0,0,342.9471500967936,0,0,0,0,72009071,12482490
high_success,8,16,4,57,1,1,0,13,75,1,0,1,316.688516628645,0,0,0,0,22839276,3929815
high_success,8,16,4,58,1,1,0,28,46,1,0,1,344.88527933146213,0,0,0,0,10157602,1793103
high_success,8,16,4,59,1,1,0,15,62,1,0,1,434.81272223819707,0,0,0,0,15980943,2782189
high_success,8,16,4,60,1,1,0,17,175,3,0,0,313.01199142536314,0,0,0,0,51370290,8873011
high_success,8,16,4,61,1,1,0,32,107,2,0,0,404.78776328655186,0,0,0,0,27354261,4783062
high_success,8,16,4,62,1,1,0,19,70,1,0,1,365.1642157454962,0,0,0,0,19245848,3351152
high_success,8,16,4,63,1,1,0,33,44,1,0,0,428.8281907903941,0,0,0,0,8177033,1472680
high_success,8,16,4,64,1,1,0,3,19,1,0,1,278.7770616951118,0,0,0,0,2974422,548146
high_success,8,16,4,65,1,1,0,13,30,1,0,1,291.32337817013274,0,0,0,0,7241889,1259626
high_success,8,16,4,66,1,1,0,22,119,2,0,0,316.3795582667597,0,0,0,0,34906255,6037456
high_success,8,16,4,67,1,1,0,43,130,2,0,1,497.6993214681398,0,0,0,0,35792592,6239191
high_success,8,16,4,68,1,1,0,44,35,1,0,0,278.0653128719078,0,0,0,0,7667371,1361445
high_success,8,16,4,69,1,1,0,12,44,1,0,1,359.1234501595909,0,0,0,0,9934533,1735488
high_success,8,16,4,70,1,1,0,22,57,1,0,1,310.88219261150005,0,0,0,0,13293808,2352729
high_success,8,16,4,71,1,1,0,12,73,1,0,1,233.1465689666065,0,0,0,0,22880200,3931378
high_success,8,16,4,72,1,1,0,33,112,2,0,1,391.6054605421537,0,0,0,0,32161066,5548762
high_success,8,16,4,73,1,1,0,36,52,1,0,0,331.86996921267814,0,0,0,0,13611439,2375390
high_success,8,16,4,74,1,1,0,17,61,1,0,1,398.7787774029572,0,0,0,0,16069020,2813554
high_success,8,16,4,75,1,1,0,41,70,1,0,0,430.7796585502889,0,0,0,0,19511774,3396041
high_success,8,16,4,76,1,1,0,29,107,2,0,0,397.1824840990294,0,0,0,0,29070301,5032308
high_success,8,16,4,77,1,1,0,19,131,2,0,1,396.41890638508374,0,0,0,0,38329194,6653250
high_success,8,16,4,78,1,1,0,14,115,2,0,1,316.73927091891494,0,0,0,0,33768933,5833494
high_success,8,16,4,79,1,1,0,21,47,1,0,1,335.311299049251,0,0,0,0,11666163,2052932
high_success,8,16,4,80,1,1,0,35,184,3,0,0,414.9493749445881,0,0,0,0,52351340,9060726
high_success,8,16,4,81,1,1,0,26,130,2,0,0,370.451923995421,0,0,0,0,38769750,6691280
high_success,8,16,4,82,1,1,0,21,99,2,0,1,319.0529413406449,0,0,0,0,28746899,4966802
high_success,8,16,4,83,1,1,0,16,61,1,0,1,370.4829043143718,0,0,0,0,15392316,2701440
high_success,8,16,4,84,1,1,0,46,170,3,0,0,410.02127838264914,0,0,0,0,41532545,7306482
high_success,8,16,4,85,1,1,0,10,35,1,0,1,218.80674915219106,0,0,0,0,9686438,1680652
high_success,8,16,4,86,1,1,0,39,77,1,0,1,352.4878697897103,0,0,0,0,20960882,3630541
high_success,8,16,4,87,1,1,0,16,172,3,0,1,332.4979675429241,0,0,0,0,48770436,8478800
high_success,8,16,4,88,1,1,0,16,71,1,0,1,377.12830770045304,0,0,0,0,21410959,3687644
high_success,8,16,4,89,1,1,0,27,220,4,0,0,383.0662623572406,0,0,0,0,63114157,10930037
high_success,8,16,4,90,1,1,0,33,109,2,0,0,343.3144389671885,0,0,0,0,30518304,5301678
high_success,8,16,4,91,1,1,0,80,1257,21,0,0,548.6096956766015,0,0,0,0,304170667,53480682
high_success,8,16,4,92,1,1,0,19,41,1,0,0,317.1575995245718,0,0,0,0,10562698,1838697
high_success,8,16,4,93,1,1,0,6,43,1,1,1,295.6517768406006,0,0,0,0,11588584,2018449
high_success,8,16,4,94,1,1,0,50,181,3,0,0,384.9699633084447,0,0,0,0,44100981,7768268
high_success,8,16,4,95,1,1,0,16,34,1,0,1,348.0778008716408,0,0,0,0,8265892,1439086
high_success,8,16,4,96,1,1,0,35,95,2,0,0,349.9813473735252,0,0,0,0,26760405,4629338
high_success,8,16,4,97,1,1,0,35,133,2,0,1,410.92151463973175,0,0,0,0,40245551,6948688
high_success,8,16,4,98,1,1,0,24,56,1,0,1,343.75970392707166,0,0,0,0,14874896,2597818
high_success,8,16,4,99,1,1,0,19,61,1,0,0,318.1060524796931,0,0,0,0,15529856,2732370
high_success,8,16,4,100,1,1,0,38,44,1,0,0,413.8353972973408,0,0,0,0,9952338,1755445
high_success,8,16,4,101,1,1,0,19,218,4,0,0,321.9885086219679,0,0,0,0,64862253,11185951
high_success,8,16,4,102,1,1,0,15,107,2,0,0,254.00074848054675,0,0,0,0,33624100,5775850
high_success,8,16,4,103,1,1,0,51,245,4,0,0,429.14271873561916,0,0,0,0,68304933,11879644
high_success,8,16,4,104,1,1,0,13,46,1,0,1,279.1098242470955,0,0,0,0,12441864,2168130
high_success,8,16,4,105,1,1,0,33,77,1,0,0,379.49944335620603,0,0,0,0,21750388,3756179
