N,sample_seed,shot,winner_engine,parallel_iterations,syndrome_converged,logically_correct,syndrome_valid_logical_error,selected_weight,baseline_iterations,rescued_vs_engine0,selected_correction_differs_from_engine0,full_counterfactual_engine_iterations,post_winner_iterations_avoided_by_cancellation,post_winner_waste_fraction_without_cancellation,early_stop_compute_cycles,early_stop_nonwinner_work_fraction
2,20260813,17,0,57,1,1,0,381.80290936006224,57,0,0,114,0,0.0,114,0.5
2,20260813,18,0,56,1,1,0,292.6934686125596,56,0,0,112,0,0.0,112,0.5
2,20260813,19,0,27,1,1,0,364.0533727987027,27,0,0,54,0,0.0,54,0.5
2,20260813,20,1,104,1,1,0,333.8312200224849,106,0,1,210,2,0.009523809523809525,208,0.5
2,20260813,21,0,68,1,1,0,423.5341061750744,68,0,0,136,0,0.0,136,0.5
2,20260813,22,0,71,1,1,0,329.32839236431755,71,0,0,142,0,0.0,142,0.5
2,20260813,23,0,51,1,1,0,346.8631160052545,51,0,0,102,0,0.0,102,0.5
2,20260813,24,0,45,1,1,0,314.6359893857408,45,0,0,90,0,0.0,90,0.5
2,20260813,25,0,99,1,1,0,406.3167075620164,99,0,0,228,30,0.13157894736842105,198,0.5
2,20260813,26,0,133,1,1,0,305.48385443374156,133,0,0,312,46,0.14743589743589744,266,0.5
2,20260813,27,0,33,1,1,0,276.07715901011966,33,0,0,66,0,0.0,66,0.5
2,20260813,28,0,112,1,1,0,292.1641334495183,112,0,0,283,59,0.20848056537102475,224,0.5
2,20260813,29,0,71,1,1,0,347.85696224591203,71,0,0,142,0,0.0,142,0.5
2,20260813,30,0,74,1,1,0,393.9388886670388,74,0,0,148,0,0.0,148,0.5
2,20260813,31,0,71,1,1,0,341.69174641359547,71,0,0,142,0,0.0,142,0.5
2,20260813,32,0,65,1,1,0,398.06700740843394,65,0,0,130,0,0.0,130,0.5
2,20260813,33,0,55,1,1,0,379.548529931944,55,0,0,110,0,0.0,110,0.5
2,20260813,34,0,49,1,1,0,313.2742330863535,49,0,0,98,0,0.0,98,0.5
2,20260813,35,0,95,1,1,0,346.97747274721576,95,0,0,206,16,0.07766990291262135,190,0.5
2,20260813,36,0,102,1,1,0,338.77999409782416,102,0,0,216,12,0.05555555555555555,204,0.5
2,20260813,37,1,109,1,1,0,258.04020278920916,160,0,1,269,51,0.1895910780669145,218,0.5
2,20260813,38,0,52,1,1,0,423.32501821820387,52,0,0,104,0,0.0,104,0.5
2,20260813,39,0,67,1,1,0,341.2262052362872,67,0,0,134,0,0.0,134,0.5
2,20260813,40,0,29,1,1,0,272.1564497715714,29,0,0,58,0,0.0,58,0.5
2,20260813,41,0,254,1,1,0,376.80543109960723,254,0,0,745,237,0.3181208053691275,508,0.5
2,20260813,42,0,73,1,1,0,292.27485102141736,73,0,0,146,0,0.0,146,0.5
2,20260813,43,0,734,1,1,0,271.2853509699286,734,0,0,1810,342,0.18895027624309393,1468,0.5
2,20260813,44,0,64,1,1,0,329.9626426975352,64,0,0,128,0,0.0,128,0.5
2,20260813,45,1,109,1,1,0,308.376769509436,524,0,1,633,415,0.655608214849921,218,0.5
2,20260813,46,1,101,1,1,0,283.5341270165764,127,0,1,228,26,0.11403508771929824,202,0.5
2,20260813,47,0,70,1,1,0,349.41833801300163,70,0,0,140,0,0.0,140,0.5
2,20260813,48,0,58,1,1,0,384.88258888141934,58,0,0,116,0,0.0,116,0.5
2,20260813,49,1,220,1,1,0,393.50923801225116,380,0,1,600,160,0.26666666666666666,440,0.5
2,20260813,50,0,40,1,1,0,345.53678834428666,40,0,0,80,0,0.0,80,0.5
2,20260813,51,0,59,1,1,0,305.632421506025,59,0,0,118,0,0.0,118,0.5
2,20260813,52,0,66,1,1,0,286.176189006958,66,0,0,132,0,0.0,132,0.5
2,20260813,53,0,103,1,1,0,400.0623055295305,103,0,0,503,297,0.5904572564612326,206,0.5
2,20260813,54,0,43,1,1,0,320.76245513704424,43,0,0,86,0,0.0,86,0.5
2,20260813,55,0,43,1,1,0,293.59551555942437,43,0,0,86,0,0.0,86,0.5
2,20260813,56,0,238,1,1,0,381.2324107936596,238,0,0,851,375,0.4406580493537015,476,0.5
2,20260813,57,0,42,1,1,0,367.6380698097053,42,0,0,84,0,0.0,84,0.5
2,20260813,58,0,62,1,1,0,378.6710961389345,62,0,0,124,0,0.0,124,0.5
2,20260813,59,0,105,1,1,0,419.26100222187495,105,0,0,336,126,0.375,210,0.5
2,20260813,60,0,42,1,1,0,333.32182540367774,42,0,0,84,0,0.0,84,0.5
2,20260813,61,1,99,1,1,0,302.5852114119143,109,0,1,208,10,0.04807692307692308,198,0.5
2,20260813,62,0,112,1,1,0,357.5826927364377,112,0,0,224,0,0.0,224,0.5
2,20260813,63,1,98,1,1,0,355.6245851271416,109,0,1,207,11,0.05314009661835749,196,0.5
2,20260813,64,0,31,1,1,0,289.7162321068455,31,0,0,62,0,0.0,62,0.5
2,20260813,65,0,28,1,1,0,257.1615435259091,28,0,0,56,0,0.0,56,0.5
2,20260813,66,0,119,1,1,0,403.74830396312217,119,0,0,366,128,0.34972677595628415,238,0.5
2,20260813,67,1,99,1,1,0,327.4586724625127,108,0,1,207,9,0.043478260869565216,198,0.5
2,20260813,68,0,60,1,1,0,284.0531234311235,60,0,0,120,0,0.0,120,0.5
2,20260813,69,0,28,1,1,0,280.00104368987314,28,0,0,56,0,0.0,56,0.5
2,20260813,70,0,51,1,1,0,358.3357700822818,51,0,0,102,0,0.0,102,0.5
2,20260813,71,1,188,1,1,0,483.83423995347954,893,0,1,1081,705,0.6521739130434783,376,0.5
2,20260813,72,1,112,1,1,0,292.2826984664391,124,0,1,236,12,0.05084745762711865,224,0.5
2,20260813,73,0,63,1,1,0,300.95782409948276,63,0,0,126,0,0.0,126,0.5
2,20260813,74,0,46,1,1,0,344.7226028375244,46,0,0,92,0,0.0,92,0.5
2,20260813,75,0,62,1,1,0,311.0598987960736,62,0,0,124,0,0.0,124,0.5
2,20260813,76,0,37,1,1,0,242.9607474969524,37,0,0,74,0,0.0,74,0.5
2,20260813,77,0,106,1,1,0,431.6285471986719,106,0,0,231,19,0.08225108225108226,212,0.5
2,20260813,78,0,59,1,1,0,318.52267416997347,59,0,0,118,0,0.0,118,0.5
2,20260813,79,0,28,1,1,0,301.0663410319129,28,0,0,56,0,0.0,56,0.5
2,20260813,80,0,80,1,1,0,333.747179358654,80,0,0,160,0,0.0,160,0.5
2,20260813,81,0,52,1,1,0,275.73362501900294,52,0,0,104,0,0.0,104,0.5
2,20260813,82,0,61,1,1,0,317.9857317631179,61,0,0,122,0,0.0,122,0.5
2,20260813,83,0,168,1,1,0,340.2142629583373,168,0,0,566,230,0.40636042402826855,336,0.5
2,20260813,84,0,30,1,1,0,242.5003544043204,30,0,0,60,0,0.0,60,0.5
2,20260813,85,0,44,1,1,0,390.52954596370387,44,0,0,88,0,0.0,88,0.5
2,20260813,86,1,122,1,1,0,316.67834187219853,248,0,1,370,126,0.34054054054054056,244,0.5
2,20260813,87,1,115,1,1,0,224.6003358467098,167,0,1,282,52,0.18439716312056736,230,0.5
2,20260813,88,0,28,1,1,0,307.5671217276113,28,0,0,56,0,0.0,56,0.5
2,20260813,89,0,69,1,1,0,375.8432311774419,69,0,0,138,0,0.0,138,0.5
2,20260813,90,0,96,1,1,0,296.61553328550997,96,0,0,197,5,0.025380710659898477,192,0.5
2,20260813,91,0,33,1,1,0,263.9181950742098,33,0,0,66,0,0.0,66,0.5
2,20260813,92,1,102,1,1,0,396.69830544608203,178,0,1,280,76,0.2714285714285714,204,0.5
2,20260813,93,0,28,1,1,0,318.2780739433674,28,0,0,56,0,0.0,56,0.5
2,20260813,94,0,36,1,1,0,324.98698064621385,36,0,0,72,0,0.0,72,0.5
2,20260813,95,1,108,1,1,0,408.16297135764245,109,0,1,217,1,0.004608294930875576,216,0.5
2,20260813,96,0,37,1,1,0,322.9638345013785,37,0,0,74,0,0.0,74,0.5
2,20260813,97,0,45,1,1,0,409.2584122017428,45,0,0,90,0,0.0,90,0.5
2,20260813,98,0,121,1,1,0,394.03398885271696,121,0,0,288,46,0.1597222222222222,242,0.5
2,20260813,99,0,31,1,1,0,344.93952255060947,31,0,0,62,0,0.0,62,0.5
2,20260813,100,0,106,1,1,0,344.9930218237743,106,0,0,220,8,0.03636363636363636,212,0.5
2,20260813,101,0,24,1,1,0,251.2938370822915,24,0,0,48,0,0.0,48,0.5
2,20260813,102,0,311,1,1,0,423.4163152193843,311,0,0,719,97,0.1349095966620306,622,0.5
2,20260813,103,0,103,1,1,0,382.15442007559517,103,0,0,274,68,0.24817518248175183,206,0.5
2,20260813,104,1,194,1,1,0,380.85536759234105,343,0,1,537,149,0.2774674115456238,388,0.5
2,20260813,105,0,111,1,1,0,343.60664843032714,111,0,0,227,5,0.022026431718061675,222,0.5
2,20260813,106,1,103,1,1,0,337.9284558089932,115,0,1,218,12,0.05504587155963303,206,0.5
2,20260813,107,0,57,1,1,0,432.28989420784046,57,0,0,114,0,0.0,114,0.5
2,20260813,108,0,30,1,1,0,283.30617820649775,30,0,0,60,0,0.0,60,0.5
2,20260813,109,0,492,1,1,0,404.4221724673488,492,0,0,1032,48,0.046511627906976744,984,0.5
2,20260813,110,1,118,1,1,0,452.77978807125476,250,0,1,368,132,0.358695652173913,236,0.5
2,20260813,111,1,421,1,1,0,302.3193325567587,592,0,1,1013,171,0.1688055281342547,842,0.5
2,20260813,112,0,73,1,1,0,385.53322980581197,73,0,0,146,0,0.0,146,0.5
2,20260813,113,1,97,1,1,0,251.30730816295164,194,0,1,291,97,0.3333333333333333,194,0.5
2,20260813,114,0,34,1,1,0,393.65782232731993,34,0,0,68,0,0.0,68,0.5
2,20260813,115,1,95,1,1,0,322.5926852987649,101,0,1,196,6,0.030612244897959183,190,0.5
2,20260813,116,0,115,1,1,0,349.127098637441,115,0,0,236,6,0.025423728813559324,230,0.5
2,20260813,117,0,40,1,1,0,325.5338271747982,40,0,0,80,0,0.0,80,0.5
2,20260813,118,0,40,1,1,0,323.91576369930044,40,0,0,80,0,0.0,80,0.5
2,20260813,119,0,39,1,1,0,337.3092266541547,39,0,0,78,0,0.0,78,0.5
2,20260813,120,0,49,1,1,0,312.8594605080011,49,0,0,98,0,0.0,98,0.5
2,20260813,121,0,55,1,1,0,437.16530709367737,55,0,0,110,0,0.0,110,0.5
2,20260813,122,0,41,1,1,0,283.49967044706113,41,0,0,82,0,0.0,82,0.5
2,20260813,123,0,34,1,1,0,298.378613105957,34,0,0,68,0,0.0,68,0.5
2,20260813,124,1,104,1,1,0,334.18098848433965,125,0,1,229,21,0.09170305676855896,208,0.5
2,20260813,125,0,79,1,1,0,280.5453520498297,79,0,0,158,0,0.0,158,0.5
2,20260813,126,0,112,1,1,0,380.66609292044836,112,0,0,334,110,0.32934131736526945,224,0.5
2,20260813,127,0,40,1,1,0,312.07016009676124,40,0,0,80,0,0.0,80,0.5
4,20260809,0,0,37,1,1,0,305.55001081021453,37,0,0,148,0,0.0,148,0.75
4,20260809,1,0,51,1,1,0,301.4131020079944,51,0,0,204,0,0.0,204,0.75
4,20260809,2,0,74,1,1,0,390.05367717959547,74,0,0,296,0,0.0,296,0.75
4,20260809,3,0,56,1,1,0,355.07409456717556,56,0,0,224,0,0.0,224,0.75
4,20260809,4,0,53,1,1,0,319.88950307662157,53,0,0,212,0,0.0,212,0.75
4,20260809,5,1,109,1,1,0,284.21464786370336,114,0,1,614,178,0.2899022801302932,436,0.75
4,20260809,6,0,94,1,1,0,320.7666021111063,94,0,0,408,32,0.0784313725490196,376,0.75
4,20260809,7,0,56,1,1,0,357.31860687854106,56,0,0,224,0,0.0,224,0.75
4,20260809,8,0,54,1,1,0,337.51386556784337,54,0,0,216,0,0.0,216,0.75
4,20260809,9,3,104,1,1,0,346.2197260003509,358,0,1,759,343,0.4519104084321476,416,0.75
4,20260809,10,0,53,1,1,0,310.5067186071732,53,0,0,212,0,0.0,212,0.75
4,20260809,11,2,189,1,1,0,377.79970103345676,197,0,1,862,106,0.12296983758700696,756,0.75
4,20260809,12,0,60,1,1,0,409.8993753164099,60,0,0,240,0,0.0,240,0.75
4,20260809,13,2,103,1,1,0,401.15274222330424,237,0,1,1204,792,0.6578073089700996,412,0.75
4,20260809,14,0,39,1,1,0,423.85757918949764,39,0,0,156,0,0.0,156,0.75
4,20260809,15,1,139,1,1,0,367.2808367955942,180,0,1,1238,682,0.5508885298869144,556,0.75
4,20260809,16,2,97,1,1,0,398.0387689876366,115,0,1,688,300,0.436046511627907,388,0.75
4,20260809,17,0,58,1,1,0,294.5323698581094,58,0,0,232,0,0.0,232,0.75
4,20260809,18,2,165,1,1,0,474.42919405834846,355,0,1,1901,1241,0.6528143082588111,660,0.75
4,20260809,19,0,41,1,1,0,375.8485716269149,41,0,0,164,0,0.0,164,0.75
4,20260809,20,0,74,1,1,0,295.8497901266065,74,0,0,296,0,0.0,296,0.75
4,20260809,21,0,26,1,1,0,271.03848372018774,26,0,0,104,0,0.0,104,0.75
4,20260809,22,0,40,1,1,0,320.50100238223763,40,0,0,160,0,0.0,160,0.75
4,20260809,23,1,104,1,1,0,361.61414460354587,124,0,1,443,27,0.060948081264108354,416,0.75
4,20260809,24,2,103,1,1,0,305.98318668042185,105,0,1,421,9,0.021377672209026127,412,0.75
4,20260809,25,3,96,1,1,0,255.2037962494494,130,0,1,494,110,0.22267206477732793,384,0.75
4,20260809,26,3,97,1,1,0,283.0738492423677,116,0,1,436,48,0.11009174311926606,388,0.75
4,20260809,27,0,95,1,1,0,270.1321048618944,95,0,0,417,37,0.08872901678657075,380,0.75
4,20260809,28,2,109,1,1,0,341.7593065559538,188,0,1,760,324,0.4263157894736842,436,0.75
4,20260809,29,1,100,1,1,0,341.4469379014879,112,0,1,446,46,0.1031390134529148,400,0.75
4,20260809,30,0,56,1,1,0,335.8874928717877,56,0,0,224,0,0.0,224,0.75
4,20260809,31,0,22,1,1,0,275.3124962264201,22,0,0,88,0,0.0,88,0.75
4,20260809,32,0,52,1,1,0,334.1424512311711,52,0,0,208,0,0.0,208,0.75
4,20260809,33,2,96,1,1,0,349.11384534613273,228,0,1,607,223,0.3673805601317957,384,0.75
4,20260809,34,3,221,1,1,0,324.7137341638276,460,0,1,1285,401,0.3120622568093385,884,0.75
4,20260809,35,0,64,1,1,0,412.50528973540565,64,0,0,256,0,0.0,256,0.75
4,20260809,36,0,107,1,1,0,390.10989846107816,107,0,0,498,70,0.14056224899598393,428,0.75
4,20260809,37,2,299,1,1,0,358.69156734722276,1274,0,1,5453,4257,0.7806711901705483,1196,0.75
4,20260809,38,2,102,1,1,0,395.9670662091345,107,0,1,684,276,0.40350877192982454,408,0.75
4,20260809,39,0,75,1,1,0,336.89212124604023,75,0,0,300,0,0.0,300,0.75
4,20260809,40,0,101,1,1,0,286.1034102335374,101,0,0,451,47,0.10421286031042129,404,0.75
4,20260809,41,0,40,1,1,0,239.4027688953207,40,0,0,160,0,0.0,160,0.75
4,20260809,42,2,110,1,1,0,333.5397520492287,260,0,1,747,307,0.4109772423025435,440,0.75
4,20260809,43,0,50,1,1,0,402.01405949414766,50,0,0,200,0,0.0,200,0.75
4,20260809,44,0,40,1,1,0,384.61057828523064,40,0,0,160,0,0.0,160,0.75
4,20260809,45,1,99,1,1,0,252.52181520865423,100,0,1,418,22,0.05263157894736842,396,0.75
4,20260809,46,0,40,1,1,0,392.36621478311866,40,0,0,160,0,0.0,160,0.75
4,20260809,47,3,96,1,1,0,305.6225925577264,107,0,1,501,117,0.23353293413173654,384,0.75
4,20260809,48,0,49,1,1,0,392.6752934211929,49,0,0,196,0,0.0,196,0.75
4,20260809,49,0,51,1,1,0,326.4988095837539,51,0,0,204,0,0.0,204,0.75
4,20260809,50,0,29,1,1,0,312.3957280116331,29,0,0,116,0,0.0,116,0.75
4,20260809,51,0,46,1,1,0,270.88026360459173,46,0,0,184,0,0.0,184,0.75
4,20260809,52,0,42,1,1,0,252.36892901675873,42,0,0,168,0,0.0,168,0.75
4,20260809,53,1,107,1,1,0,365.83419112246656,129,0,1,1232,804,0.6525974025974026,428,0.75
4,20260809,54,0,38,1,1,0,378.1257195381372,38,0,0,152,0,0.0,152,0.75
4,20260809,55,1,101,1,1,0,392.9004465118759,120,0,1,502,98,0.1952191235059761,404,0.75
4,20260809,56,0,97,1,1,0,323.26461627809977,97,0,0,686,298,0.43440233236151604,388,0.75
4,20260809,57,0,75,1,1,0,316.688516628645,75,0,0,300,0,0.0,300,0.75
4,20260809,58,0,46,1,1,0,344.88527933146213,46,0,0,184,0,0.0,184,0.75
4,20260809,59,0,62,1,1,0,434.81272223819707,62,0,0,248,0,0.0,248,0.75
4,20260809,60,1,105,1,1,0,313.8771953458272,110,0,1,842,422,0.501187648456057,420,0.75
4,20260809,61,0,95,1,1,0,387.93618423462743,95,0,0,487,107,0.21971252566735114,380,0.75
4,20260809,62,0,70,1,1,0,365.1642157454962,70,0,0,280,0,0.0,280,0.75
4,20260809,63,0,44,1,1,0,428.8281907903941,44,0,0,176,0,0.0,176,0.75
4,20260809,64,0,19,1,1,0,278.7770616951118,19,0,0,76,0,0.0,76,0.75
4,20260809,65,0,30,1,1,0,291.32337817013274,30,0,0,120,0,0.0,120,0.75
4,20260809,66,0,91,1,1,0,308.53379610716627,91,0,0,425,61,0.14352941176470588,364,0.75
4,20260809,67,1,101,1,1,0,465.9121483507699,117,0,1,466,62,0.13304721030042918,404,0.75
4,20260809,68,0,35,1,1,0,278.0653128719078,35,0,0,140,0,0.0,140,0.75
4,20260809,69,0,44,1,1,0,359.1234501595909,44,0,0,176,0,0.0,176,0.75
4,20260809,70,0,57,1,1,0,310.88219261150005,57,0,0,228,0,0.0,228,0.75
4,20260809,71,0,73,1,1,0,233.1465689666065,73,0,0,292,0,0.0,292,0.75
4,20260809,72,0,108,1,1,0,376.0425874188199,108,0,0,493,61,0.12373225152129817,432,0.75
4,20260809,73,0,52,1,1,0,331.86996921267814,52,0,0,208,0,0.0,208,0.75
4,20260809,74,0,61,1,1,0,398.7787774029572,61,0,0,244,0,0.0,244,0.75
4,20260809,75,0,70,1,1,0,430.7796585502889,70,0,0,280,0,0.0,280,0.75
4,20260809,76,2,109,1,1,0,382.80188624662185,122,0,1,913,477,0.5224534501642936,436,0.75
4,20260809,77,2,105,1,1,0,391.5529002960732,107,0,1,499,79,0.15831663326653306,420,0.75
4,20260809,78,0,107,1,1,0,300.3975389344853,107,0,0,769,341,0.4434330299089727,428,0.75
4,20260809,79,0,47,1,1,0,335.311299049251,47,0,0,188,0,0.0,188,0.75
4,20260809,80,2,110,1,1,0,395.43604899012234,134,0,1,490,50,0.10204081632653061,440,0.75
4,20260809,81,1,94,1,1,0,368.5130284866906,131,0,1,585,209,0.3572649572649573,376,0.75
4,20260809,82,1,111,1,1,0,320.86500456496844,121,0,1,482,38,0.07883817427385892,444,0.75
4,20260809,83,0,61,1,1,0,370.4829043143718,61,0,0,244,0,0.0,244,0.75
4,20260809,84,1,104,1,1,0,380.5227292543152,189,0,1,528,112,0.21212121212121213,416,0.75
4,20260809,85,0,35,1,1,0,218.80674915219106,35,0,0,140,0,0.0,140,0.75
4,20260809,86,0,77,1,1,0,352.4878697897103,77,0,0,308,0,0.0,308,0.75
4,20260809,87,1,99,1,1,0,308.6099534110858,127,0,1,473,77,0.16279069767441862,396,0.75
4,20260809,88,0,71,1,1,0,377.12830770045304,71,0,0,284,0,0.0,284,0.75
4,20260809,89,1,110,1,1,0,386.8264544726145,123,0,1,469,29,0.06183368869936034,440,0.75
4,20260809,90,3,101,1,1,0,333.29653870773126,116,0,1,431,27,0.06264501160092807,404,0.75
4,20260809,91,2,140,1,1,0,507.6879744404381,252,0,1,909,349,0.38393839383938394,560,0.75
4,20260809,92,0,41,1,1,0,317.1575995245718,41,0,0,164,0,0.0,164,0.75
4,20260809,93,0,43,1,1,0,295.6517768406006,43,0,0,172,0,0.0,172,0.75
4,20260809,94,2,97,1,1,0,369.1335653508252,119,0,1,425,37,0.08705882352941176,388,0.75
4,20260809,95,0,34,1,1,0,348.0778008716408,34,0,0,136,0,0.0,136,0.75
4,20260809,96,0,93,1,1,0,318.3857792938925,93,0,0,493,121,0.24543610547667344,372,0.75
4,20260809,97,1,101,1,1,0,387.50029049573106,107,0,1,537,133,0.24767225325884543,404,0.75
4,20260809,98,0,56,1,1,0,343.75970392707166,56,0,0,224,0,0.0,224,0.75
4,20260809,99,0,61,1,1,0,318.1060524796931,61,0,0,244,0,0.0,244,0.75
4,20260809,100,0,44,1,1,0,413.8353972973408,44,0,0,176,0,0.0,176,0.75
4,20260809,101,3,99,1,1,0,325.16167111503813,133,0,1,882,486,0.5510204081632653,396,0.75
4,20260809,102,1,90,1,1,0,231.78734774473114,98,0,1,383,23,0.06005221932114883,360,0.75
4,20260809,103,3,114,1,1,0,402.81169848267575,115,0,1,673,217,0.3224368499257058,456,0.75
4,20260809,104,0,46,1,1,0,279.1098242470955,46,0,0,184,0,0.0,184,0.75
4,20260809,105,0,77,1,1,0,379.49944335620603,77,0,0,308,0,0.0,308,0.75
4,20260809,106,0,37,1,1,0,297.62888873369275,37,0,0,148,0,0.0,148,0.75
4,20260809,107,3,120,1,1,0,314.084386828013,130,0,1,714,234,0.3277310924369748,480,0.75
4,20260809,108,3,123,1,1,0,356.2415342049418,291,0,1,1340,848,0.6328358208955224,492,0.75
4,20260809,109,0,35,1,1,0,376.2589780051825,35,0,0,140,0,0.0,140,0.75
4,20260809,110,2,103,1,1,0,467.84757195282816,177,0,1,963,551,0.5721703011422637,412,0.75
4,20260809,111,0,74,1,1,0,388.37976696980843,74,0,0,296,0,0.0,296,0.75
4,20260809,112,0,26,1,1,0,329.4982912348448,26,0,0,104,0,0.0,104,0.75
4,20260809,113,1,98,1,1,0,291.3468267393696,114,0,1,432,40,0.09259259259259259,392,0.75
4,20260809,114,2,123,1,1,0,344.98565189810483,187,0,1,622,130,0.2090032154340836,492,0.75
4,20260809,115,0,28,1,1,0,275.2668813669328,28,0,0,112,0,0.0,112,0.75
4,20260809,116,0,59,1,1,0,332.15867053481225,59,0,0,236,0,0.0,236,0.75
4,20260809,117,0,109,1,1,0,403.88089782242633,109,0,0,602,166,0.2757475083056478,436,0.75
4,20260809,118,0,80,1,1,0,348.66873767960703,80,0,0,320,0,0.0,320,0.75
4,20260809,119,1,89,1,1,0,315.82127565555186,126,0,1,412,56,0.13592233009708737,356,0.75
4,20260809,120,2,97,1,1,0,284.97771612613815,122,0,1,445,57,0.12808988764044943,388,0.75
4,20260809,121,2,100,1,1,0,447.87614201249824,158,0,1,479,79,0.1649269311064718,400,0.75
4,20260809,122,0,34,1,1,0,333.0571256048586,34,0,0,136,0,0.0,136,0.75
4,20260809,123,0,47,1,1,0,374.37340679766857,47,0,0,188,0,0.0,188,0.75
4,20260809,124,2,101,1,1,0,338.560323234984,533,0,1,921,517,0.5613463626492943,404,0.75
4,20260809,125,0,35,1,1,0,351.5145790985248,35,0,0,140,0,0.0,140,0.75
4,20260809,126,0,95,1,1,0,371.4813751533838,95,0,0,486,106,0.21810699588477367,380,0.75
4,20260809,127,1,115,1,1,0,387.6671062726657,117,0,1,467,7,0.014989293361884369,460,0.75
4,20260810,0,0,67,1,1,0,480.8124033205825,67,0,0,268,0,0.0,268,0.75
4,20260810,1,0,31,1,1,0,309.04388017571375,31,0,0,124,0,0.0,124,0.75
4,20260810,2,0,74,1,1,0,324.6141466832845,74,0,0,296,0,0.0,296,0.75
4,20260810,3,3,133,1,1,0,361.57638129521456,471,0,1,1169,637,0.5449101796407185,532,0.75
4,20260810,4,2,162,1,1,0,385.0010389272562,298,0,1,1081,433,0.4005550416281221,648,0.75
4,20260810,5,0,49,1,1,0,402.39280073000907,49,0,0,196,0,0.0,196,0.75
4,20260810,6,0,23,1,1,0,317.60359603138767,23,0,0,92,0,0.0,92,0.75
4,20260810,7,0,97,1,1,0,319.3853007272544,97,0,0,736,348,0.47282608695652173,388,0.75
4,20260810,8,1,98,1,1,0,406.1867792014482,182,0,1,493,101,0.20486815415821502,392,0.75
4,20260810,9,3,133,1,1,0,381.2374351105724,640,0,1,1716,1184,0.6899766899766899,532,0.75
4,20260810,10,0,42,1,1,0,389.27482274900456,42,0,0,168,0,0.0,168,0.75
4,20260810,11,0,50,1,1,0,310.6350021916819,50,0,0,200,0,0.0,200,0.75
4,20260810,12,0,34,1,1,0,307.26354900377316,34,0,0,136,0,0.0,136,0.75
4,20260810,13,1,107,1,1,0,293.1086718208968,159,0,1,498,70,0.14056224899598393,428,0.75
4,20260810,14,0,63,1,1,0,300.91635632150917,63,0,0,252,0,0.0,252,0.75
4,20260810,15,0,17,1,1,0,252.22248931897155,17,0,0,68,0,0.0,68,0.75
4,20260810,16,0,47,1,1,0,283.2190543618213,47,0,0,188,0,0.0,188,0.75
4,20260810,17,0,38,1,1,0,432.5891002910465,38,0,0,152,0,0.0,152,0.75
4,20260810,18,0,72,1,1,0,306.56581176443586,72,0,0,288,0,0.0,288,0.75
4,20260810,19,1,106,1,1,0,394.5198183787094,111,0,1,476,52,0.1092436974789916,424,0.75
4,20260810,20,1,96,1,1,0,312.1312746265167,113,0,1,611,227,0.37152209492635024,384,0.75
4,20260810,21,2,121,1,1,0,335.1955493939895,240,0,1,711,227,0.31926863572433195,484,0.75
4,20260810,22,0,77,1,1,0,259.93352705306546,77,0,0,308,0,0.0,308,0.75
4,20260810,23,0,47,1,1,0,356.6532976900697,47,0,0,188,0,0.0,188,0.75
4,20260810,24,0,66,1,1,0,329.59581165515885,66,0,0,264,0,0.0,264,0.75
4,20260810,25,0,58,1,1,0,323.69010880759095,58,0,0,232,0,0.0,232,0.75
4,20260810,26,1,130,1,1,0,458.6463658308071,183,0,1,877,357,0.4070695553021665,520,0.75
4,20260810,27,0,56,1,1,0,367.95742112817027,56,0,0,224,0,0.0,224,0.75
4,20260810,28,0,45,1,1,0,387.6062702116176,45,0,0,180,0,0.0,180,0.75
4,20260810,29,3,105,1,1,0,317.9454751999341,118,0,1,619,199,0.32148626817447495,420,0.75
4,20260810,30,3,93,1,1,0,262.14995675655496,102,0,1,407,35,0.085995085995086,372,0.75
4,20260810,31,2,117,1,1,0,320.6749026890992,175,0,1,610,142,0.23278688524590163,468,0.75
4,20260810,32,0,31,1,1,0,342.511195653736,31,0,0,124,0,0.0,124,0.75
4,20260810,33,2,238,1,1,0,378.59271724246344,777,0,1,1769,817,0.46184284906726963,952,0.75
4,20260810,34,1,162,1,1,0,429.1275155142177,320,0,1,1270,622,0.48976377952755906,648,0.75
4,20260810,35,3,95,1,1,0,251.44569869450066,97,0,1,1058,678,0.6408317580340265,380,0.75
4,20260810,36,0,47,1,1,0,268.9787330744349,47,0,0,188,0,0.0,188,0.75
4,20260810,37,0,31,1,1,0,267.84315739772256,31,0,0,124,0,0.0,124,0.75
4,20260810,38,0,33,1,1,0,237.64900335488142,33,0,0,132,0,0.0,132,0.75
4,20260810,39,0,99,1,1,0,351.4785887891824,99,0,0,431,35,0.08120649651972157,396,0.75
4,20260810,40,2,96,1,1,0,306.36302040883675,121,0,1,417,33,0.07913669064748201,384,0.75
4,20260810,41,0,48,1,1,0,411.1589156833457,48,0,0,192,0,0.0,192,0.75
4,20260810,42,2,94,1,1,0,326.0882609026059,118,0,1,418,42,0.10047846889952153,376,0.75
4,20260810,43,0,58,1,1,0,260.6769847589577,58,0,0,232,0,0.0,232,0.75
4,20260810,44,0,19,1,1,0,275.70253975706356,19,0,0,76,0,0.0,76,0.75
4,20260810,45,3,112,1,1,0,384.6020183254247,414,0,1,1385,937,0.6765342960288808,448,0.75
4,20260810,46,0,29,1,1,0,361.7899303075512,29,0,0,116,0,0.0,116,0.75
4,20260810,47,0,32,1,1,0,339.42244533667645,32,0,0,128,0,0.0,128,0.75
