sample_seed,shot,engine,decoder_seed,iterations,relay_legs,syndrome_converged,logically_correct,syndrome_valid_logical_error,selected_weight
20260812,81,1,1009184,246,4,1,1,0,327.5998164564095
20260812,81,2,2009187,180,3,1,1,0,321.46131159118073
20260812,81,3,3009190,169,3,1,1,0,309.688947144537
20260812,82,0,9182,28,1,1,1,0,334.4343469083832
20260812,82,1,1009185,28,1,1,1,0,334.4343469083832
20260812,82,2,2009188,28,1,1,1,0,334.4343469083832
20260812,82,3,3009191,28,1,1,1,0,334.4343469083832
20260812,83,0,9183,74,1,1,1,0,411.64906368028755
20260812,83,1,1009186,74,1,1,1,0,411.64906368028755
20260812,83,2,2009189,74,1,1,1,0,411.64906368028755
20260812,83,3,3009192,74,1,1,1,0,411.64906368028755
20260812,84,0,9184,15,1,1,1,0,322.98186855154944
20260812,84,1,1009187,15,1,1,1,0,322.98186855154944
20260812,84,2,2009190,15,1,1,1,0,322.98186855154944
20260812,84,3,3009193,15,1,1,1,0,322.98186855154944
20260812,85,0,9185,40,1,1,1,0,351.16358490633706
20260812,85,1,1009188,40,1,1,1,0,351.16358490633706
20260812,85,2,2009191,40,1,1,1,0,351.16358490633706
20260812,85,3,3009194,40,1,1,1,0,351.16358490633706
20260812,86,0,9186,107,2,1,1,0,364.6482700869433
20260812,86,1,1009189,102,2,1,1,0,348.5436430328349
20260812,86,2,2009192,132,2,1,1,0,367.27457059116466
20260812,86,3,3009195,413,7,1,1,0,398.0650893346163
20260812,87,0,9187,27,1,1,1,0,326.39629070078377
20260812,87,1,1009190,27,1,1,1,0,326.39629070078377
20260812,87,2,2009193,27,1,1,1,0,326.39629070078377
20260812,87,3,3009196,27,1,1,1,0,326.39629070078377
20260812,88,0,9188,122,2,1,1,0,381.3352845892637
20260812,88,1,1009191,167,3,1,1,0,380.72238394791805
20260812,88,2,2009194,227,4,1,1,0,384.3968282156007
20260812,88,3,3009197,163,3,1,1,0,419.6843899516465
20260812,89,0,9189,104,2,1,1,0,248.58209133850798
20260812,89,1,1009192,98,2,1,1,0,257.94526407316755
20260812,89,2,2009195,129,2,1,1,0,251.22231634329592
20260812,89,3,3009198,125,2,1,1,0,291.1011182557815
20260812,90,0,9190,52,1,1,1,0,263.76156424198945
20260812,90,1,1009193,52,1,1,1,0,263.76156424198945
20260812,90,2,2009196,52,1,1,1,0,263.76156424198945
20260812,90,3,3009199,52,1,1,1,0,263.76156424198945
20260812,91,0,9191,116,2,1,1,0,346.8236441907134
20260812,91,1,1009194,109,2,1,1,0,337.8857965300411
20260812,91,2,2009197,123,2,1,1,0,336.26963351726897
20260812,91,3,3009200,105,2,1,1,0,363.36528283913265
20260812,92,0,9192,190,3,1,1,0,457.4362526758712
20260812,92,1,1009195,100,2,1,1,0,421.0418010834951
20260812,92,2,2009198,102,2,1,1,0,445.56097353762016
20260812,92,3,3009201,106,2,1,1,0,457.05775318218207
20260812,93,0,9193,163,3,1,1,0,352.1776289448086
20260812,93,1,1009196,116,2,1,1,0,358.16023096606546
20260812,93,2,2009199,96,2,1,1,0,335.56400295234033
20260812,93,3,3009202,100,2,1,1,0,333.77139550111485
20260812,94,0,9194,78,1,1,1,0,316.4697051494902
20260812,94,1,1009197,78,1,1,1,0,316.4697051494902
20260812,94,2,2009200,78,1,1,1,0,316.4697051494902
20260812,94,3,3009203,78,1,1,1,0,316.4697051494902
20260812,95,0,9195,45,1,1,1,0,292.30394970583535
20260812,95,1,1009198,45,1,1,1,0,292.30394970583535
20260812,95,2,2009201,45,1,1,1,0,292.30394970583535
20260812,95,3,3009204,45,1,1,1,0,292.30394970583535
20260812,96,0,9196,230,4,1,1,0,373.37562679152944
20260812,96,1,1009199,100,2,1,1,0,332.1098569760053
20260812,96,2,2009202,224,4,1,1,0,364.2653609514082
20260812,96,3,3009205,99,2,1,1,0,338.81695112555536
20260812,97,0,9197,125,2,1,1,0,334.8785827449873
20260812,97,1,1009200,116,2,1,1,0,328.6526530756438
20260812,97,2,2009203,128,2,1,1,0,333.6741489385121
20260812,97,3,3009206,160,3,1,1,0,335.4474038539282
20260812,98,0,9198,39,1,1,1,0,377.5641594654777
20260812,98,1,1009201,39,1,1,1,0,377.5641594654777
20260812,98,2,2009204,39,1,1,1,0,377.5641594654777
20260812,98,3,3009207,39,1,1,1,0,377.5641594654777
20260812,99,0,9199,30,1,1,1,0,338.6416844353823
20260812,99,1,1009202,30,1,1,1,0,338.6416844353823
20260812,99,2,2009205,30,1,1,1,0,338.6416844353823
20260812,99,3,3009208,30,1,1,1,0,338.6416844353823
20260812,100,0,9200,74,1,1,1,0,376.69174171649775
20260812,100,1,1009203,74,1,1,1,0,376.69174171649775
20260812,100,2,2009206,74,1,1,1,0,376.69174171649775
20260812,100,3,3009209,74,1,1,1,0,376.69174171649775
20260812,101,0,9201,128,2,1,1,0,380.36098098932234
20260812,101,1,1009204,114,2,1,1,0,385.53431696144537
20260812,101,2,2009207,163,3,1,1,0,391.76774696875356
20260812,101,3,3009210,183,3,1,1,0,410.5855563182795
20260812,102,0,9202,47,1,1,1,0,365.10400826418027
20260812,102,1,1009205,47,1,1,1,0,365.10400826418027
20260812,102,2,2009208,47,1,1,1,0,365.10400826418027
20260812,102,3,3009211,47,1,1,1,0,365.10400826418027
20260812,103,0,9203,37,1,1,1,0,355.3991680791694
20260812,103,1,1009206,37,1,1,1,0,355.3991680791694
20260812,103,2,2009209,37,1,1,1,0,355.3991680791694
20260812,103,3,3009212,37,1,1,1,0,355.3991680791694
20260812,104,0,9204,28,1,1,1,0,354.6770214562565
20260812,104,1,1009207,28,1,1,1,0,354.6770214562565
20260812,104,2,2009210,28,1,1,1,0,354.6770214562565
20260812,104,3,3009213,28,1,1,1,0,354.6770214562565
20260812,105,0,9205,99,2,1,1,0,323.01072159077785
20260812,105,1,1009208,135,2,1,1,0,357.37700120989837
20260812,105,2,2009211,121,2,1,1,0,335.8424069957149
20260812,105,3,3009214,107,2,1,1,0,327.75367120597025
20260812,106,0,9206,38,1,1,1,0,398.5901052219425
20260812,106,1,1009209,38,1,1,1,0,398.5901052219425
20260812,106,2,2009212,38,1,1,1,0,398.5901052219425
20260812,106,3,3009215,38,1,1,1,0,398.5901052219425
20260812,107,0,9207,96,2,1,1,0,343.2624876301847
20260812,107,1,1009210,281,5,1,1,0,350.7513986136891
20260812,107,2,2009213,110,2,1,1,0,357.26589415685805
20260812,107,3,3009216,125,2,1,1,0,343.13900838762186
20260812,108,0,9208,129,2,1,1,0,418.98085133661675
20260812,108,1,1009211,107,2,1,1,0,467.2708453104052
20260812,108,2,2009214,124,2,1,1,0,412.76961279111526
20260812,108,3,3009217,120,2,1,1,0,416.10898682372743
20260812,109,0,9209,117,2,1,1,0,328.62093802683444
20260812,109,1,1009212,160,3,1,1,0,335.1283566002593
20260812,109,2,2009215,133,2,1,1,0,351.8936995842705
20260812,109,3,3009218,127,2,1,1,0,329.94613767812484
20260812,110,0,9210,30,1,1,1,0,178.17802723350303
20260812,110,1,1009213,30,1,1,1,0,178.17802723350303
20260812,110,2,2009216,30,1,1,1,0,178.17802723350303
20260812,110,3,3009219,30,1,1,1,0,178.17802723350303
20260812,111,0,9211,104,2,1,1,0,420.8443619814818
20260812,111,1,1009214,106,2,1,1,0,419.8910882725233
20260812,111,2,2009217,130,2,1,1,0,406.518417235979
20260812,111,3,3009220,170,3,1,1,0,404.7328249777047
20260812,112,0,9212,118,2,1,1,0,314.84998889577696
20260812,112,1,1009215,122,2,1,1,0,327.86257675468335
20260812,112,2,2009218,115,2,1,1,0,318.4010403227877
20260812,112,3,3009221,129,2,1,1,0,319.9750844768304
20260812,113,0,9213,123,2,1,1,0,422.7971549397122
20260812,113,1,1009216,122,2,1,1,0,419.20683382476693
20260812,113,2,2009219,125,2,1,1,0,427.70086399467755
20260812,113,3,3009222,121,2,1,1,0,439.14780794096555
20260812,114,0,9214,60,1,1,1,0,363.80829372027057
20260812,114,1,1009217,60,1,1,1,0,363.80829372027057
20260812,114,2,2009220,60,1,1,1,0,363.80829372027057
20260812,114,3,3009223,60,1,1,1,0,363.80829372027057
20260812,115,0,9215,41,1,1,1,0,369.2667686103177
20260812,115,1,1009218,41,1,1,1,0,369.2667686103177
20260812,115,2,2009221,41,1,1,1,0,369.2667686103177
20260812,115,3,3009224,41,1,1,1,0,369.2667686103177
20260812,116,0,9216,66,1,1,1,0,317.02132734980955
20260812,116,1,1009219,66,1,1,1,0,317.02132734980955
20260812,116,2,2009222,66,1,1,1,0,317.02132734980955
20260812,116,3,3009225,66,1,1,1,0,317.02132734980955
20260812,117,0,9217,106,2,1,1,0,364.49415080970437
20260812,117,1,1009220,113,2,1,1,0,401.34189660491666
20260812,117,2,2009223,122,2,1,1,0,415.07358673590244
20260812,117,3,3009226,97,2,1,1,0,365.98894938467174
20260812,118,0,9218,159,3,1,1,0,402.0880510401987
20260812,118,1,1009221,153,3,1,1,0,420.1979494375493
20260812,118,2,2009224,130,2,1,1,0,419.3289488407833
20260812,118,3,3009227,115,2,1,1,0,407.3706728159728
20260812,119,0,9219,28,1,1,1,0,327.1960132793296
20260812,119,1,1009222,28,1,1,1,0,327.1960132793296
20260812,119,2,2009225,28,1,1,1,0,327.1960132793296
20260812,119,3,3009228,28,1,1,1,0,327.1960132793296
20260812,120,0,9220,79,1,1,1,0,388.7425127036904
20260812,120,1,1009223,79,1,1,1,0,388.7425127036904
20260812,120,2,2009226,79,1,1,1,0,388.7425127036904
20260812,120,3,3009229,79,1,1,1,0,388.7425127036904
20260812,121,0,9221,136,2,1,1,0,364.3951956442078
20260812,121,1,1009224,107,2,1,1,0,355.0717396049763
20260812,121,2,2009227,100,2,1,1,0,352.9482156912778
20260812,121,3,3009230,234,4,1,1,0,390.0405767129206
20260812,122,0,9222,125,2,1,1,0,347.235928910749
20260812,122,1,1009225,106,2,1,1,0,363.34051411242217
20260812,122,2,2009228,138,2,1,1,0,348.6017169706221
20260812,122,3,3009231,237,4,1,1,0,406.2269207333172
20260812,123,0,9223,71,1,1,1,0,416.9448025914576
20260812,123,1,1009226,71,1,1,1,0,416.9448025914576
20260812,123,2,2009229,71,1,1,1,0,416.9448025914576
20260812,123,3,3009232,71,1,1,1,0,416.9448025914576
20260812,124,0,9224,62,1,1,1,0,380.02069284891934
20260812,124,1,1009227,62,1,1,1,0,380.02069284891934
20260812,124,2,2009230,62,1,1,1,0,380.02069284891934
20260812,124,3,3009233,62,1,1,1,0,380.02069284891934
20260812,125,0,9225,188,3,1,1,0,449.085670787033
20260812,125,1,1009228,105,2,1,1,0,429.33779600359577
20260812,125,2,2009231,99,2,1,1,0,420.8314230045265
20260812,125,3,3009234,121,2,1,1,0,419.8801101172513
20260812,126,0,9226,32,1,1,1,0,397.8533136028219
20260812,126,1,1009229,32,1,1,1,0,397.8533136028219
20260812,126,2,2009232,32,1,1,1,0,397.8533136028219
20260812,126,3,3009235,32,1,1,1,0,397.8533136028219
20260812,127,0,9227,55,1,1,1,0,425.18770223926964
20260812,127,1,1009230,55,1,1,1,0,425.18770223926964
20260812,127,2,2009233,55,1,1,1,0,425.18770223926964
20260812,127,3,3009236,55,1,1,1,0,425.18770223926964
20260813,0,0,9100,116,2,1,1,0,322.758262941327
20260813,0,1,1009103,124,2,1,1,0,323.91291731280535
20260813,0,2,2009106,188,3,1,1,0,340.6091771804104
20260813,0,3,3009109,109,2,1,1,0,315.2786589670093
20260813,1,0,9101,47,1,1,1,0,296.2905070963624
20260813,1,1,1009104,47,1,1,1,0,296.2905070963624
20260813,1,2,2009107,47,1,1,1,0,296.2905070963624
20260813,1,3,3009110,47,1,1,1,0,296.2905070963624
20260813,2,0,9102,53,1,1,1,0,386.07027405217974
20260813,2,1,1009105,53,1,1,1,0,386.07027405217974
20260813,2,2,2009108,53,1,1,1,0,386.07027405217974
20260813,2,3,3009111,53,1,1,1,0,386.07027405217974
20260813,3,0,9103,59,1,1,1,0,300.7765497530751
20260813,3,1,1009106,59,1,1,1,0,300.7765497530751
20260813,3,2,2009109,59,1,1,1,0,300.7765497530751
20260813,3,3,3009112,59,1,1,1,0,300.7765497530751
20260813,4,0,9104,107,2,1,1,0,335.172982421067
20260813,4,1,1009107,127,2,1,1,0,318.10714696855746
20260813,4,2,2009110,106,2,1,1,0,330.9707086429198
20260813,4,3,3009113,119,2,1,1,0,326.7370381355153
20260813,5,0,9105,105,2,1,1,0,257.11505237569054
20260813,5,1,1009108,160,3,1,1,0,252.89286396635237
20260813,5,2,2009111,92,2,1,1,0,242.02280071301777
20260813,5,3,3009114,102,2,1,1,0,248.44044441155367
20260813,6,0,9106,159,3,1,1,0,335.61291711723527
20260813,6,1,1009109,177,3,1,1,0,395.5188986990071
20260813,6,2,2009112,557,9,1,1,0,373.84909906995654
20260813,6,3,3009115,127,2,1,1,0,343.360286939774
20260813,7,0,9107,19,1,1,1,0,307.2901367200921
20260813,7,1,1009110,19,1,1,1,0,307.2901367200921
20260813,7,2,2009113,19,1,1,1,0,307.2901367200921
20260813,7,3,3009116,19,1,1,1,0,307.2901367200921
20260813,8,0,9108,77,1,1,1,0,364.8442487043315
20260813,8,1,1009111,77,1,1,1,0,364.8442487043315
20260813,8,2,2009114,77,1,1,1,0,364.8442487043315
20260813,8,3,3009117,77,1,1,1,0,364.8442487043315
20260813,9,0,9109,180,3,1,1,0,442.4175080535824
20260813,9,1,1009112,115,2,1,1,0,406.0817108421058
20260813,9,2,2009115,167,3,1,1,0,396.0357792053727
20260813,9,3,3009118,279,5,1,1,0,425.4442348787366
20260813,10,0,9110,253,4,1,1,0,389.0899576476792
20260813,10,1,1009113,174,3,1,1,0,398.98567739370566
20260813,10,2,2009116,236,4,1,1,0,400.3679093249342
20260813,10,3,3009119,193,3,1,1,0,383.035954890433
20260813,11,0,9111,20,1,1,1,0,306.4298124422088
20260813,11,1,1009114,20,1,1,1,0,306.4298124422088
20260813,11,2,2009117,20,1,1,1,0,306.4298124422088
20260813,11,3,3009120,20,1,1,1,0,306.4298124422088
20260813,12,0,9112,23,1,1,1,0,304.95523891322694
20260813,12,1,1009115,23,1,1,1,0,304.95523891322694
20260813,12,2,2009118,23,1,1,1,0,304.95523891322694
20260813,12,3,3009121,23,1,1,1,0,304.95523891322694
20260813,13,0,9113,33,1,1,1,0,336.4008644263488
20260813,13,1,1009116,33,1,1,1,0,336.4008644263488
20260813,13,2,2009119,33,1,1,1,0,336.4008644263488
20260813,13,3,3009122,33,1,1,1,0,336.4008644263488
20260813,14,0,9114,127,2,1,1,0,382.86538938284946
20260813,14,1,1009117,348,6,1,1,0,414.475953709861
20260813,14,2,2009120,171,3,1,1,0,392.9122946908112
20260813,14,3,3009123,281,5,1,1,0,396.1064380814559
20260813,15,0,9115,176,3,1,1,0,380.5701267050762
20260813,15,1,1009118,125,2,1,1,0,342.01142832036487
20260813,15,2,2009121,93,2,1,1,0,327.3974225277893
20260813,15,3,3009124,120,2,1,1,0,371.3558941944816
20260813,16,0,9116,48,1,1,1,0,323.26665137131715
20260813,16,1,1009119,48,1,1,1,0,323.26665137131715
20260813,16,2,2009122,48,1,1,1,0,323.26665137131715
20260813,16,3,3009125,48,1,1,1,0,323.26665137131715
20260813,17,0,9117,57,1,1,1,0,381.80290936006224
20260813,17,1,1009120,57,1,1,1,0,381.80290936006224
20260813,17,2,2009123,57,1,1,1,0,381.80290936006224
20260813,17,3,3009126,57,1,1,1,0,381.80290936006224
20260813,18,0,9118,56,1,1,1,0,292.6934686125596
20260813,18,1,1009121,56,1,1,1,0,292.6934686125596
20260813,18,2,2009124,56,1,1,1,0,292.6934686125596
20260813,18,3,3009127,56,1,1,1,0,292.6934686125596
20260813,19,0,9119,27,1,1,1,0,364.0533727987027
20260813,19,1,1009122,27,1,1,1,0,364.0533727987027
20260813,19,2,2009125,27,1,1,1,0,364.0533727987027
20260813,19,3,3009128,27,1,1,1,0,364.0533727987027
20260813,20,0,9120,106,2,1,1,0,321.67783647294044
20260813,20,1,1009123,104,2,1,1,0,333.8312200224849
20260813,20,2,2009126,99,2,1,1,0,358.10154599088753
20260813,20,3,3009129,99,2,1,1,0,305.60387227755075
20260813,21,0,9121,68,1,1,1,0,423.5341061750744
20260813,21,1,1009124,68,1,1,1,0,423.5341061750744
20260813,21,2,2009127,68,1,1,1,0,423.5341061750744
20260813,21,3,3009130,68,1,1,1,0,423.5341061750744
20260813,22,0,9122,71,1,1,1,0,329.32839236431755
20260813,22,1,1009125,71,1,1,1,0,329.32839236431755
20260813,22,2,2009128,71,1,1,1,0,329.32839236431755
20260813,22,3,3009131,71,1,1,1,0,329.32839236431755
20260813,23,0,9123,51,1,1,1,0,346.8631160052545
20260813,23,1,1009126,51,1,1,1,0,346.8631160052545
20260813,23,2,2009129,51,1,1,1,0,346.8631160052545
20260813,23,3,3009132,51,1,1,1,0,346.8631160052545
20260813,24,0,9124,45,1,1,1,0,314.6359893857408
20260813,24,1,1009127,45,1,1,1,0,314.6359893857408
20260813,24,2,2009130,45,1,1,1,0,314.6359893857408
20260813,24,3,3009133,45,1,1,1,0,314.6359893857408
20260813,25,0,9125,99,2,1,1,0,406.3167075620164
20260813,25,1,1009128,129,2,1,1,0,450.4942471921312
20260813,25,2,2009131,114,2,1,1,0,414.9315759448973
20260813,25,3,3009134,104,2,1,1,0,402.70367853337837
20260813,26,0,9126,133,2,1,1,0,305.48385443374156
20260813,26,1,1009129,179,3,1,1,0,314.93401954355
20260813,26,2,2009132,99,2,1,1,0,302.577768816277
20260813,26,3,3009135,132,2,1,1,0,309.61887833452374
20260813,27,0,9127,33,1,1,1,0,276.07715901011966
20260813,27,1,1009130,33,1,1,1,0,276.07715901011966
20260813,27,2,2009133,33,1,1,1,0,276.07715901011966
20260813,27,3,3009136,33,1,1,1,0,276.07715901011966
20260813,28,0,9128,112,2,1,1,0,292.1641334495183
20260813,28,1,1009131,171,3,1,1,0,283.98207544596744
20260813,28,2,2009134,111,2,1,1,0,284.2011796166735
20260813,28,3,3009137,113,2,1,1,0,293.27709257994513
20260813,29,0,9129,71,1,1,1,0,347.85696224591203
20260813,29,1,1009132,71,1,1,1,0,347.85696224591203
20260813,29,2,2009135,71,1,1,1,0,347.85696224591203
20260813,29,3,3009138,71,1,1,1,0,347.85696224591203
20260813,30,0,9130,74,1,1,1,0,393.9388886670388
20260813,30,1,1009133,74,1,1,1,0,393.9388886670388
20260813,30,2,2009136,74,1,1,1,0,393.9388886670388
20260813,30,3,3009139,74,1,1,1,0,393.9388886670388
20260813,31,0,9131,71,1,1,1,0,341.69174641359547
20260813,31,1,1009134,71,1,1,1,0,341.69174641359547
20260813,31,2,2009137,71,1,1,1,0,341.69174641359547
20260813,31,3,3009140,71,1,1,1,0,341.69174641359547
20260813,32,0,9132,65,1,1,1,0,398.06700740843394
20260813,32,1,1009135,65,1,1,1,0,398.06700740843394
20260813,32,2,2009138,65,1,1,1,0,398.06700740843394
20260813,32,3,3009141,65,1,1,1,0,398.06700740843394
20260813,33,0,9133,55,1,1,1,0,379.548529931944
20260813,33,1,1009136,55,1,1,1,0,379.548529931944
20260813,33,2,2009139,55,1,1,1,0,379.548529931944
20260813,33,3,3009142,55,1,1,1,0,379.548529931944
20260813,34,0,9134,49,1,1,1,0,313.2742330863535
20260813,34,1,1009137,49,1,1,1,0,313.2742330863535
20260813,34,2,2009140,49,1,1,1,0,313.2742330863535
20260813,34,3,3009143,49,1,1,1,0,313.2742330863535
20260813,35,0,9135,95,2,1,1,0,346.97747274721576
20260813,35,1,1009138,111,2,1,1,0,441.1911795112176
20260813,35,2,2009141,119,2,1,1,0,347.12116970389366
20260813,35,3,3009144,125,2,1,1,0,400.29526312460894
20260813,36,0,9136,102,2,1,1,0,338.77999409782416
20260813,36,1,1009139,114,2,1,1,0,345.3023799321819
20260813,36,2,2009142,96,2,1,1,0,346.01226498935347
20260813,36,3,3009145,103,2,1,1,0,348.41780864715463
20260813,37,0,9137,160,3,1,1,0,278.98650022779907
20260813,37,1,1009140,109,2,1,1,0,258.04020278920916
20260813,37,2,2009143,136,2,1,1,0,258.8120655683931
20260813,37,3,3009146,110,2,1,1,0,255.8489141587258
20260813,38,0,9138,52,1,1,1,0,423.32501821820387
20260813,38,1,1009141,52,1,1,1,0,423.32501821820387
20260813,38,2,2009144,52,1,1,1,0,423.32501821820387
20260813,38,3,3009147,52,1,1,1,0,423.32501821820387
20260813,39,0,9139,67,1,1,1,0,341.2262052362872
20260813,39,1,1009142,67,1,1,1,0,341.2262052362872
20260813,39,2,2009145,67,1,1,1,0,341.2262052362872
20260813,39,3,3009148,67,1,1,1,0,341.2262052362872
20260813,40,0,9140,29,1,1,1,0,272.1564497715714
20260813,40,1,1009143,29,1,1,1,0,272.1564497715714
20260813,40,2,2009146,29,1,1,1,0,272.1564497715714
20260813,40,3,3009149,29,1,1,1,0,272.1564497715714
20260813,41,0,9141,254,4,1,1,0,376.80543109960723
20260813,41,1,1009144,491,8,1,1,0,362.30300937484714
20260813,41,2,2009147,114,2,1,1,0,345.7921107244915
20260813,41,3,3009150,130,2,1,1,0,367.34005682115685
20260813,42,0,9142,73,1,1,1,0,292.27485102141736
20260813,42,1,1009145,73,1,1,1,0,292.27485102141736
20260813,42,2,2009148,73,1,1,1,0,292.27485102141736
20260813,42,3,3009151,73,1,1,1,0,292.27485102141736
20260813,43,0,9143,734,12,1,1,0,271.2853509699286
20260813,43,1,1009146,1076,18,1,1,0,280.1682915762076
20260813,43,2,2009149,183,3,1,1,0,284.19262746444326
20260813,43,3,3009152,194,3,1,1,0,300.0845883989773
20260813,44,0,9144,64,1,1,1,0,329.9626426975352
20260813,44,1,1009147,64,1,1,1,0,329.9626426975352
20260813,44,2,2009150,64,1,1,1,0,329.9626426975352
20260813,44,3,3009153,64,1,1,1,0,329.9626426975352
20260813,45,0,9145,524,9,1,1,0,336.39033047646336
20260813,45,1,1009148,109,2,1,1,0,308.376769509436
20260813,45,2,2009151,161,3,1,1,0,293.6149087836071
20260813,45,3,3009154,407,7,1,1,0,329.7793165371245
20260813,46,0,9146,127,2,1,1,0,289.1218103378847
20260813,46,1,1009149,101,2,1,1,0,283.5341270165764
20260813,46,2,2009152,104,2,1,1,0,293.2448889623197
20260813,46,3,3009155,104,2,1,1,0,272.87663737121215
20260813,47,0,9147,70,1,1,1,0,349.41833801300163
20260813,47,1,1009150,70,1,1,1,0,349.41833801300163
20260813,47,2,2009153,70,1,1,1,0,349.41833801300163
20260813,47,3,3009156,70,1,1,1,0,349.41833801300163
20260813,48,0,9148,58,1,1,1,0,384.88258888141934
20260813,48,1,1009151,58,1,1,1,0,384.88258888141934
20260813,48,2,2009154,58,1,1,1,0,384.88258888141934
20260813,48,3,3009157,58,1,1,1,0,384.88258888141934
20260813,49,0,9149,380,6,1,1,0,389.1567537881034
20260813,49,1,1009152,220,4,1,1,0,393.50923801225116
20260813,49,2,2009155,228,4,1,1,0,390.3230370972327
20260813,49,3,3009158,128,2,1,1,0,388.5161796041756
20260813,50,0,9150,40,1,1,1,0,345.53678834428666
20260813,50,1,1009153,40,1,1,1,0,345.53678834428666
20260813,50,2,2009156,40,1,1,1,0,345.53678834428666
20260813,50,3,3009159,40,1,1,1,0,345.53678834428666
20260813,51,0,9151,59,1,1,1,0,305.632421506025
20260813,51,1,1009154,59,1,1,1,0,305.632421506025
20260813,51,2,2009157,59,1,1,1,0,305.632421506025
20260813,51,3,3009160,59,1,1,1,0,305.632421506025
20260813,52,0,9152,66,1,1,1,0,286.176189006958
20260813,52,1,1009155,66,1,1,1,0,286.176189006958
20260813,52,2,2009158,66,1,1,1,0,286.176189006958
20260813,52,3,3009161,66,1,1,1,0,286.176189006958
20260813,53,0,9153,103,2,1,1,0,400.0623055295305
20260813,53,1,1009156,400,7,1,1,0,419.576021141664
20260813,53,2,2009159,217,4,1,1,0,398.65659168285305
20260813,53,3,3009162,278,5,1,1,0,414.9876730075147
20260813,54,0,9154,43,1,1,1,0,320.76245513704424
20260813,54,1,1009157,43,1,1,1,0,320.76245513704424
20260813,54,2,2009160,43,1,1,1,0,320.76245513704424
20260813,54,3,3009163,43,1,1,1,0,320.76245513704424
20260813,55,0,9155,43,1,1,1,0,293.59551555942437
20260813,55,1,1009158,43,1,1,1,0,293.59551555942437
20260813,55,2,2009161,43,1,1,1,0,293.59551555942437
20260813,55,3,3009164,43,1,1,1,0,293.59551555942437
20260813,56,0,9156,238,4,1,1,0,381.2324107936596
20260813,56,1,1009159,613,10,1,1,0,434.28679370644795
20260813,56,2,2009162,483,8,1,1,0,393.2752740557997
20260813,56,3,3009165,140,2,1,1,0,364.1342250930862
20260813,57,0,9157,42,1,1,1,0,367.6380698097053
20260813,57,1,1009160,42,1,1,1,0,367.6380698097053
20260813,57,2,2009163,42,1,1,1,0,367.6380698097053
20260813,57,3,3009166,42,1,1,1,0,367.6380698097053
20260813,58,0,9158,62,1,1,1,0,378.6710961389345
20260813,58,1,1009161,62,1,1,1,0,378.6710961389345
20260813,58,2,2009164,62,1,1,1,0,378.6710961389345
20260813,58,3,3009167,62,1,1,1,0,378.6710961389345
20260813,59,0,9159,105,2,1,1,0,419.26100222187495
20260813,59,1,1009162,231,4,1,1,0,435.4692578902359
20260813,59,2,2009165,250,4,1,1,0,440.85678125474647
20260813,59,3,3009168,245,4,1,1,0,406.3702452128983
20260813,60,0,9160,42,1,1,1,0,333.32182540367774
20260813,60,1,1009163,42,1,1,1,0,333.32182540367774
20260813,60,2,2009166,42,1,1,1,0,333.32182540367774
20260813,60,3,3009169,42,1,1,1,0,333.32182540367774
20260813,61,0,9161,109,2,1,1,0,311.6282717999217
20260813,61,1,1009164,99,2,1,1,0,302.5852114119143
20260813,61,2,2009167,104,2,1,1,0,291.5119340965057
20260813,61,3,3009170,120,2,1,1,0,295.98338394607686
20260813,62,0,9162,112,2,1,1,0,357.5826927364377
20260813,62,1,1009165,112,2,1,1,0,375.99673134251066
20260813,62,2,2009168,98,2,1,1,0,345.8777142249784
20260813,62,3,3009171,114,2,1,1,0,385.2683022673138
20260813,63,0,9163,109,2,1,1,0,355.14257199613155
20260813,63,1,1009166,98,2,1,1,0,355.6245851271416
20260813,63,2,2009169,112,2,1,1,0,365.3241397866226
20260813,63,3,3009172,102,2,1,1,0,389.4689257350596
20260813,64,0,9164,31,1,1,1,0,289.7162321068455
20260813,64,1,1009167,31,1,1,1,0,289.7162321068455
20260813,64,2,2009170,31,1,1,1,0,289.7162321068455
20260813,64,3,3009173,31,1,1,1,0,289.7162321068455
20260813,65,0,9165,28,1,1,1,0,257.1615435259091
20260813,65,1,1009168,28,1,1,1,0,257.1615435259091
20260813,65,2,2009171,28,1,1,1,0,257.1615435259091
20260813,65,3,3009174,28,1,1,1,0,257.1615435259091
20260813,66,0,9166,119,2,1,1,0,403.74830396312217
20260813,66,1,1009169,247,4,1,1,0,392.6514153473961
20260813,66,2,2009172,112,2,1,1,0,391.9057626405091
20260813,66,3,3009175,540,9,1,1,0,403.63179494958587
20260813,67,0,9167,108,2,1,1,0,333.13178786695215
20260813,67,1,1009170,99,2,1,1,0,327.4586724625127
20260813,67,2,2009173,175,3,1,1,0,376.76134388096455
20260813,67,3,3009176,99,2,1,1,0,319.378819703036
20260813,68,0,9168,60,1,1,1,0,284.0531234311235
20260813,68,1,1009171,60,1,1,1,0,284.0531234311235
20260813,68,2,2009174,60,1,1,1,0,284.0531234311235
20260813,68,3,3009177,60,1,1,1,0,284.0531234311235
20260813,69,0,9169,28,1,1,1,0,280.00104368987314
20260813,69,1,1009172,28,1,1,1,0,280.00104368987314
20260813,69,2,2009175,28,1,1,1,0,280.00104368987314
20260813,69,3,3009178,28,1,1,1,0,280.00104368987314
20260813,70,0,9170,51,1,1,1,0,358.3357700822818
20260813,70,1,1009173,51,1,1,1,0,358.3357700822818
